year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1864,6.253,462.1,0,8,0,147,54,0
1866,8.865,561.0,4,28,0,108,3,0
1867,8.086,701.2,4,33,0,111,21,0
1868,9.423,611.3,13,66,0,94,16,0
1869,8.29,472.3,8,35,0,112,26,0
1870,6.607,667.0,8,29,1,135,49,0
1871,6.153,472.9,1,20,0,154,47,0
1872,8.797,291.8,5,25,0,99,4,0
1873,8.065,613.7,1,31,0,101,19,0
1874,7.63,467.0,4,35,0,131,29,0
1875,7.118,711.7,5,29,0,128,41,0
1876,0.0,0.0,0,0,0,366,366,0
1877,8.408,647.8,7,31,0,105,12,0
1878,8.474,666.4,1,19,0,110,21,0
1879,6.666,675.1,3,19,0,142,47,0
1880,8.373,832.0,2,24,0,106,17,0
1881,7.314,724.2,8,26,0,123,30,0
1882,7.841,898.5,0,22,0,124,36,0
1883,7.99,547.2,3,33,0,85,16,0
1884,8.76,693.0,3,32,0,72,6,0
1948,9.795,523.7,14,37,1,85,14,21
1949,8.45,678.1,13,48,1,94,12,38
1950,9.252,722.2,15,48,0,92,28,42
1951,9.641,489.0,11,43,0,80,4,24
1952,8.683,801.8,13,46,1,102,22,61
1953,9.728,619.9,10,48,0,104,21,59
1954,8.433,881.7,6,21,0,86,32,49
1955,8.016,796.6,2,22,0,111,28,69
1956,7.212,764.1,0,26,0,104,48,65
1957,9.296,773.3,11,32,2,64,11,38
1958,9.052,745.1,3,34,0,84,9,52
1959,9.365,527.8,5,41,3,88,17,39
1960,8.974,836.7,1,20,0,78,17,51
1961,9.52,768.2,2,30,0,59,19,32
1962,7.874,530.7,2,23,0,99,25,55
1963,7.809,669.4,6,28,0,110,62,76
1964,8.639,511.9,12,46,0,94,30,59
1995,9.096,939.7,11,51,0,93,19,67
1996,7.176,774.8,2,27,0,120,44,109
1997,8.969,619.5,3,37,0,87,16,47
1998,9.364,870.5,8,32,1,65,30,49
1999,9.667,784.8,3,39,0,75,14,52
2000,10.285,752.2,8,34,0,50,7,26
2001,9.259,803.9,7,36,0,89,21,64
2002,9.675,976.2,7,44,0,71,18,33
2003,9.579,535.0,22,67,2,105,25,63
2004,9.967,811.0,3,31,0,70,13,52
2005,0.455,50.0,0,0,0,18,5,10
2006,9.374,513.3,15,51,0,90,29,39
2007,9.777,879.3,3,37,0,62,9,22
2008,9.54,626.5,7,39,0,79,12,17
2009,9.182,672.0,2,37,0,87,29,47
2010,7.56,883.1,10,31,0,115,65,95
2011,9.511,549.3,3,45,0,87,21,32
2012,8.992,688.8,8,40,1,80,25,46
2013,8.573,691.7,13,33,0,108,38,65
2014,10.269,611.7,6,36,0,70,8,18
2015,10.127,531.6,24,53,1,72,5,14
2016,9.551,590.3,11,48,0,81,9,17
2017,9.693,676.0,7,49,0,71,18,39
2018,10.524,422.3,22,80,2,77,20,16
2019,10.45,569.2,18,61,0,68,7,27
2020,10.439,647.7,9,45,0,63,0,4
2021,9.016,813.5,3,37,0,97,17,44
2022,10.408,522.7,16,61,0,75,9,22
2023,11.307,609.0,14,62,1,53,13,19
