year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,9.116,668.7,4,41,0,91,23,43
1938,9.524,549.9,10,40,0,81,19,28
1939,9.127,765.3,4,45,0,96,17,13
1940,6.986,616.3,1,37,0,116,62,72
1941,7.785,744.3,7,30,0,108,38,35
1942,7.973,482.7,8,34,0,115,49,51
1943,9.553,435.8,14,38,0,100,17,19
1944,8.578,583.8,15,47,0,111,43,31
1945,4.122,130.8,0,0,0,53,16,23
1946,7.903,207.3,0,5,0,40,14,13
1947,8.739,0.0,25,69,1,107,58,0
1948,9.74,0.0,11,34,0,79,14,0
1949,9.716,0.0,6,43,0,83,8,0
1950,9.116,0.0,9,35,0,94,33,0
1951,9.446,575.4,5,35,0,77,10,18
1952,8.259,664.0,6,39,0,109,23,63
1953,9.801,505.5,12,42,0,81,19,46
1954,8.162,732.1,6,23,0,93,39,36
1955,7.944,600.8,0,35,0,113,32,63
1956,7.182,689.5,1,19,0,96,44,57
1957,9.153,588.6,11,34,1,79,11,18
1958,8.739,580.6,2,28,0,92,11,37
1959,9.618,477.0,6,54,0,79,22,32
1960,8.953,621.3,4,24,0,75,22,38
1961,9.416,662.5,6,36,0,65,21,33
1962,7.651,481.8,2,24,0,98,33,42
1963,7.88,407.7,11,44,1,108,62,83
1964,8.531,438.2,19,48,1,98,33,42
1965,8.096,638.9,1,21,0,98,25,65
1966,9.056,666.5,6,38,0,76,32,54
1967,9.687,650.2,8,40,0,67,12,26
1968,8.771,560.0,10,50,0,95,29,53
1969,8.129,528.2,18,53,1,125,54,75
1970,8.06,698.8,5,50,0,106,39,90
1971,9.072,596.1,15,47,0,83,19,39
1972,8.34,500.8,11,33,0,86,19,13
1973,8.825,514.2,10,52,0,93,12,33
1974,9.428,761.4,5,17,0,45,1,6
1975,9.479,396.3,16,58,0,77,8,6
1976,9.062,326.0,16,58,1,96,25,53
1977,9.175,676.0,3,22,0,69,10,29
1978,8.317,562.4,8,28,0,93,30,31
1979,7.889,533.5,7,39,0,103,40,70
1980,7.8,629.0,2,22,0,111,34,35
1981,8.879,699.8,5,36,0,91,32,67
1982,10.083,364.0,12,62,0,66,17,24
1983,10.138,614.5,15,59,0,63,18,29
1984,8.389,512.3,4,23,0,92,19,22
1985,7.981,519.5,3,36,0,105,49,66
1986,8.522,704.3,10,51,0,89,39,62
1987,7.307,657.2,1,22,0,99,42,66
1988,9.372,552.3,5,36,1,80,7,22
1989,10.126,488.4,10,53,0,60,10,6
1990,9.986,551.0,11,41,0,52,6,21
1991,9.116,364.4,9,46,0,85,21,21
1992,10.104,561.0,14,69,2,62,14,7
1993,9.066,590.9,4,39,0,82,24,33
1994,10.241,733.9,26,48,4,63,13,10
1995,9.468,525.7,22,62,0,91,23,46
1996,7.498,400.6,6,33,0,128,49,58
1997,9.464,439.5,15,65,0,92,15,29
1998,9.762,651.4,10,34,1,69,21,19
1999,10.339,448.6,11,53,0,74,9,28
2000,10.66,516.7,11,52,0,48,10,14
2001,9.48,665.3,12,38,0,89,11,37
2002,9.927,697.4,12,53,1,72,22,31
2003,9.92,401.0,30,69,2,108,20,41
2004,9.511,586.9,10,37,0,88,16,35
2005,9.735,578.0,12,51,0,94,19,36
2006,10.209,453.7,23,64,2,88,23,0
2007,10.65,786.0,9,46,1,53,10,0
2008,10.307,616.2,15,47,0,62,8,4
2009,9.676,563.2,6,48,0,81,25,38
2010,8.233,758.1,15,43,2,110,60,89
2011,10.193,598.2,8,45,0,85,14,8
2012,9.638,513.5,12,46,0,79,27,29
2013,9.365,656.1,12,46,0,99,30,56
2014,10.969,524.6,10,43,2,45,17,16
2015,10.726,630.1,20,49,4,69,1,5
2016,10.331,622.7,15,62,0,78,13,13
2017,10.268,622.3,9,48,0,75,14,31
2018,11.397,308.0,33,96,7,77,12,8
2019,11.339,502.6,25,68,1,50,5,1
2020,11.218,591.5,15,57,3,47,0,0
2021,9.819,644.0,7,53,2,80,16,29
2022,11.108,489.8,21,69,1,64,10,4
2023,11.287,696.9,13,70,0,59,6,14
2024,4.25,114.5,0,0,0,24,7,7
