year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1890,7.721,576.2,0,10,0,92,36,0
1891,7.879,563.2,0,9,0,92,27,0
1892,7.394,396.1,9,21,0,113,39,0
1893,8.425,398.4,5,26,0,79,29,0
1894,8.531,553.1,2,15,0,59,19,0
1895,7.676,530.6,2,25,0,119,43,0
1896,8.21,544.9,3,22,0,93,21,0
1897,8.171,496.7,4,24,0,78,30,0
1898,8.71,543.2,3,19,0,52,0,0
1899,2.646,81.3,0,0,0,27,5,0
1900,8.553,569.4,6,29,0,78,12,22
1901,7.921,607.8,1,20,0,98,37,17
1902,6.76,632.8,0,11,0,93,31,48
1903,8.361,725.4,1,15,0,64,14,17
1904,8.139,494.4,4,23,0,75,20,21
1905,7.985,569.7,5,20,1,81,17,7
1906,8.547,526.3,5,27,0,83,16,49
1907,7.728,504.8,0,10,0,90,30,20
1908,7.814,481.7,1,21,0,97,21,16
1909,7.409,639.5,0,8,0,105,27,43
1910,8.875,675.5,3,18,0,74,5,13
1911,9.353,446.8,19,46,0,69,3,3
1912,7.966,739.0,1,22,0,68,23,14
1913,8.986,519.6,1,28,0,59,9,6
1914,9.256,727.4,7,35,0,48,13,6
1915,7.75,672.1,6,26,0,94,18,38
1916,8.368,719.4,0,10,0,64,12,18
1917,7.779,603.9,9,48,0,111,49,57
1918,8.612,751.8,1,20,0,71,13,21
1919,7.557,613.6,4,21,0,106,35,59
1920,8.926,596.9,3,23,0,79,17,17
1921,9.659,604.2,14,47,0,66,16,5
1922,7.494,695.9,4,20,0,100,36,51
1923,8.029,613.9,10,18,0,88,23,29
1924,8.006,618.9,3,19,0,106,33,30
1925,9.07,637.6,10,40,0,75,19,11
1926,9.262,787.2,4,25,0,59,15,9
1927,8.408,772.1,0,20,0,77,29,18
1928,8.554,715.2,4,15,0,84,13,6
1929,7.742,535.5,5,26,0,95,53,64
1930,9.073,604.7,4,15,0,75,6,0
1931,8.054,652.0,1,16,0,111,28,0
1932,8.881,540.0,6,33,0,100,12,0
1933,8.116,499.8,1,15,0,85,41,0
1934,9.927,492.1,0,37,0,39,8,0
1935,1.903,116.0,0,0,0,49,14,0
1936,8.58,716.4,0,20,0,78,8,18
1937,8.634,625.6,2,22,0,92,30,40
1938,9.292,479.1,3,29,0,59,15,24
1939,8.937,649.4,4,33,0,79,19,23
1940,6.571,686.1,0,12,0,118,61,72
1941,7.336,597.8,8,16,2,108,47,33
1942,7.23,462.4,3,20,0,112,65,54
1943,-0.403,24.9,0,0,0,19,10,16
1946,9.603,374.5,1,10,0,29,13,0
1947,8.155,634.0,10,47,2,98,62,51
1948,9.145,754.7,7,16,1,76,16,26
1949,9.264,717.3,2,19,0,70,9,13
1950,8.602,801.3,0,24,0,85,26,37
1951,8.768,733.9,2,15,0,72,10,26
1952,7.767,636.0,2,17,0,111,14,65
1953,9.181,550.2,2,29,0,90,17,42
1954,7.758,696.6,1,13,0,79,32,36
1955,7.763,632.6,0,17,0,105,32,63
1956,7.154,594.0,0,10,0,96,37,56
1957,8.649,695.6,4,16,0,68,7,17
1958,8.239,601.4,0,12,0,91,20,64
1959,9.278,423.8,3,31,1,73,25,26
1960,8.431,808.5,0,10,0,77,20,38
1961,9.116,653.0,2,16,0,63,16,22
1962,7.368,559.2,0,3,0,86,27,47
1963,7.397,552.0,5,24,0,106,62,81
1964,8.1,565.0,5,25,0,94,28,53
1965,7.668,742.4,0,4,0,93,18,65
1966,8.481,681.8,3,25,0,79,31,52
1967,9.277,670.1,1,16,0,53,11,20
1968,8.427,728.9,2,24,0,86,29,42
1969,7.761,651.4,8,32,2,117,55,97
1970,7.717,712.1,0,22,0,107,37,100
1971,8.869,429.0,3,29,0,65,16,37
1972,8.174,527.6,1,22,0,69,21,23
1973,8.742,601.8,4,26,0,66,7,27
1974,9.038,682.3,2,8,0,36,1,5
1975,9.278,470.1,8,39,0,60,7,16
1976,8.413,442.4,5,29,2,93,31,54
1977,8.657,642.3,0,10,0,69,9,26
1978,8.05,614.4,3,20,0,78,27,50
1979,7.467,578.3,3,18,0,94,43,75
1980,7.57,800.9,1,10,0,110,31,56
1981,8.309,732.6,1,20,0,79,31,59
1982,8.977,523.6,10,38,0,71,20,23
1983,9.334,695.6,5,46,0,74,16,39
1984,8.234,657.7,1,17,0,83,14,18
1985,7.419,563.7,2,17,0,95,44,63
1986,8.036,669.3,2,25,1,79,38,53
1987,7.346,681.0,1,11,1,93,39,60
1988,9.108,688.6,0,12,0,64,6,16
1989,9.764,483.6,4,33,0,58,8,6
1990,9.814,608.4,4,23,0,44,4,5
1991,8.725,519.5,2,22,0,64,15,19
1992,9.701,596.0,4,36,0,49,11,5
1993,8.421,790.8,0,19,0,77,19,34
1994,9.684,845.9,18,32,4,43,11,14
1995,9.053,616.8,10,38,0,85,21,30
1996,7.28,440.4,3,21,0,120,52,42
1997,9.142,500.4,7,36,0,82,17,20
1998,9.099,827.0,1,15,0,59,16,25
1999,9.924,561.6,4,36,0,58,9,18
2000,10.005,629.1,4,17,1,42,11,7
2001,9.01,667.2,3,27,0,76,18,21
2002,9.672,850.1,6,31,0,68,21,9
2003,9.426,524.9,7,43,0,85,21,30
2004,9.16,677.3,1,19,0,71,12,21
2005,9.459,601.3,2,30,0,84,16,48
2006,10.004,596.8,10,45,0,80,19,48
2007,10.235,778.0,2,23,0,31,5,10
2008,9.89,638.0,8,25,0,44,4,6
2009,9.386,570.6,3,29,0,66,18,33
2010,7.915,672.8,11,28,4,107,60,86
2011,9.662,701.6,2,22,0,69,17,21
2012,9.043,521.2,4,23,0,70,24,32
2013,9.084,576.2,5,26,2,87,25,57
2014,10.55,566.4,3,34,0,37,17,8
2015,9.916,650.0,9,26,0,41,4,6
2016,9.72,629.1,5,35,0,71,12,13
2017,9.628,832.3,0,18,0,56,8,18
2018,10.701,414.7,18,65,3,57,9,10
2019,10.63,695.8,15,37,0,40,6,7
2020,10.667,565.7,13,33,1,29,0,2
2021,9.699,606.1,4,35,1,70,15,32
2022,10.558,494.1,11,44,0,47,11,10
2023,10.808,712.3,7,44,0,56,6,8
