endDate;heatDays;summerDays;tropicalNights;iceDays
1951-08-30;6;53;0;13
1952-08-30;20;59;0;38
1953-08-30;2;41;0;27
1954-08-30;0;30;0;43
1955-08-30;3;32;0;21
1956-08-30;0;36;0;31
1957-08-30;10;33;0;12
1958-08-30;6;49;0;24
1959-08-30;0;40;0;17
1960-08-30;3;36;0;27
1961-08-30;11;38;0;20
1962-08-30;4;36;0;21
1963-08-30;11;47;0;40
1964-08-30;5;51;0;34
1965-08-30;5;33;0;27
1966-08-30;5;35;0;20
1967-08-30;12;45;0;23
1968-08-30;6;30;0;29
1969-08-30;5;47;0;31
1970-08-30;7;46;0;26
1971-08-30;8;51;0;28
1972-08-30;9;47;0;25
1973-08-30;1;47;0;17
1974-08-30;6;40;0;7
1975-08-30;1;48;0;1
1976-08-30;8;44;0;14
1977-08-30;2;34;0;12
1978-08-30;0;31;0;20
1979-08-30;2;53;0;20
1980-08-30;5;32;0;21
1981-08-30;10;51;0;21
1982-08-30;5;58;0;24
1983-08-30;13;59;0;19
1984-08-30;6;32;0;21
1985-08-30;2;48;0;31
1986-08-30;11;61;0;37
1987-08-30;4;44;0;40
1988-08-30;19;49;0;12
1989-08-30;0;30;0;12
1990-08-30;4;47;0;10
1991-08-30;7;57;0;25
1992-08-30;28;64;1;9
1993-08-30;17;65;0;14
1994-08-30;29;74;0;11
1995-08-30;15;57;1;14
1996-08-30;7;52;0;27
1997-08-30;0;57;0;18
1998-08-30;20;62;0;2
1999-08-30;8;47;0;28
2000-08-30;15;60;0;22
2001-08-30;22;70;0;8
2002-08-30;13;59;0;18
2003-08-30;40;95;0;24
2004-08-30;8;52;0;13
2005-08-30;15;53;2;15
2006-08-30;27;58;0;32
2007-08-30;20;73;0;1
2008-08-30;11;70;0;7
2009-08-30;16;73;0;18
2010-08-30;23;67;1;31
2011-08-30;18;71;0;20
2012-08-30;28;80;1;19
2013-08-30;28;69;1;17
2014-08-30;8;52;0;5
2015-08-30;31;68;2;9
2016-08-30;9;64;0;13
2017-08-30;28;76;2;22
2018-08-30;25;79;0;8
2019-08-30;29;73;3;8
2020-08-30;13;62;0;0
2021-08-30;23;67;0;14
2022-08-30;32;87;0;15
2023-08-30;21;61;0;7
2024-08-30;32;76;1;4
