year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,10.765,464.5,3,36,0,63,17,37
1954,9.12,551.0,5,20,0,66,34,38
1955,8.738,476.9,0,25,0,82,27,48
1956,8.183,544.4,0,24,0,73,33,39
1957,10.55,437.2,11,29,0,47,7,12
1958,9.948,648.9,5,35,0,71,11,35
1959,10.865,372.1,6,47,1,62,11,26
1960,9.966,543.6,4,30,0,56,18,30
1961,11.253,477.8,11,40,0,29,8,18
1962,9.455,390.6,3,31,0,57,15,22
1963,8.904,383.4,8,39,0,76,48,65
1964,10.17,305.5,21,57,1,71,21,29
1965,9.637,598.7,2,21,0,67,22,48
1966,10.542,588.6,4,32,0,47,25,42
1967,11.284,503.8,9,38,0,25,9,21
1968,10.471,544.7,4,37,0,57,13,34
1969,9.965,498.4,12,44,0,72,19,32
1970,9.279,725.6,4,37,0,71,26,63
1971,10.242,410.6,17,47,1,57,17,32
1972,9.47,500.3,9,31,0,59,14,11
1973,10.274,434.5,9,47,0,57,5,13
1974,10.217,533.5,5,26,2,32,1,2
1975,11.032,445.0,6,40,0,41,5,4
1976,10.217,425.4,10,38,0,62,19,28
1977,10.393,590.9,2,18,0,39,5,24
1978,9.761,587.7,1,21,0,51,14,32
1979,9.263,469.5,2,34,0,76,25,62
1980,9.359,622.4,2,21,0,60,21,37
1981,10.792,546.0,3,33,0,57,20,51
1982,11.436,261.9,14,61,0,51,10,16
1983,11.514,446.4,13,60,2,41,15,27
1984,9.676,532.7,4,23,1,59,13,26
1985,9.318,368.0,2,32,1,72,36,55
1986,9.492,559.1,7,37,0,58,38,57
1987,8.766,611.8,3,21,1,71,36,68
1988,11.098,383.5,5,35,0,43,4,21
1989,12.034,382.8,7,42,0,22,0,0
1990,11.903,391.1,14,39,2,20,1,4
1991,10.323,308.1,5,33,2,58,16,21
1992,11.458,531.2,15,53,1,32,10,19
1993,10.344,557.4,3,43,0,62,16,22
1994,11.013,664.0,17,41,1,28,9,9
1995,10.866,752.4,5,37,0,38,7,25
1996,8.419,395.9,5,29,0,80,37,47
1997,10.793,442.8,12,47,1,50,12,22
1998,11.833,574.8,12,39,2,29,6,20
1999,11.453,467.1,6,48,0,37,9,24
2000,11.999,543.0,9,44,0,28,3,10
2001,11.211,566.3,10,43,2,48,10,27
2002,11.512,686.9,11,49,0,45,6,23
2003,11.408,370.0,37,80,3,67,23,36
2004,11.241,582.9,11,37,0,49,9,30
2005,10.717,481.5,12,48,1,59,19,37
2006,10.827,470.9,18,59,3,68,20,39
2007,11.916,674.1,8,47,1,18,4,5
2008,11.396,485.7,11,40,0,30,1,2
2009,10.7,503.7,4,41,0,59,20,27
2010,9.576,661.3,10,36,2,66,37,48
2011,11.315,483.0,2,44,0,50,17,13
2012,10.747,436.2,13,43,2,44,17,22
2013,9.887,601.8,11,41,1,81,33,55
2014,12.049,484.8,8,38,0,22,6,11
2015,11.056,502.2,21,49,3,50,5,10
2016,11.419,406.0,15,55,0,43,11,14
2017,11.265,551.7,9,46,0,48,17,15
2018,12.351,284.0,32,86,6,51,15,13
2019,12.165,442.5,23,64,3,38,5,8
2020,12.314,469.4,15,58,4,27,1,0
2021,10.68,658.0,3,45,2,56,13,37
2022,12.43,416.5,20,67,4,34,0,3
2023,12.37,511.0,16,72,1,46,9,15
2024,13.062,489.5,27,68,2,24,8,7
