month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;-0.35;0;0;0;6
1951-2;1.68;0;0;0;1
1951-3;3.41;0;0;0;0
1951-4;8.4;0;0;0;0
1951-5;12.8;0;0;0;0
1951-6;16.45;0;5;0;0
1951-7;18.13;0;6;0;0
1951-8;18.61;0;10;0;0
1951-9;15.46;0;3;0;0
1951-10;7.97;0;0;0;0
1951-11;6.21;0;0;0;0
1951-12;0.88;0;0;0;5
1952-1;-0.57;0;0;0;10
1952-2;-0.34;0;0;0;8
1952-3;1.76;0;0;0;2
1952-4;10.96;0;0;0;0
1952-5;12.71;0;0;0;0
1952-6;16.6;0;2;0;0
1952-7;19.75;0;12;0;0
1952-8;19.24;2;14;0;0
1952-9;11.8;0;0;0;0
1952-10;7.96;0;0;0;0
1952-11;2.36;0;0;0;2
1952-12;-1.27;0;0;0;12
1953-1;-1.6;0;0;0;17
1953-2;-0.7;0;0;0;8
1953-3;5.08;0;0;0;0
1953-4;9.73;0;0;0;0
1953-5;12.8;0;1;0;0
1953-6;16.35;0;1;0;0
1953-7;18.9;0;7;0;0
1953-8;16.72;0;2;0;0
1953-9;14.51;0;1;0;0
1953-10;10.9;0;0;0;0
1953-11;2.25;0;0;0;3
1953-12;0.07;0;0;0;7
1954-1;-4.61;0;0;0;20
1954-2;-5.91;0;0;0;22
1954-3;4.62;0;0;0;0
1954-4;6.55;0;0;0;0
1954-5;11.82;0;0;0;0
1954-6;17.04;0;7;0;0
1954-7;15.64;0;3;0;0
1954-8;17;0;5;0;0
1954-9;15.12;0;0;0;0
1954-10;8.78;0;0;0;0
1954-11;2.53;0;0;0;6
1954-12;2.6;0;0;0;0
1955-1;-2.99;0;0;0;23
1955-2;-1.23;0;0;0;11
1955-3;1.4;0;0;0;7
1955-4;6.91;0;0;0;0
1955-5;12.01;0;0;0;0
1955-6;15.55;0;0;0;0
1955-7;17.87;0;7;0;0
1955-8;17.15;0;0;0;0
1955-9;13.8;0;0;0;0
1955-10;8.25;0;0;0;0
1955-11;2.92;0;0;0;1
1955-12;2.3;0;0;0;3
1956-1;-0.34;0;0;0;7
1956-2;-9.57;0;0;0;26
1956-3;1.99;0;0;0;5
1956-4;7.6;0;0;0;0
1956-5;13.28;0;0;0;0
1956-6;14.4;0;3;0;0
1956-7;17.97;0;5;0;0
1956-8;16.69;0;0;0;0
1956-9;14.87;0;0;0;0
1956-10;8.57;0;0;0;0
1956-11;1.58;0;0;0;6
1956-12;-0.08;0;0;0;14
1957-1;-2.36;0;0;0;15
1957-2;3.01;0;0;0;0
1957-3;6.52;0;0;0;1
1957-4;8.08;0;0;0;0
1957-5;10.34;0;0;0;0
1957-6;17.9;0;8;0;0
1957-7;18.46;5;9;1;0
