month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1937-1;-2.48;0;0;0;20
1937-2;2.29;0;0;0;1
1937-3;6.07;0;0;0;0
1937-4;9.78;0;0;0;0
1937-5;16.59;0;4;0;0
1937-6;18.83;0;12;0;0
1937-7;19.09;0;6;0;0
1937-8;18.93;0;8;0;0
1937-9;14.81;0;0;0;0
1937-10;11.28;0;0;0;0
1937-11;4.99;0;0;0;0
1937-12;0.54;0;0;0;7
1938-1;1.31;0;0;0;10
1938-2;2.18;0;0;0;0
1938-3;8.85;0;0;0;0
1938-4;7.09;0;0;0;0
1938-5;12.71;0;0;0;0
1938-6;19.11;2;12;1;0
1938-7;19.71;1;14;0;0
1938-8;19.5;0;13;0;0
1938-9;14.07;0;0;0;0
1938-10;10.87;0;0;0;0
1938-11;6.47;0;0;0;0
1938-12;null;null;null;null;null
1939-1;0.78;0;0;0;5
1939-2;2.53;0;0;0;0
1939-3;2.9;0;0;0;0
1939-4;11.91;0;0;0;0
1939-5;12.99;0;0;0;0
1939-6;17.61;0;7;0;0
1939-7;19.32;1;14;0;0
1939-8;19.16;0;9;0;0
1939-9;14.68;0;2;0;0
1939-10;8.3;0;0;0;0
1939-11;6;0;0;0;1
1939-12;-0.98;0;0;0;10
1940-1;-8.11;0;0;0;31
1940-2;-6.54;0;0;0;22
1940-3;2.54;0;0;0;4
1940-4;9.62;0;0;0;0
1940-5;12.83;0;2;0;0
1940-6;17.71;0;3;0;0
1940-7;18.82;0;9;0;0
1940-8;16.73;0;2;0;0
1940-9;15.11;0;1;0;0
1940-10;9.58;0;0;0;0
1940-11;6.35;0;0;0;0
1940-12;-2.96;0;0;0;14
1941-1;null;null;null;null;null
1941-2;null;null;null;null;null
1941-3;null;null;null;null;null
1941-4;null;null;null;null;null
1941-5;null;null;null;null;null
1941-6;null;null;null;null;null
1941-7;null;null;null;null;null
1941-8;null;null;null;null;null
1941-9;null;null;null;null;null
1941-10;null;null;null;null;null
1941-11;null;null;null;null;null
1941-12;null;null;null;null;null
1942-1;null;null;null;null;null
1942-2;null;null;null;null;null
1942-3;null;null;null;null;null
1942-4;null;null;null;null;null
1942-5;null;null;null;null;null
1942-6;null;null;null;null;null
1942-7;null;null;null;null;null
1942-8;null;null;null;null;null
1942-9;null;null;null;null;null
1942-10;null;null;null;null;null
1942-11;null;null;null;null;null
1942-12;null;null;null;null;null
1943-1;-3.07;0;0;0;18
1943-2;3.98;0;0;0;0
1943-3;6.68;0;0;0;0
1943-4;11.62;0;3;0;0
1943-5;13.98;0;2;0;0
1943-6;16.53;0;6;0;0
1943-7;19.35;6;20;0;0
1943-8;21.27;10;22;0;0
1943-9;16.73;0;8;0;0
1943-10;11.36;0;0;0;0
1943-11;3.67;0;0;0;0
1943-12;0.6;0;0;0;6
1944-1;3.44;0;0;0;0
1944-2;-0.68;0;0;0;13
1944-3;2.18;0;0;0;0
1944-4;10.22;0;1;0;0
1944-5;13.34;1;3;0;0
1944-6;16.81;0;6;0;0
1944-7;19.13;1;13;0;0
1944-8;21.16;8;23;0;0
1944-9;15.04;0;4;0;0
1944-10;10.3;0;0;0;0
1944-11;4.13;0;0;0;0
1944-12;-0.87;0;0;0;12
1945-1;-5.07;0;0;0;29
1945-2;3.66;0;0;0;0
1945-3;7.33;0;0;0;0
1945-4;11.3;0;0;0;0
1945-5;16;3;12;0;0
1945-6;19.01;3;15;0;0
1945-7;21.09;11;24;1;0
1945-8;19.75;2;18;0;0
1945-9;15.88;0;8;0;0
1945-10;10.51;0;0;0;0
1945-11;4.42;0;0;0;0
1945-12;1.87;0;0;0;4
1946-1;-3.44;0;0;0;24
1946-2;3.65;0;0;0;1
1946-3;6.21;0;0;0;0
1946-4;12.87;0;4;0;0
1946-5;17.38;0;12;0;0
1946-6;18.5;3;11;0;0
1946-7;21.07;10;19;0;0
1946-8;19.65;6;16;0;0
1946-9;16.8;0;6;0;0
1946-10;7.34;0;0;0;0
1946-11;3.65;0;0;0;0
1946-12;-1.95;0;0;0;14
1947-1;-5.54;0;0;0;22
1947-2;-5.1;0;0;0;21
1947-3;4;0;0;0;1
1947-4;12.24;0;5;0;0
1947-5;15.54;0;10;0;0
1947-6;19.44;7;17;0;0
1947-7;21.55;8;23;1;0
1947-8;19.96;7;19;0;0
1947-9;19.19;9;15;0;0
1947-10;8.69;0;1;0;0
1947-11;6.99;0;0;0;0
1947-12;2.24;0;0;0;4
1948-1;2.76;0;0;0;0
1948-2;0.94;0;0;0;9
1948-3;6.98;0;0;0;0
1948-4;11.95;0;1;0;0
1948-5;17.14;0;12;0;0
1948-6;17.48;1;11;0;0
1948-7;18.02;2;12;0;0
1948-8;19.11;5;12;0;0
1948-9;16.5;0;7;0;0
1948-10;9.81;0;1;0;0
1948-11;4.33;0;0;0;0
1948-12;-1.44;0;0;0;12
1949-1;1.05;0;0;0;4
1949-2;2.81;0;0;0;2
1949-3;3.36;0;0;0;4
1949-4;12.31;0;1;0;0
1949-5;14.8;1;5;0;0
1949-6;16.34;1;6;0;0
1949-7;19.85;4;19;0;0
1949-8;18.69;4;17;0;0
1949-9;16.61;0;7;0;0
1949-10;10.68;0;0;0;0
1949-11;5.34;0;0;0;0
1949-12;3.13;0;0;0;1
1950-1;-2.24;0;0;0;16
1950-2;2.34;0;0;0;6
1950-3;7.04;0;0;0;1
1950-4;10.5;0;2;0;0
1950-5;16.53;1;6;0;0
1950-6;20.34;6;18;0;0
1950-7;21.97;7;17;4;0
1950-8;20.22;3;21;1;0
1950-9;15.49;0;5;0;0
1950-10;8.25;0;0;0;0
1950-11;4.42;0;0;0;0
1950-12;-0.31;0;0;0;10
1951-1;1.07;0;0;0;4
1951-2;3.17;0;0;0;0
1951-3;3.95;0;0;0;1
1951-4;10.02;0;0;0;0
1951-5;13.87;0;1;0;0
1951-6;17.51;0;6;0;0
1951-7;19.4;1;18;0;0
1951-8;19.82;3;18;0;0
1951-9;16.52;0;6;0;0
1951-10;8.67;0;0;0;0
1951-11;7.19;0;0;0;0
1951-12;1.96;0;0;0;2
1952-1;0.55;0;0;0;6
1952-2;1.13;0;0;0;5
1952-3;2.66;0;0;0;2
1952-4;12.42;0;1;0;0
1952-5;13.78;0;1;0;0
1952-6;17.75;0;13;0;0
1952-7;20.93;7;22;0;0
1952-8;20.65;8;20;0;0
1952-9;13.24;0;0;0;0
1952-10;8.57;0;0;0;0
1952-11;3.21;0;0;0;0
1952-12;-1;0;0;0;10
1953-1;-0.18;0;0;0;6
1953-2;0.88;0;0;0;8
1953-3;6.04;0;0;0;0
1953-4;10.55;0;0;0;0
1953-5;14.11;0;8;0;0
1953-6;17.95;0;8;0;0
1953-7;20.52;4;22;0;0
1953-8;17.93;2;13;0;0
1953-9;16.3;1;6;0;0
1953-10;11.72;0;0;0;0
1953-11;3.68;0;0;0;2
1953-12;1.48;0;0;0;4
1954-1;-3.7;0;0;0;19
1954-2;-5.64;0;0;0;20
1954-3;5.85;0;0;0;0
1954-4;7.25;0;0;0;0
1954-5;13.58;0;4;0;0
1954-6;18.65;1;13;0;0
1954-7;17.78;1;11;0;0
1954-8;18.83;4;14;0;0
1954-9;16.87;3;14;0;0
1954-10;10.2;0;1;0;0
1954-11;3.26;0;0;0;3
1954-12;3.43;0;0;0;0
1955-1;-2.01;0;0;0;15
1955-2;-0.35;0;0;0;8
1955-3;2.41;0;0;0;3
1955-4;8.14;0;2;0;0
1955-5;13.25;0;4;0;0
1955-6;16.52;0;5;0;0
1955-7;19.43;1;14;0;0
1955-8;18.12;0;11;0;0
1955-9;15.33;0;7;0;0
1955-10;9.88;0;0;0;0
1955-11;4.61;0;0;0;0
1955-12;3.88;0;0;0;1
1956-1;0.26;0;0;0;5
1956-2;-8.92;0;0;0;26
1956-3;2.68;0;0;0;3
1956-4;8.94;0;0;0;0
1956-5;14;0;4;0;0
1956-6;16.15;0;8;0;0
1956-7;19.81;2;22;0;0
1956-8;18.44;0;11;0;0
1956-9;16.3;1;6;0;0
1956-10;9.71;0;2;0;0
1956-11;2.17;0;0;0;5
1956-12;1.28;0;0;0;7
1957-1;-0.91;0;0;0;10
1957-2;3.7;0;0;0;0
1957-3;7.53;0;0;0;0
1957-4;9.29;0;2;0;0
1957-5;11.85;0;2;0;0
1957-6;19.31;2;22;0;0
1957-7;20.13;8;12;1;0
1957-8;17.5;0;12;0;0
1957-9;13.95;0;3;0;0
1957-10;9.18;0;0;0;0
1957-11;5.47;0;0;0;0
1957-12;0.96;0;0;0;7
1958-1;-0.21;0;0;0;6
1958-2;3.29;0;0;0;1
1958-3;0.83;0;0;0;1
1958-4;7.34;0;0;0;0
1958-5;17.63;1;13;0;0
