year,month,averageTemperature,totalPrecipitation,averageSnowCover
1958,1,2.084,70.9,10.0
1958,2,4.461,80.1,11.0
1958,3,1.894,53.8,30.0
1958,4,6.737,36.7,0.0
1958,5,13.823,117.5,0.0
1958,6,15.543,92.3,0.0
1958,7,17.739,94.4,0.0
1958,8,18.019,165.4,0.0
1958,9,16.057,75.9,0.0
1958,10,10.423,83.3,0.0
1958,11,5.657,39.7,0.0
1958,12,4.335,92.5,2.0
1959,1,1.677,66.7,67.0
1959,2,1.211,6.0,0.0
1959,3,7.274,44.2,0.0
1959,4,10.703,54.5,0.0
1959,5,14.161,18.7,0.0
1959,6,17.473,71.3,0.0
1959,7,20.826,49.1,0.0
1959,8,17.903,56.4,0.0
1959,9,14.83,3.3,0.0
1959,10,10.255,60.0,0.0
1959,11,5.097,44.2,0.0
1959,12,4.668,62.4,0.0
1960,1,2.129,57.9,49.0
1960,2,3.262,42.4,0.0
1960,3,6.868,29.7,0.0
1960,4,9.777,52.2,0.0
1960,5,14.132,130.7,0.0
1960,6,17.187,47.0,0.0
1960,7,15.877,128.1,0.0
1960,8,16.571,126.3,0.0
1960,9,13.423,72.0,0.0
1960,10,10.816,136.1,0.0
1960,11,8.087,95.3,0.0
1960,12,2.755,74.3,5.0
1961,1,1.594,74.8,50.0
1961,2,6.768,49.1,0.0
1961,3,7.397,29.9,0.0
1961,4,11.69,87.9,0.0
1961,5,11.532,63.2,0.0
1961,6,16.593,149.2,0.0
1961,7,15.81,99.6,0.0
1961,8,16.968,51.7,0.0
1961,9,17.88,52.7,0.0
1961,10,12.032,57.2,0.0
1961,11,5.29,77.8,0.0
1961,12,1.948,74.8,2.0
1962,1,3.674,35.5,0.0
1962,2,2.45,79.2,26.0
1962,3,1.603,61.6,26.0
1962,4,9.333,52.2,0.0
1962,5,10.706,97.8,0.0
1962,6,15.517,16.8,0.0
1962,7,15.848,92.3,0.0
1962,8,16.539,79.6,0.0
1962,9,13.357,84.1,0.0
1962,10,9.91,23.1,0.0
1962,11,4.037,39.7,8.0
1962,12,-0.574,97.7,12.0
1963,1,-5.984,39.5,221.0
1963,2,-3.582,28.0,375.0
1963,3,4.813,58.0,25.0
1963,4,10.403,37.6,0.0
