year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,10.7,871.2,0,32,0,61,3,16
1959,11.69,430.5,8,59,0,51,4,12
1960,11.037,836.1,1,18,0,33,8,7
1961,11.834,719.7,8,29,0,29,5,5
1962,9.918,622.2,2,20,0,52,3,11
1963,9.438,646.5,3,24,0,73,34,64
1964,10.976,490.1,15,50,0,54,7,7
1965,10.274,780.3,0,14,0,50,1,4
1966,11.482,820.0,7,35,0,33,11,12
1967,11.894,616.4,6,37,1,25,5,3
1968,11.195,836.8,4,29,0,45,4,10
1969,11.188,663.4,8,45,0,50,4,17
1970,10.399,864.4,1,36,0,56,11,27
1971,10.706,528.0,6,37,0,66,11,16
1972,10.142,592.4,5,19,0,49,6,5
1973,11.016,460.3,12,50,0,58,1,2
1974,10.831,677.9,3,21,0,40,0,1
1975,11.634,502.2,12,44,0,46,0,2
1976,11.57,435.6,20,58,0,57,6,15
1977,10.989,617.3,2,22,0,37,1,3
1978,10.29,630.1,3,20,0,51,4,19
1979,9.77,604.6,3,26,0,79,21,48
1980,10.417,738.6,2,23,0,49,7,4
1981,10.914,841.5,4,25,0,58,0,15
1982,11.155,738.5,12,53,0,62,8,17
1983,11.767,586.3,18,59,0,50,1,3
1984,10.333,905.0,6,20,1,53,0,5
1985,9.674,674.4,2,27,0,74,25,36
1986,10.271,690.3,7,41,1,62,18,35
1987,9.943,784.1,4,24,0,61,20,38
1988,11.661,686.4,2,30,1,31,0,6
1989,12.344,596.7,13,59,2,34,0,0
1990,12.171,667.3,10,43,0,24,0,0
1991,10.792,478.6,8,36,2,54,8,17
1992,11.551,775.7,9,49,1,33,4,2
1993,11.113,760.0,2,34,0,50,3,0
1994,11.809,663.3,19,49,2,35,1,3
1995,11.987,725.7,20,58,0,35,5,11
1996,10.006,513.4,5,28,0,66,11,19
1997,11.281,692.1,9,44,0,50,11,18
1998,11.756,841.9,9,31,0,31,2,1
1999,12.279,684.8,15,54,0,32,2,11
2000,12.04,841.4,7,41,0,34,0,1
2001,11.899,730.8,11,43,0,38,0,8
2002,12.028,719.1,7,33,0,38,1,2
2003,11.955,576.2,21,72,0,73,9,12
2004,11.559,748.6,6,35,0,52,1,11
2005,11.994,798.7,7,49,1,44,5,14
2006,11.946,559.3,18,65,1,58,5,4
2007,12.594,846.6,5,37,0,22,0,1
2008,11.905,662.9,4,37,0,33,0,3
2009,11.64,651.7,5,46,0,53,7,11
2010,10.832,658.2,16,46,0,64,18,38
2011,12.293,644.2,5,48,0,47,2,10
2012,11.488,611.8,9,39,1,42,10,0
2013,10.984,612.9,13,44,0,67,15,25
2014,12.817,678.4,7,33,1,22,0,0
2015,11.624,607.9,15,48,3,48,0,5
2016,12.092,620.0,13,47,0,42,2,1
2017,12.369,681.3,13,49,0,40,4,5
2018,13.002,501.8,23,92,0,41,3,8
2019,12.674,636.7,20,61,2,34,3,4
2020,13.116,647.4,16,57,1,26,0,0
2021,11.551,690.1,4,40,1,54,4,5
2022,13.28,518.3,27,75,0,35,0,1
2023,13.103,764.9,15,64,0,37,0,0
2024,13.239,967.0,13,53,0,16,3,0
