year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,11.257,301.0,41,87,0,77,37,51
1948,11.659,462.4,12,30,0,35,8,11
1949,11.901,345.5,14,64,0,53,6,3
1950,11.497,500.7,13,45,0,50,8,2
1951,10.848,461.9,4,34,0,42,0,8
1952,11.31,482.6,14,45,4,43,6,17
1953,11.626,314.0,10,41,0,57,10,8
1954,10.146,439.7,6,27,0,51,24,8
1955,9.865,384.0,2,37,0,78,17,47
1956,9.177,527.5,1,18,0,67,25,31
1957,11.2,484.4,9,32,2,38,7,6
1958,10.418,445.4,0,34,0,64,6,12
1959,11.403,284.0,16,67,0,57,5,10
1960,10.645,532.5,1,26,0,30,9,9
1961,11.409,516.9,8,37,0,26,7,7
1962,10.096,273.4,6,38,0,52,6,8
1963,9.3,412.4,6,33,0,72,42,49
1964,10.776,294.5,21,57,2,54,15,15
1965,9.911,551.4,2,24,0,46,6,14
1966,11.519,574.2,4,37,0,32,16,1
1967,11.812,446.0,10,38,0,34,6,3
1968,11.064,610.0,2,28,0,44,6,14
1969,10.837,423.3,8,46,1,49,10,25
1970,10.376,466.2,3,43,0,59,18,40
1971,10.872,304.0,10,48,0,48,16,28
1972,9.99,310.3,7,26,0,52,6,8
1973,11.032,306.1,15,53,0,61,1,2
1974,10.977,424.0,4,35,0,20,0,0
1975,11.409,451.6,10,53,0,37,0,6
1976,11.494,249.5,21,64,0,50,9,13
1977,10.958,428.5,2,33,0,35,2,8
1978,10.35,432.1,5,28,0,43,10,15
1979,9.989,416.6,4,34,0,60,19,50
1980,10.42,382.3,1,25,0,41,8,4
1981,11.057,552.7,5,27,0,50,13,23
1982,10.992,390.8,12,59,1,54,18,28
1983,11.72,400.6,17,58,0,46,6,8
1984,10.33,448.3,7,31,0,44,0,7
1985,10.073,373.2,4,39,0,61,28,43
1986,9.998,479.1,5,44,0,57,23,28
1987,9.713,519.7,2,30,0,63,24,41
1988,11.481,453.5,3,39,0,26,0,6
1989,12.004,450.3,10,57,0,24,5,0
1990,12.061,463.6,13,48,0,20,3,1
1991,11.031,260.6,14,59,1,53,14,18
1992,11.708,430.5,14,56,1,39,8,2
1993,11.485,401.3,8,46,0,52,15,3
1994,12.137,407.3,22,55,1,29,1,3
1995,3.654,265.8,0,0,0,38,7,4
1996,10.09,314.4,10,46,0,67,18,22
1997,11.215,387.0,18,64,0,52,17,25
1998,11.794,568.8,18,46,0,40,4,0
1999,12.098,513.1,14,56,1,34,1,3
2000,11.97,671.3,5,47,0,30,2,1
2001,11.937,576.1,17,57,0,43,2,8
2002,11.015,504.1,7,35,0,40,12,19
2003,12.2,345.1,31,91,0,70,12,6
2004,11.473,497.6,13,52,0,51,2,17
2005,12.212,428.6,29,65,0,46,8,13
2006,12.225,494.9,26,71,4,56,12,15
2007,13.113,450.8,14,64,1,13,0,0
2008,12.329,473.1,14,64,0,40,0,2
2009,11.991,436.1,19,64,0,52,11,14
2010,11.179,481.8,20,55,2,65,18,35
2011,12.619,310.5,13,77,0,46,5,8
2012,12.152,378.7,16,66,1,38,13,8
2013,11.701,481.4,24,65,1,57,12,25
2014,13.24,486.9,11,57,1,27,0,0
2015,12.584,319.4,30,65,3,38,0,2
2016,12.665,561.4,18,68,0,29,3,1
2017,12.68,434.3,18,70,0,38,6,3
2018,13.66,365.6,38,108,2,41,4,4
2019,13.185,426.9,33,80,3,32,3,6
2020,13.692,362.8,23,92,2,25,0,1
2021,12.05,435.7,12,69,2,38,5,5
2022,13.725,408.1,44,97,0,37,5,1
2023,13.24,502.5,30,92,1,42,10,3
2024,13.764,564.4,24,80,1,23,2,5
