year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,6.925,753.2,11,41,0,124,63,65
1948,7.354,844.1,0,18,0,97,21,31
1949,7.357,614.3,2,20,0,116,19,57
1950,6.813,908.7,0,18,0,113,38,61
1951,7.09,670.7,0,10,0,115,20,39
1952,6.297,865.2,4,19,0,146,62,101
1953,7.474,613.9,0,16,0,114,45,59
1954,6.216,856.0,0,9,0,127,44,25
1955,5.885,743.6,0,9,0,147,56,74
1956,5.388,901.8,0,2,0,135,67,66
1957,7.088,805.7,7,13,0,108,20,47
1958,6.744,888.9,0,11,0,115,38,73
1959,7.967,483.6,3,26,0,108,29,25
1960,6.933,1043.6,0,5,0,104,40,56
1961,7.418,1036.2,1,17,0,95,28,43
1962,5.516,768.0,1,8,0,139,51,68
1963,5.682,616.1,2,12,0,120,77,80
1964,6.713,579.8,6,31,0,126,57,44
1965,6.045,969.4,0,2,0,139,45,92
1966,7.085,1186.5,0,9,0,111,43,67
1967,7.383,909.6,0,13,0,106,30,40
1968,6.527,985.6,0,6,0,127,52,52
1969,6.333,832.4,2,19,0,134,70,95
1970,6.268,932.6,0,8,0,119,47,92
1971,7.027,708.7,1,15,0,104,27,54
1972,6.378,769.3,0,10,0,107,31,24
1973,6.844,647.9,0,20,0,138,39,89
1974,7.31,929.8,0,5,0,71,11,17
1975,7.504,605.0,0,13,0,105,16,44
1976,7.119,496.9,3,24,0,114,46,63
1977,7.237,812.1,0,3,0,90,25,45
1978,6.482,595.8,0,12,0,101,49,68
1979,6.403,773.4,0,8,0,114,47,85
1980,6.431,841.7,0,8,0,106,48,78
1981,6.917,1132.2,0,12,0,114,52,103
1982,7.971,652.3,0,29,0,102,22,56
1983,7.791,714.5,5,39,1,98,34,79
1984,6.707,983.2,2,10,0,106,20,74
1985,6.243,789.0,0,7,0,114,57,77
1986,6.778,815.8,1,22,0,99,53,89
1987,6.124,885.2,0,11,0,112,53,85
1988,7.74,758.6,0,10,0,92,15,58
1989,8.506,639.8,2,17,0,79,16,9
1990,8.295,747.6,2,20,1,65,19,47
1991,7.347,631.4,2,23,0,105,30,44
1992,8.16,855.2,2,21,2,90,18,30
1993,7.398,862.2,0,11,0,98,38,67
1994,8.637,920.0,8,27,2,71,23,19
1995,7.822,835.6,2,32,1,106,36,61
1996,5.984,708.6,0,10,0,125,63,83
1997,7.946,721.8,0,18,0,97,23,43
1998,7.879,890.3,2,16,1,79,38,57
1999,8.496,759.5,0,20,0,82,28,59
2000,8.622,813.4,1,12,0,63,14,28
2001,8.087,829.8,2,21,0,93,29,53
2002,8.385,944.7,1,16,0,70,26,28
2003,8.604,575.5,13,36,2,100,31,54
2004,7.672,762.1,0,19,0,103,30,51
2005,8.063,758.4,0,28,0,100,37,71
2006,8.46,714.8,8,29,0,92,45,66
2007,8.618,1018.8,2,16,0,67,17,21
2008,8.249,595.7,1,20,0,89,24,37
2009,8.115,854.9,1,14,0,95,33,56
2010,6.694,816.9,6,24,1,120,70,104
2011,8.68,624.6,0,15,0,88,25,34
2012,7.887,791.0,3,17,1,82,31,49
2013,7.385,918.3,5,24,2,108,50,73
2014,9.259,740.4,1,17,0,55,8,16
2015,8.821,655.7,9,31,1,91,17,49
2016,8.403,706.1,5,26,0,98,20,32
2017,8.523,979.5,1,22,0,83,29,52
2018,9.223,522.9,13,51,0,88,25,34
2019,9.195,758.9,7,32,4,72,12,22
2020,9.414,646.8,6,23,1,70,5,21
2021,7.995,799.4,2,14,2,98,27,51
2022,9.778,745.3,8,44,0,77,19,39
