year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.006,513.8,11,41,0,90,50,45
1948,8.538,785.4,0,18,0,61,12,30
1949,8.508,449.5,2,20,0,83,14,44
1950,8.344,729.8,0,18,0,74,16,30
1951,7.972,545.7,0,10,0,89,16,32
1952,7.752,711.0,4,19,0,92,37,64
1953,8.462,570.1,0,16,0,83,37,49
1954,7.004,723.5,0,9,0,95,36,21
1955,6.729,628.0,0,9,0,110,50,59
1956,6.294,816.6,0,2,0,103,48,51
1957,8.347,727.9,7,13,0,66,9,32
1958,7.679,780.8,0,11,0,92,32,63
1959,9.217,381.5,3,26,0,82,19,25
1960,7.936,866.8,0,5,0,72,25,34
1961,8.862,868.4,1,17,0,58,14,34
1962,7.0,651.5,1,8,0,90,29,40
1963,6.675,484.4,2,12,0,86,54,66
1964,7.828,455.2,6,31,0,93,39,35
1965,7.17,761.5,0,2,0,95,34,63
1966,8.398,922.3,0,9,0,63,25,33
1967,8.798,749.1,0,13,0,63,15,16
1968,8.02,912.1,0,6,0,82,24,38
1969,7.874,700.7,2,19,0,90,37,58
1970,7.231,819.2,0,8,0,93,37,82
1971,8.083,596.8,1,15,0,76,19,41
1972,7.437,689.0,0,10,0,74,19,17
1973,8.161,517.0,0,20,0,99,19,56
1974,8.072,747.9,0,5,0,57,8,10
1975,8.933,530.0,0,13,0,64,2,24
1976,8.439,386.0,3,24,0,78,29,35
1977,8.263,648.1,0,3,0,63,20,30
1978,7.649,500.3,0,12,0,69,28,59
1979,7.263,593.8,0,8,0,85,41,76
1980,7.684,698.8,0,8,0,69,22,42
1981,8.347,914.4,0,12,0,71,31,65
1982,9.003,527.5,0,29,0,71,17,44
1983,9.128,621.5,5,39,1,64,19,48
1984,7.581,888.4,2,10,0,80,16,72
1985,7.305,674.4,0,7,0,81,38,61
1986,7.584,704.1,1,22,0,77,43,78
1987,6.974,743.2,0,11,0,84,44,80
1988,8.907,602.5,0,10,0,66,10,48
1989,9.729,521.9,2,17,0,47,8,5
1990,9.689,563.2,2,20,1,36,9,18
1991,8.553,497.3,2,23,0,66,23,40
1992,9.298,713.2,2,21,2,66,13,30
1993,8.775,684.4,0,11,0,65,22,42
1994,9.482,786.7,8,27,2,52,16,18
1995,9.473,747.3,2,32,1,60,12,38
1996,7.241,576.2,0,10,0,86,42,64
1997,9.072,577.4,0,18,0,67,15,32
1998,9.392,761.0,2,16,1,39,12,25
1999,9.904,604.3,0,20,0,51,17,34
2000,9.592,720.8,1,12,0,48,9,20
2001,9.574,664.3,2,21,0,57,15,37
2002,9.542,784.6,1,16,0,48,16,27
2003,9.715,469.7,13,36,2,75,27,45
2004,9.019,635.4,0,19,0,63,19,35
2005,9.359,649.9,0,28,0,63,26,50
2006,9.223,617.3,8,29,0,82,44,64
2007,10.077,886.2,2,16,0,35,4,11
2008,9.586,530.5,1,20,0,53,8,22
2009,9.172,680.8,1,14,0,72,24,40
2010,8.21,670.3,6,24,1,80,41,66
2011,9.772,518.1,0,15,0,63,24,25
2012,8.999,634.6,3,17,1,58,20,33
2013,8.313,793.8,5,24,2,82,46,69
2014,10.503,675.6,1,17,0,30,3,10
2015,9.371,533.3,9,31,1,80,16,42
2016,9.727,628.4,5,26,0,65,11,24
2017,9.731,805.0,1,22,0,57,23,33
2018,10.482,395.2,13,51,0,61,20,30
2019,10.358,647.3,7,32,4,52,12,18
2020,10.575,581.6,6,23,1,48,2,8
2021,9.088,729.3,2,14,2,67,24,44
2022,11.042,625.0,8,44,0,53,5,24
2023,10.779,777.1,4,36,1,52,10,22
2024,11.221,784.8,3,32,0,25,12,12
