endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;9;57;0;2
1952-09-25;15;58;0;22
1953-09-25;7;51;0;27
1954-09-25;5;42;0;32
1955-09-25;2;37;0;18
1956-09-25;1;41;0;36
1957-09-25;15;40;0;11
1958-09-25;8;60;0;10
1959-09-25;4;51;1;14
1960-09-25;3;38;0;15
1961-09-25;10;53;0;10
1962-09-25;5;41;0;13
1963-09-25;5;39;0;43
1964-09-25;2;45;0;32
1965-09-25;4;27;0;26
1966-09-25;1;29;0;18
1967-09-25;12;42;0;11
1968-09-25;null;null;null;null
1969-09-25;9;58;0;15
1970-09-25;6;49;0;14
1971-09-25;16;59;0;20
1972-09-25;9;43;0;9
1973-09-25;11;68;0;8
1974-09-25;9;52;0;0
1975-09-25;3;56;0;0
1976-09-25;10;44;0;7
1977-09-25;3;35;0;5
1978-09-25;1;33;0;15
1979-09-25;3;52;0;18
1980-09-25;2;25;0;19
1981-09-25;6;41;1;19
1982-09-25;0;53;0;18
1983-09-25;11;63;0;9
1984-09-25;3;32;0;15
1985-09-25;9;48;0;31
1986-09-25;5;55;0;32
1987-09-25;3;43;0;32
1988-09-25;6;38;0;4
1989-09-25;2;39;0;0
1990-09-25;5;46;0;7
1991-09-25;5;45;0;13
1992-09-25;22;66;0;10
1993-09-25;9;59;0;9
1994-09-25;24;60;0;6
1995-09-25;12;49;0;13
1996-09-25;5;41;0;36
1997-09-25;5;67;0;13
1998-09-25;12;56;0;12
1999-09-25;7;55;0;13
2000-09-25;13;63;0;12
2001-09-25;13;55;0;7
2002-09-25;11;61;0;14
2003-09-25;39;94;1;22
2004-09-25;6;44;0;15
2005-09-25;7;43;0;16
2006-09-25;15;48;0;35
2007-09-25;8;48;0;4
2008-09-25;13;54;0;4
2009-09-25;4;45;0;26
2010-09-25;15;42;0;27
2011-09-25;9;57;0;15
2012-09-25;17;56;0;20
2013-09-25;18;53;2;21
2014-09-25;8;39;0;0
2015-09-25;30;63;0;4
2016-09-25;8;62;0;5
2017-09-25;18;65;0;16
2018-09-25;20;78;0;11
2019-09-25;19;68;1;8
2020-09-25;7;54;0;0
2021-09-25;12;55;0;12
2022-09-25;11;60;0;1
2023-09-25;22;64;1;4
2024-09-25;18;70;0;8
