year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,8.048,879.3,5,37,0,116,45,44
1951,8.178,692.6,2,35,0,108,19,46
1952,7.864,1010.8,14,40,3,126,49,65
1953,8.35,537.9,0,29,0,113,52,62
1954,6.853,941.0,1,12,0,110,53,35
1955,6.66,825.4,0,10,0,134,56,69
1956,5.947,851.3,0,10,0,126,63,86
1957,7.695,774.5,6,23,0,115,30,43
1958,7.342,983.1,0,20,0,125,37,84
1959,8.341,604.6,3,34,0,106,30,55
1960,7.636,754.2,1,16,0,99,38,70
1961,8.245,747.9,2,30,0,88,35,61
1962,6.506,685.9,3,25,0,131,54,101
1963,6.607,629.6,3,17,0,113,78,87
1964,7.402,625.3,11,44,0,114,58,72
1965,7.016,803.7,2,16,0,118,41,95
1966,8.207,857.5,1,20,0,105,34,58
1967,8.175,674.1,5,29,0,102,38,60
1968,7.175,870.3,0,19,0,120,53,60
1969,7.454,640.5,7,34,0,121,58,98
1970,6.899,928.1,1,29,0,120,56,101
1971,7.974,575.8,10,36,0,103,30,69
1972,6.823,605.0,6,27,0,116,48,48
1973,7.464,706.5,2,37,0,136,45,105
1974,7.844,985.4,2,11,0,71,7,45
1975,8.018,694.8,0,37,0,106,17,63
1976,8.268,579.7,14,44,1,103,38,67
1977,8.074,685.8,0,24,0,85,28,69
1978,7.016,807.5,0,16,0,113,47,86
1979,7.527,709.5,0,27,0,110,32,87
1980,6.814,914.7,2,12,0,107,39,77
1981,7.399,1124.1,0,25,0,119,48,109
1982,7.939,712.1,5,34,0,115,36,50
1983,8.49,722.3,9,48,2,102,42,77
1984,6.987,790.1,3,13,0,126,34,84
1985,6.653,810.4,2,18,0,130,59,97
1986,7.494,914.0,1,31,1,117,46,76
1987,6.621,952.4,0,24,0,119,55,86
1988,8.098,1011.1,3,24,0,105,16,82
1989,8.276,763.3,1,22,0,97,33,20
1990,8.264,816.3,2,32,0,92,31,59
1991,7.268,780.2,3,31,0,118,34,75
1992,8.321,789.8,12,38,0,112,27,49
1993,7.667,962.6,1,29,0,108,38,75
1994,9.22,808.6,21,51,1,87,19,39
1995,7.996,1009.1,6,40,0,116,46,82
1996,6.404,641.4,2,27,0,142,65,109
1997,7.941,728.2,0,36,0,113,30,67
1998,8.401,958.9,11,37,0,97,36,65
1999,7.434,869.0,2,24,0,98,32,85
2000,8.789,839.7,4,32,0,74,20,55
2001,7.961,1036.6,7,36,0,105,27,65
2002,8.63,1130.4,7,41,0,74,27,30
2003,8.838,593.3,26,78,2,128,25,76
2004,8.082,863.1,5,39,0,108,28,83
2005,7.728,765.0,5,30,0,110,56,90
2006,8.264,774.7,9,40,0,108,41,71
2007,8.882,1016.7,2,31,0,69,20,30
2008,8.517,712.2,3,32,0,98,20,34
2009,8.243,746.2,1,32,0,102,41,69
2010,7.093,818.9,10,34,0,116,71,106
2011,8.749,684.1,4,34,0,102,26,41
2012,8.465,693.8,8,40,0,94,35,69
2013,7.929,799.7,12,35,1,115,40,61
2014,9.578,696.2,5,27,0,60,12,21
2015,9.564,571.4,26,54,1,87,14,58
2016,8.768,692.8,4,47,0,95,19,26
2017,8.826,764.2,7,53,0,87,34,55
2018,9.919,670.6,12,70,0,86,22,44
2019,9.599,612.2,13,57,0,80,14,48
2020,9.408,645.4,11,42,0,99,14,19
2021,8.217,687.8,3,35,0,104,28,54
2022,9.911,618.1,18,64,0,86,18,39
2023,9.956,889.8,12,57,0,78,19,27
2024,11.901,730.7,8,50,0,29,9,4
