year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1957,9.313,529.0,6,16,0,48,8,22
1958,8.369,641.1,0,14,0,79,30,57
1959,9.905,307.9,3,38,0,65,17,38
1960,8.61,616.1,0,8,0,68,19,36
1961,9.857,661.4,1,21,0,41,9,34
1962,7.864,473.1,0,8,0,64,27,40
1963,7.506,420.5,3,12,0,81,53,71
1964,8.434,427.1,6,35,0,81,35,52
1965,7.934,545.2,0,7,0,72,29,59
1966,9.026,648.2,1,18,0,56,27,45
1967,9.653,561.6,0,17,0,41,10,19
1968,8.742,570.1,0,14,0,76,22,51
1969,8.535,529.2,4,28,0,87,33,70
1970,7.783,730.7,1,18,0,84,37,91
1971,8.817,363.1,5,31,0,70,18,39
1972,7.944,571.6,3,16,0,64,20,42
1973,8.815,459.6,2,34,0,78,11,35
1974,8.775,528.9,3,13,0,52,2,10
1975,9.747,500.2,7,38,0,54,1,17
1976,9.051,383.1,4,30,0,66,25,43
1977,8.962,527.3,0,7,0,53,11,29
1978,8.216,509.9,0,12,0,70,24,51
1979,7.728,463.3,0,13,0,86,36,76
1980,8.06,632.7,0,7,0,69,23,44
1981,8.895,776.0,0,10,0,67,30,0
1982,9.55,416.2,3,35,0,72,17,0
1983,9.741,586.4,2,36,0,53,17,0
1984,8.185,667.9,1,12,0,75,15,0
1985,7.724,555.8,1,8,0,81,37,0
1986,7.962,640.2,1,18,0,69,41,0
1987,7.219,678.2,0,9,0,80,49,0
1988,9.548,541.2,0,14,0,50,5,0
1989,10.359,469.8,2,22,0,32,1,0
1990,10.227,512.5,3,24,1,33,8,11
1991,8.814,411.8,1,23,0,72,24,24
1992,9.743,630.7,3,29,1,52,10,17
1993,8.989,582.5,0,11,0,61,19,46
1994,9.824,686.1,11,32,0,58,11,22
1995,9.844,669.8,6,34,0,59,10,33
1996,7.555,524.1,1,16,0,91,43,45
1997,9.436,526.7,3,21,0,56,13,31
1998,9.973,717.4,5,20,0,35,9,22
1999,10.335,661.6,1,28,0,40,12,35
2000,10.267,604.4,4,19,0,37,5,20
2001,9.765,603.6,4,23,0,61,17,41
2002,10.07,789.7,4,22,0,51,13,27
2003,9.701,475.5,15,46,0,77,25,44
2004,9.356,624.4,0,19,0,63,13,31
2005,9.784,569.7,3,34,0,66,25,45
2006,9.723,534.7,9,34,0,80,33,56
2007,10.639,804.8,2,22,0,30,5,11
2008,10.274,515.4,7,25,0,43,6,10
2009,9.653,622.8,1,27,0,64,22,31
2010,8.656,558.9,8,26,2,75,40,64
2011,10.386,449.4,1,29,0,65,19,13
2012,9.719,570.6,4,27,0,46,17,26
2013,8.862,596.9,9,29,0,81,44,70
2014,10.933,630.6,3,25,0,30,8,13
2015,9.932,491.1,13,36,1,61,8,17
2016,10.373,533.1,10,36,0,55,11,15
2017,10.262,711.9,3,28,0,60,19,30
2018,11.318,372.9,15,65,0,60,18,37
2019,10.998,540.8,12,42,0,48,7,14
2020,11.097,576.1,7,30,0,35,2,1
2021,9.725,583.2,3,23,0,63,16,32
2022,11.402,476.7,9,49,0,43,0,6
2023,11.308,625.3,5,42,0,50,5,14
2024,11.853,699.1,3,40,0,27,10,10
