month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1973-1;-1.95;0;0;0;11
1973-2;-3.51;0;0;0;10
1973-3;-0.57;0;0;0;9
1973-4;1.88;0;0;0;2
1973-5;11.54;0;1;0;0
1973-6;13.85;0;2;0;0
1973-7;14.05;0;2;0;0
1973-8;16.3;0;8;0;0
1973-9;12.88;0;8;0;0
1973-10;6.97;0;0;0;0
1973-11;2.07;0;0;0;4
1973-12;-1.38;0;0;0;9
1974-1;1.14;0;0;0;1
1974-2;2.33;0;0;0;3
1974-3;6.49;0;0;0;0
1974-4;5.99;0;0;0;0
1974-5;9.98;0;0;0;0
1974-6;12.57;0;1;0;0
1974-7;15.17;0;7;0;0
1974-8;17.19;5;12;0;0
1974-9;13.07;0;5;0;0
1974-10;2.46;0;0;0;0
1974-11;2.69;0;0;0;1
1974-12;-0.58;0;0;0;9
1975-1;0.33;0;0;0;3
1975-2;-0.13;0;0;0;1
1975-3;1.23;0;0;0;5
1975-4;4.91;0;0;0;1
1975-5;10.29;0;2;0;0
1975-6;11.47;0;4;0;0
1975-7;15.31;1;6;0;0
1975-8;15.03;0;6;0;0
1975-9;15.65;1;5;0;0
1975-10;7.39;0;0;0;0
1975-11;1.43;0;0;0;5
1975-12;-3.54;0;0;0;13
1976-1;-1.79;0;0;0;9
1976-2;1.5;0;0;0;1
1976-3;1;0;0;0;5
1976-4;5.02;0;0;0;1
1976-5;11.1;0;1;0;0
1976-6;14.15;0;8;0;0
1976-7;16.02;1;15;0;0
1976-8;13.03;0;1;0;0
1976-9;11.84;0;1;0;0
1976-10;11.43;0;2;0;0
1976-11;2.47;0;0;0;5
1976-12;-3.85;0;0;0;17
1977-1;-0.93;0;0;0;9
1977-2;1.63;0;0;0;1
1977-3;6.87;0;0;0;2
1977-4;4.85;0;0;0;1
1977-5;10.95;0;0;0;0
1977-6;14.26;1;6;0;0
1977-7;15.23;0;7;0;0
1977-8;14.2;0;3;0;0
1977-9;8.33;0;1;0;0
1977-10;9.1;0;0;0;0
1977-11;0.62;0;0;0;11
