endDate;heatDays;summerDays;tropicalNights;iceDays
1973-08-04;0;5;0;32
1974-08-04;0;11;0;4
1975-08-04;1;13;0;10
1976-08-04;1;24;0;16
1977-08-04;1;13;0;13
1978-08-04;0;7;0;32
1979-08-04;0;9;0;27
1980-08-04;3;11;0;17
1981-08-04;0;15;0;34
1982-08-04;0;20;0;13
1983-08-04;6;25;0;17
1984-08-04;4;12;0;24
1985-08-04;1;16;0;27
1986-08-04;1;27;0;26
1987-08-04;0;16;0;37
1988-08-04;0;11;0;14
1989-08-04;0;5;0;1
1990-08-04;0;12;0;9
1991-08-04;0;22;0;17
1992-08-04;1;17;0;15
1993-08-04;1;15;0;24
1994-08-04;2;31;0;13
1995-08-04;3;19;0;18
1996-08-04;1;15;0;22
1997-08-04;0;5;0;7
1998-08-04;3;14;0;14
1999-08-04;1;15;0;24
2000-08-04;0;15;0;15
2001-08-04;2;23;0;15
2002-08-04;5;26;0;16
2003-08-04;8;40;0;27
2004-08-04;1;20;0;29
2005-08-04;4;28;0;33
2006-08-04;6;38;0;35
2007-08-04;4;26;0;5
2008-08-04;1;26;0;6
2009-08-04;1;20;0;22
2010-08-04;7;30;0;28
2011-08-04;1;19;0;13
2012-08-04;6;29;0;23
2013-08-04;10;27;0;24
2014-08-04;4;19;0;1
2015-08-04;9;35;0;17
2016-08-04;5;21;0;9
2017-08-04;5;37;0;15
2018-08-04;4;38;0;16
2019-08-04;11;35;0;14
2020-08-04;3;21;0;3
2021-08-04;3;23;0;23
2022-08-04;10;39;0;7
2023-08-04;5;25;0;10
