year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,10.237,620.9,2,26,0,57,2,8
1937,10.674,494.1,5,35,0,46,12,20
1938,10.864,540.1,12,42,0,46,6,10
1939,10.671,595.5,5,35,0,49,5,7
1940,8.18,567.1,0,26,0,82,45,58
1943,11.019,513.1,13,33,0,54,8,11
1944,10.468,536.1,10,40,0,61,5,0
1946,10.208,621.9,3,14,0,57,16,26
1947,9.399,409.7,18,56,0,83,56,55
1948,10.819,598.2,5,25,0,48,7,6
1949,10.643,415.8,4,32,0,49,6,9
1950,10.438,574.0,0,26,0,44,12,5
1951,9.853,547.8,2,22,0,64,5,10
1952,9.781,585.2,3,24,0,56,5,23
1953,10.477,421.4,5,28,0,61,12,28
1954,9.067,619.6,3,13,0,70,30,17
1955,8.808,535.3,0,22,0,86,22,45
1956,8.079,638.2,0,8,0,76,29,37
1957,10.35,628.8,6,21,0,45,4,4
1958,9.62,691.6,0,18,0,73,7,24
1959,10.921,268.9,6,51,0,58,9,13
1960,9.792,660.6,1,11,0,53,13,16
1961,10.859,656.6,3,21,0,39,8,6
1962,8.95,497.4,0,6,0,57,11,13
1963,8.415,375.2,3,22,0,79,50,67
1964,9.551,397.2,9,36,0,67,23,18
1965,9.309,639.2,0,8,0,66,10,22
1966,10.096,574.5,2,29,0,53,28,29
1967,10.925,656.0,1,19,0,41,5,5
1968,10.226,565.1,0,30,0,57,8,18
1969,9.844,514.3,7,34,0,73,20,42
1970,9.076,676.5,2,29,0,78,25,62
1971,10.09,412.5,5,34,0,58,14,19
1972,9.323,563.0,5,19,0,59,12,10
1973,10.145,458.2,5,33,0,62,2,9
1974,10.198,507.6,2,10,0,32,0,0
1975,11.034,453.1,11,45,0,47,1,8
1976,10.062,491.2,10,40,0,72,16,30
1977,10.249,453.1,0,15,0,45,6,11
1978,9.66,541.4,3,21,0,62,14,32
1979,8.783,498.0,2,23,0,78,30,69
1980,9.318,616.1,1,13,0,73,12,14
1981,10.281,796.4,1,21,0,62,10,33
1982,10.692,510.1,10,38,0,55,12,0
1983,11.238,583.5,12,50,0,43,9,17
1984,9.839,634.1,2,17,0,63,6,12
1985,9.118,533.2,3,22,0,67,31,32
1986,9.279,582.9,8,31,1,62,33,48
1987,8.576,636.9,1,14,1,67,29,69
1988,10.939,543.0,0,21,0,34,0,12
1989,11.818,430.6,7,47,0,22,0,0
1990,11.696,526.0,7,33,0,20,3,0
1991,10.233,405.3,3,28,0,57,14,17
1992,11.325,552.9,6,46,0,39,7,3
1993,10.189,608.9,0,22,0,55,10,9
1994,10.986,616.4,17,35,0,36,10,7
1995,11.32,528.5,13,48,1,39,5,14
1996,8.781,413.9,2,21,0,85,35,33
1997,10.734,485.9,3,37,0,48,11,15
1998,11.344,590.9,6,18,1,23,4,4
1999,11.818,484.9,5,45,0,35,8,15
2000,11.664,465.4,5,23,0,24,1,3
2001,10.956,552.3,4,30,0,52,11,14
2002,11.555,692.6,7,28,0,35,3,5
2003,10.88,411.3,17,56,0,74,17,20
2004,10.988,569.5,3,28,0,49,6,10
2005,11.078,465.5,6,36,0,45,11,25
2006,11.116,472.5,12,54,0,72,17,15
2007,11.92,762.0,4,25,1,20,4,3
2008,11.499,615.6,7,25,0,32,2,8
2009,11.126,465.7,5,41,0,54,9,20
2010,10.06,529.8,10,35,4,66,30,51
2011,11.419,471.7,3,32,0,55,10,7
2012,10.95,529.5,4,29,1,44,15,1
2013,10.254,487.4,8,34,0,70,20,37
2014,12.257,522.8,4,33,0,30,8,9
2015,10.941,504.4,11,37,0,40,1,2
2016,11.516,500.9,10,38,0,40,9,13
2017,11.406,685.1,3,27,0,41,11,2
2018,12.218,339.5,22,78,2,54,9,6
2019,12.151,509.6,19,51,1,39,3,0
2020,12.281,450.4,12,40,2,25,0,0
2021,10.936,562.0,3,38,1,47,8,19
2022,12.391,342.8,19,54,0,37,0,1
2023,12.324,677.3,10,54,0,43,1,4
2024,12.834,779.7,8,46,0,23,5,6
