year,month,averageTemperature,totalPrecipitation,averageSnowCover
1948,1,4.203,180.2,40.0
1948,2,1.683,63.2,4.0
1948,3,6.139,21.6,3.0
1948,4,10.3,53.1,0.0
1948,5,13.723,70.3,0.0
1948,6,15.313,60.1,0.0
1948,7,15.806,103.0,0.0
1948,8,15.806,94.0,0.0
1948,9,13.07,18.3,0.0
1948,10,8.523,33.5,0.0
1948,11,3.687,31.8,0.0
1948,12,0.068,32.1,0.0
1949,1,1.668,41.5,12.0
1949,2,1.629,51.0,0.0
1949,3,2.597,52.9,25.0
1949,4,10.503,56.6,0.0
1949,5,12.281,69.9,0.0
1949,6,14.443,70.1,0.0
1949,7,17.629,19.4,0.0
1949,8,16.261,60.4,0.0
1949,9,15.917,41.7,0.0
1949,10,10.503,35.0,0.0
1949,11,3.743,72.7,0.0
1949,12,3.229,86.6,0.0
1950,1,-0.206,36.0,2.0
1950,2,3.421,142.5,14.0
1950,3,5.323,15.6,2.0
1950,4,6.623,115.5,0.0
1950,5,13.697,58.3,0.0
1950,6,17.31,66.1,0.0
1950,7,17.503,142.5,0.0
1950,8,16.303,70.6,0.0
1950,9,12.583,87.2,0.0
1950,10,7.9,30.8,0.0
1950,11,4.377,189.0,0.0
1950,12,-2.2,70.2,283.0
1951,1,2.835,108.5,128.0
1951,2,2.8,73.3,9.0
1951,3,2.942,88.8,8.0
1951,4,6.887,57.3,0.0
1951,5,12.116,76.7,0.0
1951,6,15.313,99.0,0.0
1951,7,17.287,63.2,0.0
1951,8,16.31,139.4,0.0
1951,9,13.837,67.1,0.0
1951,10,6.806,26.8,0.0
1951,11,6.883,127.1,0.0
1951,12,2.361,53.0,0.0
1952,1,0.832,140.2,112.0
1952,2,0.141,68.6,309.0
1952,3,3.671,95.3,18.0
1952,4,10.323,15.9,0.0
1952,5,12.629,39.7,0.0
1952,6,15.327,54.8,0.0
1952,7,19.01,33.2,0.0
1952,8,17.171,62.2,0.0
1952,9,10.303,118.3,0.0
1952,10,7.194,109.8,0.0
1952,11,2.257,157.8,18.0
1952,12,0.052,110.2,65.0
1953,1,-0.132,33.2,33.0
1953,2,0.254,58.6,342.0
1953,3,5.21,15.5,0.0
1953,4,8.633,43.7,0.0
1953,5,13.371,47.9,0.0
1953,6,15.837,74.1,0.0
1953,7,16.758,76.7,0.0
1953,8,15.787,53.4,0.0
1953,9,12.9,37.1,0.0
1953,10,10.245,49.8,0.0
1953,11,4.807,8.3,0.0
1953,12,2.535,41.0,30.0
1954,1,-2.423,75.5,58.0
1954,2,-2.046,51.8,30.0
1954,3,4.945,27.2,0.0
1954,4,7.107,56.4,0.0
1954,5,12.058,57.4,0.0
1954,6,15.43,65.4,0.0
1954,7,14.216,119.5,0.0
1954,8,15.503,102.7,0.0
1954,9,13.097,138.4,0.0
1954,10,10.165,78.7,0.0
1954,11,4.25,75.6,0.0
1954,12,3.584,184.2,9.0
1955,1,-2.171,84.4,185.0
1955,2,-1.696,102.0,358.0
1955,3,0.842,54.0,206.0
1955,4,7.843,26.0,0.0
1955,5,10.326,98.3,0.0
1955,6,15.14,102.3,0.0
1955,7,17.694,58.1,0.0
1955,8,16.368,99.1,0.0
1955,9,12.703,61.0,0.0
1955,10,7.416,43.8,0.0
1955,11,3.707,17.9,2.0
1955,12,2.852,115.6,0.0
1956,1,0.687,105.6,55.0
1956,2,-8.89,19.2,379.0
1956,3,4.003,78.8,8.0
1956,4,6.353,75.0,0.0
1956,5,13.003,26.2,0.0
1956,6,13.123,164.2,0.0
1956,7,16.726,125.7,0.0
1956,8,13.823,100.5,0.0
1956,9,13.4,65.9,0.0
1956,10,8.4,73.2,0.0
1956,11,3.377,75.9,0.0
1956,12,2.503,60.4,32.0
1957,1,0.277,70.9,15.0
1957,2,4.014,136.2,10.0
1957,3,6.923,83.5,0.0
1957,4,8.377,23.7,1.0
1957,5,9.661,46.5,0.0
1957,6,16.787,51.1,0.0
1957,7,17.742,108.6,0.0
1957,8,14.958,93.5,0.0
1957,9,11.96,200.6,0.0
1957,10,9.216,41.8,0.0
1957,11,5.167,37.5,2.0
1957,12,0.852,60.6,13.0
1958,1,0.203,123.2,33.0
1958,2,2.814,118.8,37.0
1958,3,0.187,48.1,116.0
1958,4,6.07,47.9,2.0
1958,5,12.913,115.8,0.0
1958,6,14.253,71.7,0.0
1958,7,16.723,94.5,0.0
1958,8,17.019,108.8,0.0
1958,9,14.637,51.6,0.0
1958,10,9.139,87.4,0.0
1958,11,5.113,25.5,0.0
1958,12,2.961,98.7,15.0
1959,1,-0.055,82.1,289.0
1959,2,0.336,4.3,0.0
1959,3,6.077,28.8,0.0
1959,4,9.683,57.2,0.0
1959,5,12.832,18.6,0.0
1959,6,16.75,21.1,0.0
1959,7,19.948,36.2,0.0
1959,8,17.352,15.8,0.0
1959,9,13.48,2.5,0.0
1959,10,7.771,34.1,0.0
1959,11,3.427,23.1,0.0
1959,12,3.194,71.8,0.0
1960,1,0.432,72.2,48.0
1960,2,1.266,34.9,24.0
1960,3,5.3,11.6,0.0
1960,4,8.153,42.4,0.0
1960,5,12.906,93.6,0.0
1960,6,16.273,35.9,0.0
1960,7,14.919,103.0,0.0
1960,8,15.187,130.2,0.0
1960,9,12.037,63.5,0.0
1960,10,9.39,130.2,0.0
1960,11,6.3,66.6,0.0
1960,12,1.261,98.2,35.0
1961,1,-0.455,109.8,60.0
1961,2,4.575,74.6,8.0
1961,3,6.077,46.6,0.0
1961,4,10.607,68.2,0.0
1961,5,10.158,60.6,0.0
1961,6,15.557,89.6,0.0
1961,7,14.7,90.0,0.0
1961,8,15.658,43.6,0.0
1961,9,16.347,68.1,0.0
1961,10,10.265,83.9,0.0
1961,11,3.823,82.1,0.0
1961,12,0.045,92.4,1.0
1962,1,2.348,73.0,0.0
1962,2,0.964,111.4,71.0
1962,3,0.113,50.6,27.0
1962,4,8.393,71.3,0.0
1962,5,9.781,56.3,0.0
1962,6,14.253,15.2,0.0
1962,7,14.987,111.4,0.0
1962,8,15.377,68.7,0.0
1962,9,12.053,78.7,0.0
1962,10,8.703,9.9,0.0
1962,11,1.923,41.7,35.0
1962,12,-3.058,133.3,155.0
1963,1,-7.177,26.6,766.0
1963,2,-5.307,11.0,758.0
1963,3,2.761,60.6,178.0
1963,4,9.03,34.2,0.0
1963,5,11.926,46.5,0.0
