endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;16;58;0;4
1952-09-25;19;66;0;24
1953-09-25;17;51;0;35
1954-09-25;4;41;0;24
1955-09-25;4;40;0;13
1956-09-25;8;43;0;32
1957-09-25;11;36;0;7
1958-09-25;9;67;0;24
1959-09-25;7;52;0;12
1960-09-25;6;37;0;14
1961-09-25;23;59;0;7
1962-09-25;15;54;0;15
1963-09-25;10;49;0;30
1964-09-25;17;59;0;18
1965-09-25;11;33;0;17
1966-09-25;7;43;0;17
1967-09-25;13;49;0;11
1968-09-25;10;44;0;11
1969-09-25;11;60;0;18
1970-09-25;14;48;0;16
1971-09-25;15;52;0;17
1972-09-25;11;42;0;6
1973-09-25;16;59;0;10
1974-09-25;11;54;0;2
1975-09-25;7;54;0;3
1976-09-25;18;59;0;6
1977-09-25;5;42;0;9
1978-09-25;1;46;0;12
1979-09-25;5;53;0;14
1980-09-25;9;38;0;15
1981-09-25;14;48;0;25
1982-09-25;12;63;0;2
1983-09-25;14;60;0;10
1984-09-25;11;43;0;16
1985-09-25;14;65;0;22
1986-09-25;5;58;0;24
1987-09-25;10;50;0;21
1988-09-25;10;45;0;2
1989-09-25;3;38;0;2
1990-09-25;9;51;0;9
1991-09-25;16;66;0;5
1992-09-25;21;64;0;11
1993-09-25;6;49;0;8
1994-09-25;16;59;0;9
1995-09-25;8;41;0;14
1996-09-25;4;36;0;8
1997-09-25;1;44;0;7
1998-09-25;11;52;0;7
1999-09-25;3;38;0;14
2000-09-25;5;46;0;14
2001-09-25;7;43;0;5
2002-09-25;9;45;0;15
2003-09-25;33;86;0;20
2004-09-25;7;48;0;14
2005-09-25;13;50;0;22
2006-09-25;20;59;0;24
2007-09-25;8;52;0;2
2008-09-25;6;52;0;1
2009-09-25;10;56;0;18
2010-09-25;21;53;0;17
2011-09-25;18;72;0;8
2012-09-25;19;73;0;19
2013-09-25;21;66;0;12
2014-09-25;9;34;0;0
2015-09-25;33;71;0;5
2016-09-25;14;60;0;6
2017-09-25;24;73;0;15
2018-09-25;36;94;0;6
2019-09-25;25;70;0;11
2020-09-25;14;64;0;1
2021-09-25;15;60;0;17
2022-09-25;28;87;0;2
2023-09-25;26;75;0;7
2024-09-25;21;73;0;5
