year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,8.685,764.7,0,8,0,62,6,10
1952,7.952,697.2,0,6,0,82,5,16
1953,9.302,617.2,1,18,0,57,15,18
1954,8.041,981.9,0,8,0,83,26,13
1955,7.924,650.0,0,16,0,84,23,64
1956,7.373,698.2,0,3,0,87,32,52
1957,8.908,648.6,0,12,0,46,8,16
1958,8.296,769.0,0,9,0,85,12,41
1959,9.056,500.3,2,19,0,62,12,12
1960,8.465,921.7,0,4,0,76,10,15
1961,9.091,812.7,0,7,0,55,14,8
1962,7.671,735.7,0,1,0,69,17,24
1963,7.264,821.9,1,9,0,101,57,74
1964,8.054,603.9,1,8,0,83,14,22
1965,7.861,944.5,0,2,0,79,13,32
1966,8.187,954.6,1,8,0,68,27,25
1967,9.388,664.6,0,5,0,34,4,10
1968,8.635,741.3,2,16,0,71,14,21
1969,8.073,807.3,2,23,1,107,43,54
1970,7.921,646.9,0,15,0,90,36,87
1971,8.76,589.4,0,11,0,56,16,16
1972,8.322,645.5,0,9,0,69,14,7
1973,8.833,803.7,1,14,0,49,3,6
1974,9.139,827.7,0,3,0,26,1,0
1975,9.419,617.8,5,20,0,49,1,1
1976,8.561,650.7,1,19,0,83,17,32
1977,8.858,783.3,0,5,0,56,6,19
1978,8.34,829.6,0,12,0,75,19,31
1979,7.451,980.3,0,5,0,90,38,70
1980,8.025,933.0,0,7,0,91,20,29
1981,8.275,964.4,0,9,0,80,27,50
1982,8.999,659.6,2,20,0,57,16,22
1983,9.427,841.9,4,17,0,54,9,14
1984,8.526,963.2,0,8,0,74,10,16
1985,7.775,910.5,0,8,0,93,34,41
1986,8.212,920.4,1,5,0,71,35,32
1987,7.591,824.5,0,5,0,78,22,20
1988,9.442,1105.2,0,3,0,34,2,4
1989,9.833,739.3,1,12,0,32,1,2
1990,9.991,988.2,1,12,0,29,3,1
1991,8.791,759.2,1,12,0,55,14,18
1992,9.907,866.4,3,26,0,29,3,1
1993,8.286,875.1,0,8,0,69,10,19
1994,9.561,1036.2,7,25,3,39,7,11
1995,9.282,842.9,3,21,0,60,18,15
1996,7.507,558.9,3,15,0,114,38,35
1997,9.25,650.7,7,30,1,70,14,6
1998,9.259,1155.4,1,7,0,44,9,11
1999,10.022,961.3,1,25,0,43,3,13
2000,10.033,643.7,2,8,0,20,5,1
2001,9.098,942.0,1,11,0,72,12,28
2002,9.759,963.0,3,22,0,48,13,12
2003,9.459,649.3,3,23,0,65,13,18
2004,9.563,978.9,1,10,0,49,7,12
2005,9.678,765.4,0,13,0,60,6,24
2006,10.279,774.9,3,28,1,65,12,23
2007,10.528,845.5,0,9,0,23,0,2
2008,10.092,915.1,3,15,0,34,4,5
2009,9.641,766.8,1,7,0,46,9,16
2010,7.894,799.6,4,13,1,102,51,77
2011,9.547,763.1,0,8,0,52,11,20
2012,9.154,986.9,1,9,0,52,19,32
2013,8.922,798.9,1,13,0,74,19,31
2014,10.819,856.6,1,24,0,28,9,1
2015,10.057,900.2,1,13,0,21,1,10
2016,10.0,730.8,1,17,1,48,7,10
2017,9.972,968.1,0,4,0,30,5,2
2018,10.333,579.2,4,35,0,57,8,6
2019,10.49,806.8,4,19,0,25,2,0
2020,10.718,885.5,7,21,0,12,0,0
2021,9.814,729.7,1,11,0,53,9,8
2022,10.587,749.6,3,17,0,30,2,8
2023,10.653,1049.0,1,17,0,36,5,12
2024,4.36,157.0,0,0,0,13,4,9
