year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.149,598.8,0,8,0,60,6,10
1952,9.148,574.9,0,6,0,53,2,13
1953,9.999,525.9,1,18,0,46,15,18
1954,8.661,816.4,0,8,0,67,26,12
1955,8.604,518.2,0,16,0,70,22,57
1956,8.072,558.0,0,3,0,69,28,44
1957,9.903,542.7,0,12,0,29,3,8
1958,9.045,659.6,0,9,0,74,12,39
1959,10.165,397.2,2,19,0,47,9,11
1960,9.229,681.3,0,4,0,61,10,13
1961,10.38,614.8,0,7,0,26,7,8
1962,8.85,618.4,0,1,0,40,6,13
1963,8.052,664.2,1,9,0,76,49,65
1964,8.905,446.5,1,8,0,62,10,16
1965,8.97,630.1,0,2,0,52,4,17
1966,9.144,739.6,1,8,0,59,27,23
1967,10.354,521.9,0,5,0,19,3,8
1968,9.893,640.9,2,16,0,42,6,16
1969,9.373,571.5,2,23,1,71,23,36
1970,8.533,519.8,0,15,0,78,30,82
1971,9.446,463.8,0,11,0,45,16,10
1972,9.029,448.7,0,9,0,52,10,7
1973,9.911,579.1,1,14,0,34,1,1
1974,9.783,608.9,0,3,0,24,1,0
1975,10.402,466.7,5,20,0,38,1,1
1976,9.634,481.9,1,19,0,62,12,22
1977,9.627,539.0,0,5,0,42,6,18
1978,9.228,674.0,0,12,0,51,12,25
1979,8.067,646.6,0,5,0,78,37,69
1980,8.929,719.6,0,7,0,70,16,24
1981,9.65,804.1,0,9,0,50,11,26
1982,9.758,467.4,2,20,0,48,16,22
1983,10.567,691.8,4,17,0,30,5,4
1984,9.374,824.2,0,8,0,55,6,12
1985,8.666,680.1,0,8,0,70,30,34
1986,8.696,677.3,1,5,0,62,32,30
1987,8.154,671.2,0,5,0,65,18,19
1988,10.353,948.3,0,3,0,20,0,3
1989,11.024,580.0,1,12,0,6,0,0
1990,11.15,759.3,1,12,0,12,2,1
1991,9.745,585.8,1,12,0,45,12,18
1992,10.977,617.7,3,26,0,18,3,1
1993,9.566,668.4,0,8,0,46,4,6
1994,10.282,802.7,7,25,3,29,7,11
1995,10.854,759.0,3,21,0,22,4,5
1996,8.464,364.5,3,15,0,86,30,32
1997,10.449,537.3,7,30,1,46,11,6
1998,10.7,965.3,1,7,0,19,1,3
1999,11.088,721.2,1,25,0,29,2,11
2000,10.858,494.4,2,8,0,9,0,0
2001,9.994,770.6,1,11,0,47,10,26
2002,11.3,831.9,3,22,0,20,2,2
2003,10.333,508.1,3,23,0,57,13,18
2004,10.383,834.4,1,10,0,42,7,11
2005,10.509,641.0,0,13,0,42,5,16
2006,10.66,619.2,3,28,1,63,12,23
2007,11.632,706.5,0,9,0,11,0,2
2008,11.202,810.2,3,15,0,17,2,1
2009,10.63,567.8,1,7,0,28,5,6
2010,9.327,623.8,4,13,1,63,33,49
2011,10.322,609.4,0,8,0,47,11,20
2012,10.21,751.4,1,9,0,32,14,19
2013,9.435,603.0,1,13,0,71,19,31
2014,11.861,670.9,1,24,0,17,8,1
2015,10.418,673.6,1,13,0,20,1,10
2016,10.973,626.7,1,17,1,37,7,10
2017,10.804,780.4,0,4,0,25,5,1
2018,11.333,476.4,4,35,0,49,8,5
2019,11.481,632.7,4,19,0,19,2,0
2020,11.603,721.6,7,21,0,9,0,0
2021,10.637,594.6,1,11,0,41,8,8
2022,11.642,599.8,3,17,0,12,0,2
2023,11.737,745.2,1,17,0,24,0,1
2024,11.972,756.6,1,20,0,13,4,9
