year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1945,12.622,627.0,10,39,0,33,17,0
1946,11.574,545.8,5,27,0,38,6,1
1947,12.141,357.1,35,79,3,68,29,39
1948,12.209,528.9,12,31,1,22,4,0
1949,12.432,406.0,6,44,1,36,1,1
1950,12.141,519.4,6,37,0,27,4,1
1951,11.404,560.0,1,29,0,15,0,2
1952,11.348,522.8,9,33,1,24,1,1
1953,11.62,493.1,6,31,0,49,5,5
1954,10.724,656.9,5,21,0,41,14,9
1955,10.756,506.8,3,31,0,60,3,20
1956,9.801,735.6,2,17,0,55,20,32
1957,12.034,794.9,12,23,4,23,0,0
1958,11.346,800.2,1,31,0,47,4,9
1959,12.862,408.5,11,65,2,39,4,9
1960,11.679,697.8,1,22,0,20,8,10
1961,12.504,788.5,9,28,0,16,2,5
1962,10.664,536.9,1,20,0,40,2,9
1963,10.366,560.3,4,23,0,65,26,62
1964,11.767,435.6,14,51,2,43,2,3
1965,10.954,777.1,0,13,0,31,1,2
1966,12.223,718.0,6,32,0,24,11,9
1967,12.66,573.1,5,35,0,14,3,6
1968,11.998,794.4,4,30,0,33,2,8
1969,12.156,639.9,10,48,1,31,4,16
1970,11.33,713.9,1,38,0,44,7,19
1971,12.178,484.0,6,38,0,32,9,14
1972,11.468,578.2,5,23,0,19,4,3
1973,12.341,514.0,15,51,1,22,1,1
1974,12.178,675.7,3,23,0,11,0,0
1975,12.974,543.0,13,46,4,13,0,0
1976,13.148,421.7,24,58,9,26,5,15
1977,12.216,658.2,2,22,0,19,1,1
1978,11.56,555.8,4,24,1,24,2,12
1979,11.109,618.3,2,27,0,47,16,39
1980,11.653,734.9,3,28,0,20,4,1
1981,11.985,805.9,3,24,1,31,0,7
1982,12.482,623.4,10,47,2,29,6,12
1983,12.877,618.7,12,56,3,24,0,0
1984,11.406,834.2,6,18,1,23,0,3
1985,10.984,665.0,2,25,0,47,23,36
1986,11.415,613.1,8,40,2,48,14,22
1987,10.884,765.6,1,22,3,50,13,12
1988,12.638,629.1,1,21,1,4,0,2
1989,13.456,556.7,7,52,3,8,0,0
1990,13.502,548.4,8,39,2,6,0,0
1991,12.275,530.1,7,31,6,33,8,11
1992,12.973,675.0,9,46,2,19,1,0
1993,12.477,725.8,1,29,0,33,2,3
1994,13.054,571.3,19,43,13,13,1,1
1995,13.339,670.1,19,51,4,12,5,0
1996,11.302,495.8,4,22,1,43,8,10
1997,12.822,609.3,7,35,4,20,11,18
1998,12.936,771.0,8,26,2,15,1,0
1999,13.557,674.9,8,49,3,14,0,10
2000,13.372,822.9,6,37,2,9,1,1
2001,13.346,803.8,12,52,7,18,0,3
2002,13.522,716.6,9,35,4,15,0,1
2003,13.664,551.4,23,85,12,32,6,11
2004,13.054,661.1,8,42,2,22,0,4
2005,13.306,789.2,10,52,3,28,1,6
2006,13.234,621.4,21,66,10,40,3,3
2007,14.049,738.2,5,42,2,5,0,1
2008,6.42,96.9,0,0,0,11,0,0
2009,12.373,595.8,8,46,0,34,6,0
2010,11.697,654.3,16,45,5,47,14,0
2011,13.063,623.1,4,49,0,29,2,0
2012,12.506,584.0,9,46,3,24,9,0
2013,11.882,538.2,13,50,4,55,11,0
2014,13.706,730.9,7,37,1,3,0,0
2015,12.417,616.3,17,47,6,22,0,0
2016,12.89,706.4,14,52,1,24,1,0
2017,13.155,661.7,14,48,1,21,2,0
2018,13.979,445.5,27,99,3,32,3,0
2019,13.599,544.2,22,65,7,15,3,0
2020,13.92,517.9,20,61,7,8,0,0
2021,12.415,790.2,4,47,2,22,4,0
2022,14.086,553.3,25,77,2,12,0,0
2023,13.932,667.1,19,69,2,21,0,0
2024,13.704,706.3,12,52,1,14,2,0
