endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;null;null;null;null
1952-09-25;null;null;null;null
1953-09-25;null;null;null;null
1954-09-25;null;null;null;null
1955-09-25;null;null;null;null
1956-09-25;null;null;null;null
1957-09-25;6;18;0;14
1958-09-25;1;35;0;28
1959-09-25;0;14;0;18
1960-09-25;0;13;0;17
1961-09-25;0;31;0;11
1962-09-25;0;27;0;26
1963-09-25;1;18;0;41
1964-09-25;0;32;0;34
1965-09-25;2;17;0;33
1966-09-25;2;19;0;20
1967-09-25;1;22;0;18
1968-09-25;0;14;0;18
1969-09-25;0;24;0;24
1970-09-25;1;25;0;29
1971-09-25;2;29;0;26
1972-09-25;3;20;0;11
1973-09-25;1;39;0;21
1974-09-25;7;30;0;0
1975-09-25;2;36;0;3
1976-09-25;6;35;0;11
1977-09-25;2;26;0;7
1978-09-25;0;23;0;16
1979-09-25;0;29;0;17
1980-09-25;3;20;0;20
1981-09-25;0;32;0;36
1982-09-25;0;27;0;14
1983-09-25;5;34;0;19
1984-09-25;1;10;0;24
1985-09-25;1;20;0;32
1986-09-25;1;27;0;41
1987-09-25;1;25;0;40
1988-09-25;0;23;0;11
1989-09-25;1;11;0;5
1990-09-25;0;19;0;15
1991-09-25;2;27;0;28
1992-09-25;3;34;0;15
1993-09-25;1;27;0;17
1994-09-25;3;47;0;11
1995-09-25;1;21;0;14
1996-09-25;0;15;0;30
1997-09-25;0;17;0;8
1998-09-25;3;22;0;13
1999-09-25;0;15;0;16
2000-09-25;1;22;0;10
2001-09-25;0;21;0;10
2002-09-25;1;21;0;7
2003-09-25;7;48;0;25
2004-09-25;0;23;0;24
2005-09-25;0;26;0;28
2006-09-25;2;31;0;35
2007-09-25;1;18;0;5
2008-09-25;1;26;0;7
2009-09-25;2;26;0;17
2010-09-25;0;28;0;30
2011-09-25;3;26;0;16
2012-09-25;2;24;0;22
2013-09-25;6;24;0;27
2014-09-25;1;13;0;0
2015-09-25;10;49;0;14
2016-09-25;0;21;0;5
2017-09-25;1;37;0;19
2018-09-25;2;39;0;21
2019-09-25;6;33;0;10
2020-09-25;1;26;0;2
2021-09-25;0;21;0;20
2022-09-25;4;36;0;8
2023-09-25;5;43;0;16
2024-09-25;1;38;0;4
