month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;-11.01;0;0;0;31
1951-2;-12.74;0;0;0;28
1951-3;-12.2;0;0;0;31
1951-4;-8.64;0;0;0;30
1951-5;-4.3;0;0;0;26
1951-6;-0.14;0;0;0;14
1951-7;1.72;0;0;0;4
1951-8;2.75;0;0;0;2
1951-9;1.15;0;0;0;7
1951-10;-4.65;0;0;0;27
1951-11;-7.59;0;0;0;29
1951-12;-8.5;0;0;0;31
1952-1;-14.91;0;0;0;31
1952-2;-15.19;0;0;0;29
1952-3;-11.08;0;0;0;31
1952-4;-5.1;0;0;0;24
1952-5;-4.65;0;0;0;22
1952-6;-0.04;0;0;0;9
1952-7;4.1;0;0;0;0
1952-8;3.19;0;0;0;1
1952-9;-3.75;0;0;0;22
1952-10;-6.32;0;0;0;30
1952-11;-11.97;0;0;0;30
1952-12;-12.56;0;0;0;31
1953-1;-14.27;0;0;0;31
1953-2;-14.3;0;0;0;28
1953-3;-10.73;0;0;0;31
1953-4;-7.11;0;0;0;30
1953-5;-3.64;0;0;0;19
1953-6;-0.97;0;0;0;10
1953-7;2.5;0;0;0;3
1953-8;1.22;0;0;0;4
1953-9;0.61;0;0;0;5
1953-10;-2.73;0;0;0;18
1953-11;-4.88;0;0;0;25
1953-12;-8.48;0;0;0;30
1954-1;-17.01;0;0;0;31
1954-2;-13.97;0;0;0;28
1954-3;-10.1;0;0;0;31
1954-4;-9.19;0;0;0;30
1954-5;-4.55;0;0;0;29
1954-6;0.68;0;0;0;7
1954-7;-1.09;0;0;0;14
1954-8;0.16;0;0;0;10
1954-9;-0.1;0;0;0;7
1954-10;-3.84;0;0;0;19
1954-11;-8.22;0;0;0;26
1954-12;-10.64;0;0;0;31
1955-1;-10;0;0;0;31
1955-2;-14.89;0;0;0;28
1955-3;-12.48;0;0;0;30
1955-4;-9.85;0;0;0;27
1955-5;-5.19;0;0;0;22
1955-6;-1.44;0;0;0;12
1955-7;1.22;0;0;0;5
1955-8;-0.23;0;0;0;8
1955-9;-1.56;0;0;0;10
1955-10;-5.74;0;0;0;26
1955-11;-8.69;0;0;0;24
1955-12;-9.55;0;0;0;31
1956-1;-11.89;0;0;0;31
1956-2;-21.02;0;0;0;29
1956-3;-13.13;0;0;0;31
1956-4;-9.47;0;0;0;30
1956-5;-4.95;0;0;0;26
1956-6;-2.73;0;0;0;19
1956-7;1.51;0;0;0;4
1956-8;1.6;0;0;0;1
1956-9;1.24;0;0;0;3
1956-10;-4.74;0;0;0;16
1956-11;-10.26;0;0;0;30
1956-12;-10.96;0;0;0;31
1957-1;-12.53;0;0;0;30
1957-2;-10.76;0;0;0;28
1957-3;-7.46;0;0;0;31
1957-4;-8.75;0;0;0;30
1957-5;-5.51;0;0;0;27
1957-6;0.24;0;0;0;9
1957-7;1.49;0;0;0;13
1957-8;0.25;0;0;0;8
1957-9;-1.75;0;0;0;15
1957-10;-2.22;0;0;0;13
1957-11;-6.16;0;0;0;29
1957-12;-11.01;0;0;0;31
1958-1;-12.37;0;0;0;31
1958-2;-10.39;0;0;0;28
1958-3;-15.17;0;0;0;31
1958-4;-10.58;0;0;0;30
1958-5;-0.63;0;0;0;10
1958-6;-1.54;0;0;0;12
1958-7;2.35;0;0;0;3
1958-8;2.5;0;0;0;3
1958-9;0.62;0;0;0;4
1958-10;-4.62;0;0;0;21
1958-11;-6.54;0;0;0;30
1958-12;-10.86;0;0;0;31
1959-1;-15.15;0;0;0;31
1959-2;-9.55;0;0;0;28
1959-3;-7.83;0;0;0;31
1959-4;-7.59;0;0;0;28
1959-5;-3.75;0;0;0;25
1959-6;-0.83;0;0;0;12
1959-7;2.37;0;0;0;3
1959-8;0.54;0;0;0;10
1959-9;-0.11;0;0;0;8
1959-10;-3.33;0;0;0;23
1959-11;-8.23;0;0;0;30
1959-12;-11.11;0;0;0;31
1960-1;-13.93;0;0;0;31
1960-2;-11.77;0;0;0;28
1960-3;-10.15;0;0;0;30
1960-4;-8.99;0;0;0;30
1960-5;-4.07;0;0;0;20
1960-6;-0.27;0;0;0;4
1960-7;-0.42;0;0;0;12
1960-8;1.18;0;0;0;6
1960-9;-2.27;0;0;0;18
1960-10;-5.62;0;0;0;29
1960-11;-8.42;0;0;0;30
1960-12;-10.49;0;0;0;31
1961-1;-11.96;0;0;0;31
1961-2;-10.54;0;0;0;28
1961-3;-9.77;0;0;0;31
1961-4;-4.72;0;0;0;26
1961-5;-5.69;0;0;0;28
1961-6;0.48;0;0;0;10
1961-7;-0.18;0;0;0;10
1961-8;1.53;0;0;0;7
1961-9;3.02;0;0;0;2
1961-10;-2.61;0;0;0;15
1961-11;-7.66;0;0;0;28
1961-12;-11.68;0;0;0;31
1962-1;-11.81;0;0;0;31
1962-2;-14.79;0;0;0;28
1962-3;-15.01;0;0;0;31
1962-4;-9.54;0;0;0;28
1962-5;-5.59;0;0;0;26
1962-6;-2.85;0;0;0;14
1962-7;0.51;0;0;0;11
1962-8;3.89;0;0;0;0
1962-9;-1.19;0;0;0;11
1962-10;-2.55;0;0;0;22
1962-11;-10.67;0;0;0;30
1962-12;-14.1;0;0;0;31
1963-1;-18.37;0;0;0;31
1963-2;-16.08;0;0;0;28
1963-3;-11.37;0;0;0;31
1963-4;-7.39;0;0;0;30
1963-5;-4.19;0;0;0;25
1963-6;0.15;0;0;0;10
1963-7;2.95;0;0;0;0
1963-8;1.45;0;0;0;3
1963-9;0.23;0;0;0;5
1963-10;-3.95;0;0;0;23
1963-11;-6.26;0;0;0;30
1963-12;-10.94;0;0;0;31
1964-1;-10.38;0;0;0;31
1964-2;-12.66;0;0;0;29
1964-3;-10.55;0;0;0;31
1964-4;-7.09;0;0;0;30
1964-5;-3.39;0;0;0;20
1964-6;1.04;0;0;0;2
1964-7;1.46;0;0;0;3
1964-8;0.96;0;0;0;8
1964-9;-0.67;0;0;0;11
1964-10;-6.03;0;0;0;26
1964-11;-7.12;0;0;0;29
1964-12;-10.44;0;0;0;31
1965-1;-13.11;0;0;0;31
1965-2;-19.13;0;0;0;28
1965-3;-11.59;0;0;0;31
1965-4;-10;0;0;0;30
1965-5;-5.41;0;0;0;30
1965-6;-0.07;0;0;0;15
1965-7;0.93;0;0;0;4
1965-8;-0.09;0;0;0;12
1965-9;-2.13;0;0;0;17
1965-10;-1.28;0;0;0;13
1965-11;-9.52;0;0;0;28
1965-12;-11.49;0;0;0;31
1966-1;-15.45;0;0;0;30
1966-2;-8.47;0;0;0;28
1966-3;-13.79;0;0;0;31
1966-4;-6.65;0;0;0;29
1966-5;-4.1;0;0;0;20
1966-6;0;0;0;0;12
1966-7;0.25;0;0;0;7
1966-8;0.46;0;0;0;7
1966-9;1.02;0;0;0;4
1966-10;-2.04;0;0;0;17
1966-11;-11.59;0;0;0;28
1966-12;-12.58;0;0;0;31
1967-1;-13.58;0;0;0;31
1967-2;-12.58;0;0;0;28
1967-3;-10.49;0;0;0;31
1967-4;-9.73;0;0;0;30
1967-5;-4.04;0;0;0;25
1967-6;-1.49;0;0;0;19
1967-7;3.26;0;0;0;1
1967-8;1.97;0;0;0;1
1967-9;-0.24;0;0;0;12
1967-10;-1.33;0;0;0;11
1967-11;-5.84;0;0;0;26
1967-12;-14.01;0;0;0;31
1968-1;-16.38;0;0;0;31
1968-2;-11.87;0;0;0;29
1968-3;-10.82;0;0;0;25
1968-4;-6.24;0;0;0;25
1968-5;-4.36;0;0;0;25
1968-6;-0.66;0;0;0;7
1968-7;0.29;0;0;0;14
1968-8;-0.57;0;0;0;9
1968-9;-2.15;0;0;0;18
1968-10;-1.81;0;0;0;20
1968-11;-6.53;0;0;0;28
1968-12;-12.9;0;0;0;31
1969-1;-11.36;0;0;0;31
1969-2;-15.61;0;0;0;28
1969-3;-10.95;0;0;0;31
1969-4;-8.97;0;0;0;26
1969-5;-1.71;0;0;0;15
1969-6;-2.19;0;0;0;15
1969-7;2.19;0;0;0;6
1969-8;0.3;0;0;0;10
1969-9;1.04;0;0;0;4
1969-10;-1.51;0;0;0;12
1969-11;-8.26;0;0;0;26
1969-12;-15.39;0;0;0;31
1970-1;-11.27;0;0;0;31
1970-2;-16.19;0;0;0;28
1970-3;-14.04;0;0;0;31
1970-4;-10.44;0;0;0;29
1970-5;-6.55;0;0;0;31
1970-6;0.33;0;0;0;7
1970-7;0.7;0;0;0;8
1970-8;1.9;0;0;0;5
1970-9;-0.08;0;0;0;4
1970-10;-4.18;0;0;0;19
1970-11;-6;0;0;0;25
1970-12;-11.52;0;0;0;31
1971-1;-12.01;0;0;0;31
1971-2;-13.31;0;0;0;28
1971-3;-15.05;0;0;0;31
1971-4;-5.97;0;0;0;30
1971-5;-1.71;0;0;0;17
1971-6;-1.24;0;0;0;13
1971-7;2.51;0;0;0;3
1971-8;4.17;0;0;0;0
1971-9;-2.78;0;0;0;18
1971-10;-2.68;0;0;0;15
1971-11;-9.07;0;0;0;29
1971-12;-8.12;0;0;0;31
1972-1;-11.82;0;0;0;31
1972-2;-10.04;0;0;0;29
1972-3;-8.77;0;0;0;31
1972-4;-7.58;0;0;0;30
1972-5;-4.62;0;0;0;25
1972-6;-0.75;0;0;0;10
1972-7;1.55;0;0;0;6
1972-8;1.04;0;0;0;9
1972-9;-4.41;0;0;0;22
1972-10;-5.59;0;0;0;26
1972-11;-7.67;0;0;0;23
1972-12;-8.45;0;0;0;31
1973-1;-10.87;0;0;0;31
1973-2;-14.29;0;0;0;28
1973-3;-12.71;0;0;0;31
1973-4;-11.55;0;0;0;30
1973-5;-2.72;0;0;0;12
1973-6;0.5;0;0;0;7
1973-7;0.74;0;0;0;7
1973-8;3.82;0;0;0;0
1973-9;1.01;0;0;0;8
1973-10;-4.07;0;0;0;23
1973-11;-8.87;0;0;0;30
1973-12;-12.36;0;0;0;31
1974-1;-8.95;0;0;0;31
1974-2;-11.69;0;0;0;28
1974-3;-9.57;0;0;0;31
1974-4;-8.91;0;0;0;30
1974-5;-5.03;0;0;0;27
1974-6;-2.37;0;0;0;15
1974-7;0.74;0;0;0;6
1974-8;3.49;0;0;0;2
1974-9;-0.2;0;0;0;9
1974-10;-10.49;0;0;0;31
1974-11;-9.72;0;0;0;30
1974-12;-9.86;0;0;0;31
1975-1;-9.16;0;0;0;31
1975-2;-11.93;0;0;0;28
1975-3;-10.83;0;0;0;31
1975-4;-8.4;0;0;0;30
1975-5;-2.58;0;0;0;17
1975-6;-0.76;0;0;0;11
1975-7;2.08;0;0;0;4
1975-8;1.81;0;0;0;3
1975-9;2.33;0;0;0;2
1975-10;-4.46;0;0;0;21
1975-11;-8.86;0;0;0;30
1975-12;-8.82;0;0;0;31
1976-1;-13.56;0;0;0;31
1976-2;-10.29;0;0;0;27
1976-3;-12.78;0;0;0;31
1976-4;-8.04;0;0;0;30
1976-5;-2.87;0;0;0;16
1976-6;0.18;0;0;0;8
1976-7;2.61;0;0;0;6
1976-8;-1.6;0;0;0;13
1976-9;-2.79;0;0;0;19
1976-10;-2.6;0;0;0;19
1976-11;-9.06;0;0;0;30
1976-12;-13.56;0;0;0;31
1977-1;-11.83;0;0;0;31
1977-2;-11.1;0;0;0;28
1977-3;-7.46;0;0;0;30
1977-4;-9.11;0;0;0;29
1977-5;-3.09;0;0;0;24
1977-6;-0.43;0;0;0;9
1977-7;1.52;0;0;0;4
1977-8;0.24;0;0;0;7
1977-9;-1.66;0;0;0;13
1977-10;-1.45;0;0;0;15
1977-11;-9.87;0;0;0;26
1977-12;-9.37;0;0;0;31
1978-1;-12.76;0;0;0;31
1978-2;-13.17;0;0;0;28
1978-3;-10.97;0;0;0;31
1978-4;-8.85;0;0;0;30
1978-5;-4.94;0;0;0;29
1978-6;-1.31;0;0;0;12
1978-7;0.58;0;0;0;7
1978-8;0.91;0;0;0;6
1978-9;-1.45;0;0;0;12
1978-10;-3.01;0;0;0;21
1978-11;-5.72;0;0;0;23
1978-12;-9.71;0;0;0;31
1979-1;-15.15;0;0;0;31
1979-2;-12.1;0;0;0;28
1979-3;-10.27;0;0;0;31
1979-4;-9.26;0;0;0;30
1979-5;-4;0;0;0;19
1979-6;1.57;0;0;0;8
1979-7;0.66;0;0;0;8
1979-8;0.83;0;0;0;9
1979-9;0.51;0;0;0;8
1979-10;-2.65;0;0;0;20
1979-11;-9.15;0;0;0;28
1979-12;-9.72;0;0;0;31
1980-1;-14.66;0;0;0;31
1980-2;-11.37;0;0;0;29
1980-3;-10.48;0;0;0;31
1980-4;-10.34;0;0;0;30
1980-5;-4.57;0;0;0;30
1980-6;-1.64;0;0;0;17
1980-7;0.54;0;0;0;8
1980-8;3.26;0;0;0;2
1980-9;0.73;0;0;0;7
1980-10;-4.82;0;0;0;25
1980-11;-8.31;0;0;0;25
1980-12;-13.23;0;0;0;31
1981-1;-16.51;0;0;0;31
1981-2;-13.49;0;0;0;28
1981-3;-7.92;0;0;0;29
1981-4;-6.1;0;0;0;26
1981-5;-3.35;0;0;0;22
1981-6;0.68;0;0;0;10
1981-7;0.68;0;0;0;8
1981-8;2.09;0;0;0;8
1981-9;-0.08;0;0;0;10
1981-10;-4.96;0;0;0;26
1981-11;-10.46;0;0;0;29
1981-12;-15.05;0;0;0;31
1982-1;-10.75;0;0;0;31
1982-2;-12.27;0;0;0;28
1982-3;-12.03;0;0;0;31
1982-4;-9.8;0;0;0;30
1982-5;-3.41;0;0;0;17
1982-6;1.15;0;0;0;6
1982-7;3.58;0;0;0;0
1982-8;2.57;0;0;0;1
1982-9;2.81;0;0;0;1
1982-10;-4.19;0;0;0;27
1982-11;-5.91;0;0;0;28
1982-12;-10.93;0;0;0;31
1983-1;-9.28;0;0;0;30
1983-2;-15.75;0;0;0;28
1983-3;-9.58;0;0;0;31
1983-4;-6.87;0;0;0;30
1983-5;-3.46;0;0;0;26
1983-6;0.46;0;0;0;7
1983-7;5.75;0;0;0;0
1983-8;2.95;0;0;0;3
1983-9;0.33;0;0;0;5
1983-10;-3.42;0;0;0;19
1983-11;-6.86;0;0;0;26
1983-12;-10.76;0;0;0;31
1984-1;-13.57;0;0;0;31
1984-2;-15.54;0;0;0;29
1984-3;-13.47;0;0;0;31
1984-4;-9.08;0;0;0;30
1984-5;-4.89;0;0;0;30
1984-6;-1.75;0;0;0;16
1984-7;1.83;0;0;0;8
1984-8;1.25;0;0;0;5
1984-9;-1.81;0;0;0;17
1984-10;-2.96;0;0;0;19
1984-11;-4.97;0;0;0;23
1984-12;-9.74;0;0;0;30
1985-1;-17.37;0;0;0;31
1985-2;-13.09;0;0;0;28
1985-3;-11.33;0;0;0;31
1985-4;-8.17;0;0;0;29
1985-5;-2.7;0;0;0;18
1985-6;-1.78;0;0;0;14
1985-7;3.97;0;0;0;1
1985-8;2.24;0;0;0;6
1985-9;1.14;0;0;0;3
1985-10;-2.42;0;0;0;20
1985-11;-10.14;0;0;0;30
1985-12;-7.77;0;0;0;27
1986-1;-14.24;0;0;0;31
1986-2;-15.65;0;0;0;28
1986-3;-9.95;0;0;0;31
1986-4;-7.38;0;0;0;30
1986-5;-0.63;0;0;0;14
1986-6;-0.31;0;0;0;10
1986-7;1.75;0;0;0;2
1986-8;2.46;0;0;0;4
1986-9;0.62;0;0;0;5
1986-10;-1.72;0;0;0;13
1986-11;-6.04;0;0;0;26
1986-12;-11.27;0;0;0;29
1987-1;-14.8;0;0;0;31
1987-2;-10.27;0;0;0;28
1987-3;-15.73;0;0;0;31
1987-4;-7.43;0;0;0;28
1987-5;-5.92;0;0;0;29
1987-6;-1.35;0;0;0;13
1987-7;2.93;0;0;0;2
