year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,7.945,722.8,7,32,0,109,35,73
1953,9.175,522.3,2,31,0,91,33,59
1954,7.617,717.6,2,13,0,95,36,43
1955,7.256,667.3,0,15,0,116,40,83
1956,6.466,702.3,0,9,0,115,54,60
1957,8.524,547.9,6,22,1,84,17,36
1958,8.24,676.4,3,19,0,99,18,43
1959,8.973,452.9,4,30,0,88,26,31
1960,8.275,638.4,0,14,0,85,31,57
1961,8.975,581.1,4,27,0,64,22,41
1962,7.116,415.1,1,25,0,104,35,63
1963,7.116,495.0,4,22,0,113,70,80
1964,8.116,392.9,10,44,0,105,39,63
1965,7.263,745.7,1,14,0,102,34,78
1966,8.281,627.4,3,25,0,92,30,56
1967,8.793,515.3,2,27,0,75,19,42
1968,7.737,634.5,0,19,0,109,37,57
1969,7.263,599.3,4,30,0,128,55,113
1970,7.299,701.0,0,24,0,107,45,92
1971,8.205,475.9,7,37,0,93,20,56
1972,7.407,556.7,5,24,0,96,19,43
1973,7.794,514.9,2,37,0,112,18,65
1974,8.409,785.0,5,16,0,50,2,16
1975,8.585,475.4,3,34,0,82,12,30
1976,7.823,656.1,3,34,0,112,37,59
1977,8.284,824.0,0,13,0,85,16,45
1978,7.372,727.5,0,18,0,99,28,69
1979,7.375,661.4,2,25,0,116,32,75
1980,7.042,760.3,2,18,0,111,38,80
1981,7.852,1033.9,1,24,0,113,41,95
1982,8.907,393.2,6,57,0,97,15,37
1983,8.85,522.3,15,58,1,89,27,57
1984,7.537,701.2,3,19,0,107,23,58
1985,7.186,590.2,2,29,0,123,52,85
1986,7.654,684.8,5,37,0,93,46,67
1987,6.81,694.5,1,18,0,108,54,77
1988,8.699,629.2,6,34,0,88,10,42
1989,9.392,527.9,5,33,0,73,6,10
1990,9.25,519.5,6,33,0,65,16,32
1991,8.1,404.8,5,34,0,99,26,52
1992,9.171,585.5,9,41,0,65,18,35
1993,8.204,649.6,0,23,0,93,35,65
1994,9.569,648.2,17,39,0,67,12,22
1995,8.615,836.1,4,43,0,99,32,60
1996,6.704,604.7,1,22,0,119,53,72
1997,8.715,540.8,3,39,0,88,18,44
1998,9.156,614.4,7,30,0,68,29,47
1999,9.41,562.6,4,37,0,70,17,43
2000,10.036,543.6,7,32,0,54,6,19
2001,8.875,678.2,7,31,0,91,20,52
2002,9.227,705.6,5,38,0,76,20,29
2003,9.156,430.6,21,64,1,105,27,54
2004,8.66,575.9,1,28,0,97,20,42
2005,8.878,633.9,6,36,0,93,34,56
2006,9.344,463.9,12,50,0,86,29,53
2007,9.674,772.9,5,36,0,61,14,20
2008,9.336,555.0,8,37,0,74,11,19
2009,8.924,663.5,4,36,0,92,35,47
2010,7.476,804.5,11,32,0,111,66,100
2011,9.505,515.3,3,42,0,87,21,36
2012,8.977,547.9,8,40,1,79,27,46
2013,8.446,668.4,11,36,0,101,42,69
2014,10.153,593.8,8,34,0,62,12,18
2015,9.999,507.5,20,47,1,80,5,24
2016,9.495,559.1,9,49,0,83,11,20
2017,9.576,601.8,7,45,0,74,22,35
2018,10.499,394.0,22,71,2,82,22,12
2019,10.338,599.1,16,54,0,66,7,23
2020,10.439,524.2,9,49,1,66,1,2
2021,8.929,795.3,3,37,0,95,18,49
2022,10.4,488.0,16,60,0,74,11,18
2023,11.229,552.0,9,63,1,56,13,22
