endDate;heatDays;summerDays;tropicalNights;iceDays
1896-11-27;null;null;null;null
1897-11-27;null;null;null;null
1898-11-27;null;null;null;null
1899-11-27;null;null;null;null
1900-11-27;null;null;null;null
1901-11-27;null;null;null;null
1902-11-27;null;null;null;null
1903-11-27;null;null;null;null
1904-11-27;null;null;null;null
1905-11-27;null;null;null;null
1906-11-27;null;null;null;null
1907-11-27;null;null;null;null
1908-11-27;null;null;null;null
1909-11-27;null;null;null;null
1910-11-27;null;null;null;null
1911-11-27;null;null;null;null
1912-11-27;null;null;null;null
1913-11-27;null;null;null;null
1914-11-27;null;null;null;null
1915-11-27;null;null;null;null
1916-11-27;null;null;null;null
1917-11-27;null;null;null;null
1918-11-27;null;null;null;null
1919-11-27;null;null;null;null
1920-11-27;null;null;null;null
1921-11-27;null;null;null;null
1922-11-27;null;null;null;null
1923-11-27;null;null;null;null
1924-11-27;null;null;null;null
1925-11-27;null;null;null;null
1926-11-27;null;null;null;null
1927-11-27;null;null;null;null
1928-11-27;null;null;null;null
1929-11-27;null;null;null;null
1930-11-27;null;null;null;null
1931-11-27;null;null;null;null
1932-11-27;null;null;null;null
1933-11-27;null;null;null;null
1934-11-27;null;null;null;null
1935-11-27;null;null;null;null
1936-11-27;null;null;null;null
1937-11-27;null;null;null;null
1938-11-27;null;null;null;null
1939-11-27;null;null;null;null
1940-11-27;null;null;null;null
1941-11-27;null;null;null;null
1942-11-27;null;null;null;null
1943-11-27;null;null;null;null
1944-11-27;null;null;null;null
1945-11-27;null;null;null;null
1946-11-27;null;null;null;null
1947-11-27;null;null;null;null
1948-11-27;1;18;0;21
1949-11-27;2;24;0;30
1950-11-27;4;34;0;34
1951-11-27;0;25;0;18
1952-11-27;7;26;2;61
1953-11-27;0;20;0;44
1954-11-27;0;13;0;54
1955-11-27;0;6;0;63
1956-11-27;0;10;0;55
1957-11-27;5;18;5;18
1958-11-27;0;17;0;52
1959-11-27;1;12;0;26
1960-11-27;0;10;0;32
1961-11-27;0;20;0;27
1962-11-27;1;20;1;50
1963-11-27;1;18;0;54
1964-11-27;1;26;1;51
1965-11-27;2;14;0;61
1966-11-27;0;14;0;37
1967-11-27;1;22;1;27
1968-11-27;0;15;0;42
1969-11-27;0;18;0;36
1970-11-27;0;18;0;51
1971-11-27;2;27;0;43
1972-11-27;2;19;1;26
1973-11-27;0;21;0;47
1974-11-27;1;12;0;12
1975-11-27;0;13;0;15
1976-11-27;1;25;0;29
1977-11-27;0;15;0;28
1978-11-27;0;8;0;33
1979-11-27;0;26;0;46
1980-11-27;2;12;0;35
1981-11-27;2;25;0;52
1982-11-27;0;30;0;34
1983-11-27;6;42;1;38
1984-11-27;1;14;0;40
1985-11-27;2;22;0;53
1986-11-27;1;25;0;48
1987-11-27;0;17;0;52
1988-11-27;2;23;0;33
1989-11-27;0;14;0;26
1990-11-27;0;24;0;18
1991-11-27;0;17;0;25
1992-11-27;8;33;1;24
1993-11-27;0;27;0;37
1994-11-27;11;40;2;19
1995-11-27;2;32;0;28
1996-11-27;1;19;0;47
1997-11-27;0;23;0;19
1998-11-27;3;31;0;21
1999-11-27;2;24;1;38
2000-11-27;null;null;null;null
2001-11-27;1;33;0;23
2002-11-27;null;null;null;null
2003-11-27;13;58;1;34
2004-11-27;1;26;0;45
2005-11-27;4;26;1;58
2006-11-27;7;35;2;61
2007-11-27;5;31;4;18
2008-11-27;null;null;null;null
2009-11-27;1;23;0;27
2010-11-27;4;26;0;47
2011-11-27;4;29;0;29
2012-11-27;2;33;0;32
2013-11-27;13;28;1;46
2014-11-27;3;22;0;5
2015-11-27;18;50;1;32
2016-11-27;1;26;0;16
2017-11-27;2;44;0;28
2018-11-27;4;46;0;33
2019-11-27;8;42;1;22
2020-11-27;2;23;0;6
2021-11-27;0;30;0;29
2022-11-27;null;null;null;null
