year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.526,705.1,7,39,7,122,58,106
1948,7.198,789.2,0,8,0,84,28,55
1949,7.341,521.7,1,20,1,121,39,102
1950,6.782,833.6,2,24,2,133,48,93
1951,6.692,775.1,0,13,0,120,35,78
1952,6.037,780.7,6,27,3,136,76,125
1953,7.041,705.3,0,14,0,105,53,96
1954,5.452,816.3,0,6,0,123,54,96
1955,5.789,790.2,0,2,0,132,55,71
1956,4.681,911.2,0,3,0,144,69,98
1957,6.567,769.6,2,10,3,109,28,64
1958,6.156,990.0,0,10,0,137,56,101
1959,7.509,757.3,0,8,1,109,27,86
1960,6.257,1006.7,0,6,0,104,43,75
1961,7.472,813.7,0,20,0,96,33,64
1962,5.277,699.5,0,14,1,151,65,134
1963,5.419,966.3,0,9,0,124,62,104
1964,6.506,760.2,3,22,1,129,50,75
1965,5.307,1157.4,0,8,0,135,61,124
1966,6.338,962.2,0,6,0,115,52,107
1967,6.621,844.2,0,12,0,128,40,91
1968,5.857,1036.4,0,5,0,127,53,103
1969,5.821,888.9,0,9,0,132,66,124
1970,5.784,924.1,0,5,0,135,59,136
1971,6.611,694.7,1,15,0,125,41,126
1972,6.111,775.2,0,5,0,124,24,83
1973,5.916,912.0,0,15,0,145,59,149
1974,6.343,862.9,1,7,0,121,29,99
1975,6.552,920.0,0,9,0,128,31,88
1976,6.559,646.9,1,20,0,122,44,103
1977,6.522,1033.1,0,3,0,103,45,85
1978,5.599,1030.2,0,1,0,115,50,110
1979,6.005,931.4,0,5,0,138,50,116
1980,5.353,908.3,0,4,0,141,50,110
1981,6.004,1028.0,0,9,0,136,62,124
1982,7.027,952.3,0,12,0,123,32,122
1983,7.178,838.9,4,20,2,110,42,96
1984,5.961,830.5,1,7,1,133,50,116
1985,5.931,726.1,0,11,0,133,58,101
1986,6.127,1100.2,0,10,0,123,57,114
1987,5.913,1026.6,0,16,0,123,59,107
1988,6.887,1114.7,0,12,0,113,34,99
1989,7.779,770.1,0,7,0,87,10,19
1990,7.379,826.9,1,16,0,110,26,72
1991,6.405,693.9,0,13,0,121,48,94
1992,7.325,947.5,0,19,1,113,28,88
1993,6.572,914.1,0,12,0,111,45,79
1994,7.734,1157.7,0,19,0,93,22,61
1995,6.78,1053.7,1,18,0,122,34,81
1996,5.619,926.5,0,6,0,129,53,92
1997,7.327,753.1,0,10,0,117,25,59
1998,6.967,875.3,5,19,2,103,41,84
1999,7.039,1019.3,0,13,0,113,52,105
2000,6.793,706.4,0,15,0,110,45,0
2001,6.346,905.4,0,16,0,152,80,0
2002,7.629,1159.1,1,14,0,92,21,0
2003,7.882,668.8,13,43,5,134,53,0
2004,6.771,905.5,0,16,0,122,57,0
2005,6.779,919.8,0,21,0,117,72,0
2006,7.63,975.5,2,25,0,116,42,0
2007,7.645,950.5,0,12,0,94,23,0
2008,7.214,900.4,0,13,0,111,32,40
2009,7.414,931.6,1,18,0,115,42,116
2010,6.067,938.9,2,20,0,132,66,105
2011,8.31,795.8,2,16,0,92,29,41
2012,7.361,1068.8,2,18,0,100,41,92
2013,6.719,1041.5,2,25,3,133,55,109
2014,8.406,977.5,2,9,0,86,15,39
2015,8.516,794.6,14,39,4,94,29,68
2016,7.708,1060.9,1,26,0,116,22,62
2017,7.806,876.2,0,33,0,113,38,66
2018,8.784,726.7,3,36,0,99,38,67
2019,8.371,913.9,7,37,1,107,25,80
2020,8.818,682.6,5,24,0,90,12,51
2021,7.266,900.0,0,14,0,110,41,83
2022,9.181,769.3,7,35,0,87,24,54
2023,9.964,797.4,8,37,0,64,21,31
