year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.941,508.9,7,39,7,80,40,66
1948,8.232,730.1,0,8,0,57,18,39
1949,8.704,411.6,1,20,1,77,27,80
1950,8.458,680.1,2,24,2,80,22,54
1951,7.441,685.5,0,13,0,92,28,61
1952,7.602,617.9,6,27,3,85,46,78
1953,7.777,682.9,0,14,0,79,45,85
1954,6.17,701.9,0,6,0,89,42,73
1955,6.629,720.9,0,2,0,93,43,58
1956,5.758,836.6,0,3,0,101,47,71
1957,7.765,719.9,2,10,3,65,12,44
1958,7.238,877.7,0,10,0,98,42,92
1959,8.81,689.4,0,8,1,61,18,58
1960,7.344,890.3,0,6,0,71,25,49
1961,8.806,716.2,0,20,0,60,18,54
1962,6.743,623.8,0,14,1,99,37,89
1963,6.301,851.2,0,9,0,88,47,89
1964,7.751,657.7,3,22,1,89,34,47
1965,6.312,939.4,0,8,0,91,47,88
1966,7.839,814.1,0,6,0,62,23,55
1967,8.042,739.6,0,12,0,84,23,62
1968,7.091,980.9,0,5,0,86,30,86
1969,7.42,769.2,0,9,0,89,34,88
1970,6.732,835.0,0,5,0,102,44,113
1971,7.71,595.5,1,15,0,85,28,86
1972,6.954,622.6,0,5,0,83,16,43
1973,7.11,788.3,0,15,0,101,43,113
1974,7.342,711.9,1,7,0,84,17,62
1975,7.893,832.6,0,9,0,83,13,56
1976,7.956,525.9,1,20,0,84,24,66
1977,7.53,864.2,0,3,0,65,28,56
1978,6.459,946.8,0,1,0,84,37,87
1979,6.923,737.5,0,5,0,99,32,82
1980,6.6,817.3,0,4,0,97,22,66
1981,7.25,802.1,0,9,0,90,39,83
1982,7.983,813.9,0,12,0,85,19,98
1983,8.431,759.5,4,20,2,72,28,72
1984,6.474,739.0,1,7,1,107,43,102
1985,7.056,617.6,0,11,0,93,36,71
1986,6.943,969.4,0,10,0,92,46,99
1987,6.666,902.8,0,16,0,94,47,83
1988,8.174,962.1,0,12,0,72,20,70
1989,8.911,658.9,0,7,0,51,4,17
1990,9.01,690.2,1,16,0,63,3,27
1991,7.759,561.3,0,13,0,74,29,61
1992,8.384,773.4,0,19,1,78,18,73
1993,7.969,773.9,0,12,0,65,25,43
1994,8.571,1045.4,0,19,0,73,14,53
1995,8.074,892.9,1,18,0,80,19,53
1996,6.76,769.5,0,6,0,87,36,54
1997,8.472,641.6,0,10,0,78,11,41
1998,8.538,745.9,5,19,2,58,16,45
1999,8.451,845.6,0,13,0,71,27,63
2000,7.584,624.0,0,15,0,83,33,0
2001,7.881,750.7,0,16,0,104,53,0
2002,8.592,989.9,1,14,0,69,14,0
2003,8.971,561.0,13,43,5,100,43,0
2004,8.0,796.7,0,16,0,81,39,0
2005,8.207,826.1,0,21,0,70,40,0
2006,8.324,890.3,2,25,0,91,39,0
2007,9.167,802.6,0,12,0,54,10,0
2008,8.576,794.8,0,13,0,67,14,0
2009,8.525,768.4,1,18,0,85,32,92
2010,7.357,747.8,2,20,0,88,39,69
2011,9.29,631.2,2,16,0,60,22,31
2012,8.479,850.2,2,18,0,72,29,68
2013,7.722,891.7,2,25,3,90,47,70
2014,9.454,838.5,2,9,0,62,3,32
2015,9.027,685.8,14,39,4,79,24,60
2016,8.774,992.8,1,26,0,79,17,57
2017,9.275,706.2,0,33,0,69,21,38
2018,10.02,604.3,3,36,0,69,30,52
2019,9.543,792.2,7,37,1,74,23,66
2020,9.897,610.4,5,24,0,62,3,29
2021,8.364,822.4,0,14,0,74,33,64
2022,10.395,667.6,7,35,0,65,11,44
2023,10.26,677.7,8,37,0,63,21,31
2024,10.314,940.9,1,29,0,41,9,19
