year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,8.854,828.0,5,42,0,91,14,50
1959,9.602,579.0,3,45,0,85,12,37
1960,8.866,778.0,1,16,0,65,12,21
1961,10.111,626.8,3,38,0,68,6,29
1962,8.488,625.5,6,37,0,93,19,48
1963,8.028,712.9,2,22,0,89,31,68
1964,9.398,551.8,14,50,0,74,19,41
1965,8.267,883.2,4,20,0,87,16,72
1966,9.76,806.8,2,27,0,56,13,26
1967,9.665,675.9,5,36,0,59,9,24
1968,8.949,943.0,1,21,0,74,11,57
1969,9.056,803.3,6,35,0,77,18,61
1970,8.718,834.1,1,34,0,79,18,79
1971,9.097,504.6,10,38,0,83,18,50
1972,8.612,591.9,2,25,0,85,8,22
1973,8.925,644.1,3,38,0,102,10,61
1974,9.255,675.9,4,26,0,58,1,16
1975,9.805,686.5,3,35,0,65,1,19
1976,9.683,512.5,11,45,0,75,11,41
1977,9.574,850.3,1,22,0,58,4,44
1978,8.874,876.5,0,23,0,74,18,76
1984,9.777,138.1,0,2,0,6,0,0
1985,7.939,584.5,4,35,0,87,28,46
1986,8.149,940.7,1,36,0,85,34,78
1987,7.871,826.9,4,32,0,97,36,70
1988,9.34,911.6,2,23,0,65,4,34
1989,9.556,571.7,1,27,0,65,3,2
1990,9.609,702.4,6,32,0,72,2,6
1991,8.729,449.5,5,44,0,90,23,44
1992,9.39,672.1,12,35,0,89,9,22
1993,9.026,630.5,1,28,0,76,12,26
1994,10.102,778.2,6,46,0,58,7,23
1995,9.347,846.5,4,30,0,71,10,35
1996,7.858,591.5,0,22,0,100,19,21
1997,9.026,664.8,1,33,0,88,14,27
1998,9.71,668.6,12,33,0,71,11,24
1999,9.59,777.9,2,33,0,66,13,39
2000,9.882,710.0,2,37,0,53,7,16
2001,9.902,872.2,5,40,0,58,3,14
2002,9.764,832.8,4,36,0,67,6,23
2003,-2.356,109.4,0,0,0,48,19,41
2004,14.144,375.1,4,32,0,0,0,0
2005,9.287,627.0,9,44,0,83,23,54
2006,9.27,739.2,16,58,0,87,24,46
2007,10.255,649.0,4,37,0,72,3,13
2008,9.612,710.5,2,37,0,87,4,13
2009,9.269,727.1,7,42,0,95,17,42
2010,8.464,603.1,10,37,0,99,30,66
2011,10.006,550.1,8,39,0,81,18,28
2012,9.386,673.5,10,45,0,86,18,37
2013,9.126,705.4,15,45,0,83,28,57
2014,10.488,659.0,5,30,0,66,0,5
2015,10.027,531.9,27,55,0,98,9,43
2016,10.0,863.3,11,48,0,79,4,38
2017,10.01,581.4,15,53,0,84,19,34
2018,10.783,617.1,14,75,0,78,12,36
2019,10.331,666.3,14,59,0,87,10,40
2020,10.721,600.3,13,55,0,79,1,12
2021,9.348,863.3,6,31,0,102,12,36
2022,11.227,597.0,18,76,0,83,2,12
2023,11.32,638.3,16,78,0,66,9,8
2024,11.457,816.1,14,59,0,46,6,0
