year,month,averageTemperature,totalPrecipitation,averageSnowCover
1953,5,11.961,46.8,18.0
1954,1,-5.981,58.5,263.0
1954,2,-5.504,26.0,24.0
1954,3,3.206,20.3,0.0
1954,4,3.77,86.7,25.0
1954,5,10.223,57.7,0.0
1954,6,14.873,78.2,0.0
1954,7,13.135,153.3,0.0
1954,8,14.39,101.7,0.0
1954,9,12.06,60.6,0.0
1954,10,8.765,40.7,0.0
1954,11,2.053,17.9,0.0
1954,12,1.526,62.1,40.0
1955,1,-3.703,63.1,97.0
1955,2,-4.229,46.0,313.0
1955,3,-1.51,30.2,387.0
1955,4,4.977,49.0,0.0
1955,5,8.739,60.1,0.0
1955,6,13.493,50.2,0.0
1955,7,15.542,122.6,0.0
1955,8,14.752,77.7,0.0
1955,9,11.52,31.3,0.0
1955,10,6.419,48.1,0.0
1955,11,2.31,23.6,26.0
1955,12,0.445,82.2,13.0
1956,1,-2.126,46.7,113.0
1956,2,-12.586,30.3,471.0
1956,3,0.284,36.9,44.0
1956,4,3.73,77.5,0.0
1956,5,10.79,86.6,0.0
1956,6,11.973,129.7,0.0
1956,7,15.768,106.6,0.0
1956,8,12.897,66.9,0.0
1956,9,12.09,24.7,0.0
1956,10,6.781,66.3,7.0
1956,11,0.32,47.7,7.0
1956,12,-0.016,52.7,37.0
1957,1,-1.658,31.6,104.0
1957,2,2.289,80.5,4.0
1957,3,5.032,35.0,1.0
1957,4,5.287,24.9,0.0
1957,5,7.848,55.4,0.0
1957,6,15.873,61.9,0.0
1957,7,16.519,117.1,0.0
1957,8,13.384,82.9,0.0
1957,9,10.03,128.4,0.0
1957,10,7.581,12.5,0.0
1957,11,2.837,35.6,0.0
1957,12,-1.139,41.8,40.0
1958,1,-2.232,64.2,238.0
1958,2,0.525,88.6,147.0
1958,3,-2.123,34.3,84.0
1958,4,3.533,54.2,6.0
1958,5,12.419,72.1,0.0
1958,6,13.303,79.9,0.0
1958,7,15.558,101.6,0.0
1958,8,15.494,78.9,0.0
1958,9,12.493,45.4,0.0
1958,10,7.739,65.6,0.0
1958,11,3.11,22.6,0.0
1958,12,0.971,63.6,6.0
1959,1,-1.468,65.2,146.0
1959,2,-1.411,13.8,126.0
1959,3,5.69,24.7,1.0
1959,4,8.187,45.5,0.0
1959,5,11.255,54.9,0.0
1959,6,14.803,70.1,0.0
1959,7,17.39,55.1,0.0
1959,8,15.519,51.6,0.0
1959,9,10.453,1.5,0.0
1959,10,6.429,68.3,0.0
1959,11,2.207,47.5,0.0
1959,12,0.981,60.2,8.0
1960,1,-2.203,72.9,238.0
1960,2,-1.514,29.4,58.0
1960,3,2.329,36.4,17.0
1961,4,9.803,75.7,0.0
1961,5,8.877,112.7,0.0
