year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,11.961,46.8,0,10,0,5,0,1
1954,6.115,763.7,2,13,0,144,37,36
1955,5.786,684.1,0,13,0,152,53,70
1956,5.066,772.6,0,9,0,150,59,69
1957,7.012,707.6,6,20,0,123,20,35
1958,6.768,771.0,0,17,0,119,33,65
1959,7.561,558.4,3,29,0,115,23,44
1960,-0.44,138.7,0,0,0,61,24,39
1961,9.69,552.4,0,18,0,40,12,17
1962,5.74,514.6,1,13,0,115,50,78
1963,5.524,451.6,3,13,0,121,76,81
1964,6.1,523.8,2,24,0,120,61,62
1965,5.834,847.0,0,5,0,128,42,115
1966,7.299,734.0,1,17,0,98,34,47
1967,7.739,751.2,3,25,0,94,31,48
1968,6.677,724.7,0,13,0,124,66,68
1969,6.032,830.6,4,27,0,147,61,118
1970,5.982,910.9,0,19,0,138,46,107
1971,6.412,684.6,7,28,0,123,26,69
1972,5.934,654.2,1,20,0,144,22,25
1973,6.076,747.7,0,32,0,158,29,90
1974,6.893,940.0,2,13,0,98,7,40
1975,6.873,663.3,1,30,0,127,12,47
1976,6.397,661.0,5,28,0,134,34,73
1977,6.901,941.0,0,11,0,116,17,64
1978,5.942,786.2,0,12,0,126,34,87
1979,6.138,843.2,1,18,0,135,27,84
1980,6.044,850.3,2,13,0,142,40,87
1981,6.787,927.0,0,20,0,125,42,106
1982,7.526,728.2,4,38,0,126,17,57
1983,7.742,791.4,6,44,0,108,28,69
1984,6.362,925.7,3,11,0,124,27,86
1985,6.112,686.2,2,28,0,137,55,88
1986,6.53,940.0,3,28,0,113,46,82
1987,5.771,888.2,1,20,0,121,48,85
1988,7.5,879.4,2,23,0,109,11,75
1989,8.016,834.7,3,27,0,98,8,31
1990,7.913,833.6,3,27,0,89,19,42
1991,6.75,616.1,4,27,0,125,19,26
1992,7.775,748.5,6,42,0,115,14,35
1993,7.052,923.7,1,27,0,112,25,86
1994,8.283,1006.0,15,38,0,81,11,46
1995,7.342,1130.2,5,41,0,116,32,77
1996,5.546,822.4,3,26,0,130,48,97
1997,7.173,778.7,1,33,0,119,18,65
1998,7.612,1044.5,7,26,0,93,31,63
1999,7.718,874.4,2,33,0,98,22,66
2000,8.481,824.4,6,30,0,82,11,29
2001,7.604,993.4,6,30,0,102,24,69
2002,8.09,1082.2,5,30,0,89,24,39
2003,7.867,607.1,21,62,0,123,28,71
2004,7.47,884.9,2,29,0,106,30,73
2005,7.512,850.2,5,38,0,115,34,90
2006,8.004,840.0,6,46,0,99,35,91
2007,8.245,1107.0,2,27,0,107,18,36
2008,8.048,762.8,6,28,0,112,14,33
2009,7.658,837.1,1,32,0,111,33,73
2010,6.167,974.9,8,28,0,144,71,108
2011,7.918,686.4,3,33,0,121,24,51
2012,7.616,739.1,7,38,0,118,31,60
2013,7.219,752.0,10,32,0,129,44,73
2014,8.939,661.7,5,28,0,95,9,17
2015,8.635,601.0,20,45,0,115,7,44
2016,8.048,768.8,5,36,0,108,16,30
2017,8.045,838.8,4,37,0,112,25,68
2018,8.867,567.5,16,63,0,109,25,35
2019,8.673,626.6,15,52,0,95,12,40
2020,8.634,786.2,8,32,0,120,5,14
2021,7.453,840.1,3,29,0,144,22,65
2022,8.843,661.2,14,55,0,108,14,42
2023,9.087,872.0,10,52,0,82,21,43
2024,0.542,128.8,0,0,0,24,10,15
