year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,8.732,950.0,10,37,0,113,33,14
1947,9.093,819.7,30,68,0,110,40,65
1948,8.981,1004.1,0,32,0,89,24,7
1949,9.368,685.2,15,58,0,103,23,17
1950,9.043,930.3,9,55,0,104,31,9
1951,8.812,889.9,5,43,0,112,7,25
1952,8.611,992.9,17,49,0,116,32,64
1953,8.872,693.4,4,41,0,128,25,55
1954,8.283,1065.5,2,29,0,106,26,31
1955,8.207,1064.2,1,27,0,124,23,43
1956,7.337,1012.1,1,26,0,116,41,41
1957,8.632,884.9,9,29,0,99,18,24
1958,8.79,1014.5,3,46,0,100,23,43
1959,9.098,840.7,3,47,0,95,17,28
1960,8.657,980.1,1,23,0,81,22,40
1961,9.353,880.0,3,41,0,90,23,31
1962,7.57,792.6,7,44,0,117,36,54
1963,7.428,952.9,2,27,0,116,58,70
1964,8.598,933.7,10,50,0,99,39,53
1965,7.81,1358.7,4,22,0,101,23,72
1966,8.904,1136.2,1,35,0,96,20,48
1967,8.836,906.7,10,53,0,99,25,14
1968,8.349,968.3,6,32,0,108,33,19
1969,8.145,958.5,4,44,0,111,40,89
1970,8.116,1188.3,2,41,0,104,36,84
1971,8.219,774.4,16,44,0,111,33,70
1972,7.913,824.9,4,31,0,99,22,24
1973,7.932,1201.4,2,44,0,123,22,76
1974,8.943,1160.5,6,30,0,60,1,19
1975,8.698,1080.4,4,44,0,95,18,40
1976,8.514,856.6,9,44,0,100,27,62
1977,9.186,937.6,2,26,0,77,12,39
1978,8.124,1053.0,0,27,0,98,30,62
1979,8.782,1016.4,2,40,0,87,15,50
1980,8.086,846.1,3,28,0,104,29,30
1981,8.846,1119.4,2,39,0,99,28,64
1982,9.314,956.4,4,47,0,93,17,36
1983,9.404,770.0,13,54,0,99,30,44
1984,8.387,995.5,7,26,0,104,15,52
1985,8.183,873.7,6,47,1,118,41,71
1986,9.823,821.9,2,49,0,73,28,58
1990,8.938,411.8,1,19,0,39,11,21
1991,8.436,839.3,5,50,0,101,32,17
1992,9.296,941.7,16,50,0,87,23,22
1993,8.804,970.6,4,41,0,91,24,28
1994,10.363,1059.6,19,54,0,58,11,10
1995,9.13,1130.0,9,44,0,92,27,39
1996,7.89,800.1,2,33,0,124,30,30
1997,9.042,744.8,1,47,0,106,22,29
1998,9.328,925.1,15,50,0,103,22,43
1999,9.371,1168.6,5,44,0,82,24,55
2000,10.181,932.1,8,59,0,67,6,11
2001,9.671,1142.6,15,54,0,90,14,32
2002,10.119,1170.6,11,50,0,70,13,1
2003,9.758,673.6,39,94,0,114,26,45
2004,9.312,841.8,4,52,0,99,20,37
2005,8.868,827.3,12,48,0,108,34,71
2006,9.402,867.5,23,56,0,106,24,38
2007,9.949,918.1,9,57,0,85,13,12
2008,9.508,840.8,12,54,0,105,10,21
2009,9.39,831.7,8,53,0,104,27,47
2010,8.427,972.9,13,44,0,115,39,71
2011,9.858,873.3,10,50,0,91,13,16
2012,9.504,907.3,12,55,0,91,21,42
2013,9.06,942.0,13,46,0,107,23,45
2014,10.296,864.4,7,40,0,74,3,0
2015,10.039,872.5,31,60,0,104,9,0
2016,9.711,1118.9,9,57,0,92,6,0
2017,9.722,949.9,18,65,0,100,18,0
2018,10.764,715.6,21,93,0,76,12,0
2019,10.082,997.6,19,57,0,101,11,0
2020,10.234,949.8,12,59,0,96,4,0
2021,9.199,1129.8,7,51,0,110,10,0
2022,10.81,843.4,20,79,0,94,5,0
2023,11.429,990.3,28,80,0,69,6,0
