endDate;heatDays;summerDays;tropicalNights;iceDays
1956-12-13;3;41;0;35
1957-12-13;10;39;0;9
1958-12-13;11;61;0;20
1959-12-13;4;48;0;9
1960-12-13;4;40;0;12
1961-12-13;8;50;0;7
1962-12-13;10;50;0;19
1963-12-13;8;52;0;36
1964-12-13;7;53;0;25
1965-12-13;7;30;0;22
1966-12-13;5;38;0;20
1967-12-13;7;42;0;17
1968-12-13;3;35;0;17
1969-12-13;6;45;0;29
1970-12-13;1;40;0;12
1971-12-13;13;45;0;26
1972-12-13;6;36;0;7
1973-12-13;3;50;0;19
1974-12-13;4;36;0;1
1975-12-13;1;49;0;6
1976-12-13;10;50;0;7
1977-12-13;2;42;0;13
1978-12-13;0;27;0;27
1979-12-13;3;51;0;15
1980-12-13;6;32;0;31
1981-12-13;5;46;1;26
1982-12-13;5;58;0;9
1983-12-13;9;57;0;18
1984-12-13;6;28;1;14
1985-12-13;10;49;0;38
1986-12-13;6;62;0;21
1987-12-13;5;52;0;28
1988-12-13;8;51;0;6
1989-12-13;1;40;0;5
1990-12-13;7;56;0;15
1991-12-13;9;55;0;16
1992-12-13;16;68;2;12
1993-12-13;7;55;0;17
1994-12-13;23;65;0;5
1995-12-13;12;48;0;20
1996-12-13;4;34;0;17
1997-12-13;0;58;0;10
1998-12-13;11;55;0;16
1999-12-13;5;50;0;19
2000-12-13;9;66;0;15
2001-12-13;14;53;1;5
2002-12-13;13;54;0;8
2003-12-13;34;93;0;21
2004-12-13;8;52;0;12
2005-12-13;17;51;0;23
2006-12-13;23;66;0;22
2007-12-13;9;66;0;3
2008-12-13;14;65;0;1
2009-12-13;10;59;0;11
2010-12-13;18;52;2;28
2011-12-13;13;73;0;10
2012-12-13;17;66;0;23
2013-12-13;21;61;1;16
2014-12-13;10;45;0;0
2015-12-13;37;73;2;5
2016-12-13;12;67;0;3
2017-12-13;21;70;2;15
2018-12-13;23;97;0;6
2019-12-13;23;71;1;10
2020-12-13;12;62;0;0
2021-12-13;null;null;null;null
2022-12-13;null;null;null;null
