endDate;heatDays;summerDays;tropicalNights;iceDays
1951-07-24;null;null;null;null
1952-07-24;null;null;null;null
1953-07-24;0;9;0;43
1954-07-24;0;3;0;46
1955-07-24;0;4;0;46
1956-07-24;0;5;0;50
1957-07-24;5;10;4;12
1958-07-24;0;4;1;32
1959-07-24;null;null;null;null
1960-07-24;0;3;0;27
1961-07-24;0;6;0;16
1962-07-24;0;5;0;33
1963-07-24;0;8;0;46
1964-07-24;0;13;0;36
1965-07-24;0;10;0;38
1966-07-24;0;10;0;25
1967-07-24;1;17;0;21
1968-07-24;2;21;0;27
1969-07-24;1;11;0;33
1970-07-24;0;13;0;39
1971-07-24;0;5;0;23
1972-07-24;0;10;0;23
1973-07-24;0;4;0;27
1974-07-24;0;5;0;7
1975-07-24;0;2;0;9
1976-07-24;1;18;0;25
1977-07-24;0;10;0;13
1978-07-24;null;null;null;null
1979-07-24;null;null;null;null
1980-07-24;null;null;null;null
1981-07-24;null;null;null;null
1982-07-24;null;null;null;null
1983-07-24;null;null;null;null
1984-07-24;0;4;0;52
1985-07-24;0;1;0;47
1986-07-24;0;1;0;56
1987-07-24;0;3;0;54
1988-07-24;0;5;0;33
1989-07-24;0;1;0;7
1990-07-24;0;1;0;20
1991-07-24;0;3;0;35
1992-07-24;0;1;0;16
1993-07-24;0;3;0;39
1994-07-24;0;7;0;18
1995-07-24;0;5;0;28
1996-07-24;0;3;0;56
1997-07-24;0;0;0;28
1998-07-24;0;7;0;22
1999-07-24;0;5;0;28
2000-07-24;0;8;0;32
2001-07-24;0;4;0;26
2002-07-24;0;10;0;19
2003-07-24;0;17;0;38
2004-07-24;0;6;0;48
2005-07-24;0;5;0;48
2006-07-24;0;10;0;55
2007-07-24;6;20;0;8
2008-07-24;3;14;0;14
2009-07-24;0;5;0;37
2010-07-24;0;15;0;53
2011-07-24;0;5;0;32
2012-07-24;1;13;0;33
2013-07-24;0;5;0;47
2014-07-24;0;4;0;8
2015-07-24;1;16;0;27
2016-07-24;0;5;0;17
2017-07-24;0;11;0;30
2018-07-24;0;1;0;41
2019-07-24;2;14;0;24
2020-07-24;null;null;null;null
2021-07-24;null;null;null;null
2022-07-24;null;null;null;null
2023-07-24;0;11;0;20
2024-07-24;0;12;0;7
