endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;6;64;1;7
1952-09-25;25;75;1;18
1953-09-25;13;67;1;16
1954-09-25;6;55;0;40
1955-09-25;3;49;0;28
1956-09-25;3;47;0;38
1957-09-25;10;51;4;12
1958-09-25;11;53;0;15
1959-09-25;5;45;0;16
1960-09-25;3;41;0;18
1961-09-25;11;51;0;15
1962-09-25;13;56;0;14
1963-09-25;15;61;2;46
1964-09-25;10;60;0;34
1965-09-25;5;37;0;15
1966-09-25;5;41;1;22
1967-09-25;16;62;0;10
1968-09-25;12;49;0;12
1969-09-25;8;61;0;28
1970-09-25;12;54;0;26
1971-09-25;20;67;0;29
1972-09-25;14;44;2;19
1973-09-25;13;63;0;7
1974-09-25;11;51;1;2
1975-09-25;7;64;0;0
1976-09-25;8;48;1;13
1977-09-25;3;55;0;13
1978-09-25;2;42;1;15
1979-09-25;7;64;0;17
1980-09-25;5;32;2;22
1981-09-25;11;57;2;13
1982-09-25;6;72;1;29
1983-09-25;24;71;2;10
1984-09-25;8;40;0;8
1985-09-25;7;51;0;34
1986-09-25;15;68;1;29
1987-09-25;6;58;1;36
1988-09-25;18;54;1;3
1989-09-25;6;51;1;8
1990-09-25;18;59;0;13
1991-09-25;10;51;2;17
1992-09-25;28;74;5;3
1993-09-25;19;68;4;18
1994-09-25;33;75;6;8
1995-09-25;16;63;0;10
1996-09-25;6;50;1;39
1997-09-25;3;66;1;20
1998-09-25;24;67;5;8
1999-09-25;8;65;2;17
2000-09-25;25;75;2;15
2001-09-25;21;65;3;6
2002-09-25;17;79;3;10
2003-09-25;41;103;7;19
2004-09-25;9;54;0;19
2005-09-25;13;65;2;21
2006-09-25;27;61;8;27
2007-09-25;28;85;5;2
2008-09-25;10;75;1;4
2009-09-25;15;77;1;16
2010-09-25;18;56;4;21
2011-09-25;18;79;2;11
2012-09-25;38;92;5;15
2013-09-25;25;67;10;15
2014-09-25;15;64;2;4
2015-09-25;42;77;12;2
2016-09-25;17;81;4;9
2017-09-25;37;83;8;23
2018-09-25;34;108;11;11
2019-09-25;37;83;10;5
2020-09-25;22;78;1;5
2021-09-25;24;83;3;8
2022-09-25;30;92;8;1
2023-09-25;33;82;9;1
2024-09-25;45;103;13;3
