year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.408,615.4,0,16,0,52,4,22
1952,9.434,576.8,9,20,4,68,18,47
1953,10.022,433.1,1,22,0,57,29,47
1954,8.583,636.1,0,12,0,56,29,17
1955,8.409,591.9,0,13,0,82,33,57
1956,7.581,753.6,0,6,0,76,33,46
1958,9.228,712.3,0,17,0,78,18,50
1959,10.658,380.0,3,37,1,54,14,16
1960,9.607,782.5,0,9,0,38,12,18
1961,10.469,800.7,0,22,0,37,7,21
1962,8.575,547.6,0,14,0,66,24,17
1963,8.206,628.4,2,11,0,76,46,67
1964,9.294,480.0,6,37,0,65,21,27
1965,8.57,842.9,0,8,0,68,14,42
1966,9.875,720.8,1,17,0,48,14,13
1967,10.131,669.2,1,24,0,40,8,12
1968,9.409,792.1,0,10,0,62,15,25
1969,9.407,696.2,1,26,1,73,20,36
1970,8.741,738.2,0,16,0,76,20,47
1971,9.613,464.4,4,23,0,55,16,27
1972,8.778,592.8,1,15,0,48,11,18
1973,9.669,470.3,0,36,0,73,7,16
1974,9.517,703.7,2,12,0,40,3,7
1975,10.23,495.1,5,29,2,44,0,7
1976,10.297,384.6,16,42,2,54,13,26
1977,9.623,597.2,0,12,0,45,3,22
1978,8.747,612.5,0,13,0,61,15,32
1979,8.321,629.0,0,14,0,76,27,62
1980,8.573,691.7,0,10,0,55,16,20
1981,9.3,927.7,0,16,0,66,15,57
1982,9.685,663.6,0,35,0,59,15,32
1983,10.118,638.9,7,45,1,56,15,39
1984,8.585,950.5,3,12,0,70,5,66
1985,8.303,580.3,1,15,0,74,33,65
1986,8.625,651.9,2,29,0,66,34,64
1987,8.114,835.2,0,13,0,72,34,70
1988,9.984,630.0,0,18,0,54,2,36
1989,10.612,579.7,2,24,1,35,4,1
1990,10.495,578.7,5,25,0,33,8,9
1991,9.546,432.2,4,31,1,65,19,21
1992,10.111,576.5,7,33,1,49,8,11
1993,9.72,545.9,0,27,0,57,15,19
1994,10.425,578.0,13,39,0,50,5,20
1995,10.393,683.8,5,37,0,44,7,31
1996,8.414,564.5,1,15,0,75,32,56
1997,9.902,461.2,1,33,0,61,14,25
1998,10.159,770.8,6,22,1,40,7,22
1999,10.725,616.1,1,36,0,36,11,31
2004,14.794,262.4,2,24,1,0,0,0
2005,10.718,546.7,5,41,0,50,22,40
2006,10.54,578.1,13,39,3,69,18,36
2007,11.33,716.4,2,24,0,22,4,6
2008,10.686,574.0,1,25,0,43,3,13
2009,10.347,614.6,2,30,0,63,12,26
2010,9.327,588.2,8,31,1,69,33,57
2011,11.008,504.3,1,23,1,52,11,14
2012,10.189,561.8,3,28,1,47,16,14
2013,9.566,634.2,9,33,2,78,27,45
2014,11.59,617.7,5,22,1,20,0,2
2015,10.603,414.6,15,42,2,65,6,25
2016,10.784,589.8,8,34,0,49,4,14
2017,10.966,652.6,6,29,0,45,13,30
2018,12.04,431.5,14,74,2,53,12,19
2019,11.41,576.2,15,46,3,44,6,14
2020,11.793,444.0,10,51,2,36,1,2
2021,10.176,584.0,3,24,1,57,9,37
2022,12.222,574.8,12,62,1,41,1,13
2023,11.925,649.2,5,50,0,46,5,13
2024,12.045,744.1,7,39,0,22,11,8
