year,month,averageTemperature,totalPrecipitation,averageSnowCover
1941,1,-6.558,112.9,1022.0
1941,2,-1.207,57.9,654.0
1941,3,2.732,92.3,71.0
1941,4,6.08,66.8,3.0
1941,5,9.481,43.7,0.0
1941,6,15.847,72.1,0.0
1941,7,17.823,99.0,0.0
1941,8,15.065,137.0,0.0
1941,9,10.95,44.5,0.0
1941,10,7.519,172.5,2.0
1941,11,0.953,15.9,4.0
1941,12,-1.187,101.0,121.0
1942,1,-10.706,64.7,742.0
1942,2,-6.696,32.1,1549.0
1942,3,1.339,50.7,499.0
1942,4,7.533,42.6,0.0
1942,5,12.084,65.4,0.0
1942,6,15.303,35.3,0.0
1942,7,16.477,127.6,0.0
1942,8,16.729,41.8,0.0
1942,9,15.313,30.3,0.0
1942,10,10.574,84.3,0.0
1942,11,1.897,83.9,64.0
1942,12,-0.735,20.3,114.0
1943,1,-4.539,50.5,515.0
1943,2,0.596,30.7,105.0
1943,3,5.777,40.0,0.0
1943,4,8.177,66.0,3.0
1943,5,12.565,64.5,0.0
1943,6,14.18,127.7,0.0
1943,7,16.871,85.9,0.0
1943,8,17.535,39.9,0.0
1943,9,13.947,91.6,0.0
1943,10,9.194,1.6,0.0
1943,11,1.727,58.0,7.0
1943,12,-0.729,41.1,20.0
1944,1,1.11,111.9,209.0
1944,2,-2.99,95.5,403.0
1944,3,-0.09,83.9,390.0
1944,4,7.903,51.8,15.0
1944,5,11.642,63.4,0.0
1944,6,14.627,130.7,0.0
1944,7,16.965,197.9,0.0
1944,8,18.929,86.6,0.0
1944,9,12.61,71.6,0.0
1944,10,8.416,56.8,0.0
1944,11,3.09,150.4,9.0
1944,12,-1.719,58.0,12.0
1945,1,-6.768,54.4,477.0
1945,2,1.693,122.1,108.0
1945,3,4.926,54.1,20.0
1945,4,8.253,61.0,0.0
1945,5,14.032,103.9,0.0
1945,6,16.94,51.9,0.0
1945,7,17.855,72.9,0.0
1945,8,16.216,105.5,0.0
1945,9,13.17,101.6,0.0
1945,10,8.061,41.8,0.0
1945,11,2.213,57.9,22.0
1945,12,-0.261,61.9,56.0
1946,1,-2.655,48.3,9.0
1946,2,1.693,165.5,85.0
1946,3,4.39,12.2,7.0
1946,4,9.7,7.3,0.0
1946,5,15.265,74.1,0.0
1946,6,15.547,88.9,0.0
1946,7,18.526,152.9,0.0
1946,8,16.206,69.9,0.0
