year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1941,6.499,1015.6,2,29,0,149,36,89
1942,6.664,679.0,4,46,0,144,52,101
1943,7.985,697.5,9,37,0,132,17,64
1944,7.577,1158.5,8,40,0,128,29,93
1945,8.056,889.0,12,49,0,118,33,68
1946,8.147,832.3,10,39,0,140,23,41
1947,8.006,851.5,36,74,0,132,50,101
1948,8.321,1025.0,6,42,0,119,21,27
1949,8.355,651.4,7,48,0,121,19,31
1950,8.182,799.4,15,57,0,128,30,66
1951,8.331,773.5,6,44,0,145,15,57
1952,7.633,960.1,15,52,0,135,35,98
1953,8.015,576.1,6,54,0,141,34,69
1954,7.192,1053.6,4,30,0,131,31,69
1955,6.965,899.7,1,36,0,142,25,76
1956,6.293,966.5,0,28,0,139,48,78
1957,7.92,910.1,8,33,0,110,20,36
1958,7.679,1229.3,3,37,0,135,28,96
1959,8.127,646.6,4,46,0,127,29,66
1960,8.044,934.8,2,28,0,114,25,72
1961,8.207,962.0,5,41,0,103,23,64
1962,6.688,868.0,7,40,0,142,39,89
1963,6.637,742.9,8,42,0,130,68,97
1964,7.466,790.5,11,48,0,120,40,91
1965,7.089,1280.0,3,22,0,131,29,96
1966,8.376,1331.7,2,27,0,111,18,74
1967,8.27,947.3,9,41,0,122,23,65
1968,7.695,947.8,1,36,0,128,29,85
1969,7.448,760.0,7,43,0,126,40,113
1970,7.345,1260.0,1,38,0,118,37,102
1971,7.708,701.2,8,39,0,117,27,77
1972,7.54,729.8,9,31,0,121,22,23
1973,7.289,878.0,2,47,0,135,25,112
1974,8.555,1270.2,4,27,0,74,4,39
1975,8.359,867.1,0,43,0,104,17,34
1976,7.99,680.5,8,45,0,112,24,54
1977,8.34,957.6,2,33,0,81,22,59
1978,7.023,1054.5,0,19,0,118,31,85
1979,7.769,1071.3,2,39,0,121,22,82
1980,7.072,1014.7,2,26,0,118,30,89
1981,7.758,1209.7,4,38,0,113,36,111
1982,8.384,759.3,4,51,0,112,23,78
1983,8.39,928.7,11,62,0,111,27,79
1984,7.418,831.5,3,22,0,126,19,90
1985,6.845,905.1,4,39,0,128,45,101
1986,7.675,1081.7,3,49,0,111,40,77
1987,7.228,1145.5,2,38,0,108,46,95
1988,8.644,1337.2,3,38,0,98,8,77
1989,8.53,925.8,2,37,0,103,27,29
1990,8.512,938.5,5,40,0,104,23,54
1991,7.681,800.6,5,39,0,110,32,73
1992,8.964,999.4,15,57,0,93,18,44
1993,8.204,1126.8,2,44,0,103,33,71
1994,9.754,1006.0,23,54,0,74,11,30
1995,8.501,1177.5,10,49,0,106,22,65
1996,7.118,828.1,2,34,0,132,43,106
1997,8.398,837.9,2,53,0,102,23,55
1998,8.79,1017.2,9,50,0,99,30,53
1999,8.908,900.2,2,42,0,93,27,81
2000,9.398,1013.4,10,48,0,76,17,42
2001,8.713,1215.2,9,47,0,90,16,41
2002,9.268,1309.5,8,51,0,78,25,37
2003,8.897,665.9,28,92,0,125,22,81
2004,8.396,821.1,5,42,0,108,27,83
2005,8.191,895.2,5,52,0,119,28,102
2006,8.539,960.4,16,62,0,107,34,94
2007,9.655,998.6,9,58,0,78,12,18
2008,9.204,886.2,15,57,0,103,5,33
2009,9.029,1079.7,5,49,0,92,30,47
2010,8.031,926.6,12,42,0,117,50,102
2011,9.222,942.1,7,54,0,107,19,39
2012,9.068,1143.6,12,59,0,93,21,51
2013,8.927,956.1,22,58,0,110,22,57
2014,10.087,812.0,9,51,0,81,4,18
2015,9.923,673.5,33,65,0,96,3,40
2016,9.273,1006.7,7,59,0,98,18,20
2017,9.057,1014.2,12,63,0,100,23,74
2018,10.599,706.4,31,94,0,92,9,23
2019,10.111,864.4,18,71,0,80,11,58
2020,9.858,832.5,13,58,0,81,3,4
2021,8.838,1033.6,10,61,0,106,11,50
2022,10.31,918.9,17,79,0,93,8,25
2023,10.304,1121.9,19,72,0,78,3,33
2024,3.374,219.4,0,0,0,30,6,3
