month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1975-1;3.14;0;0;0;0
1975-2;1.06;0;0;0;0
1975-3;5.55;0;0;0;0
1975-4;8.64;0;0;0;0
1975-5;14.92;0;10;0;0
1975-6;16.06;0;9;0;0
1975-7;18.75;1;14;0;0
1975-8;18.3;0;14;0;0
1975-9;17.43;0;9;0;0
1975-10;8.71;0;0;0;0
1975-11;2.86;0;0;0;6
1975-12;-0.42;0;0;0;5
1976-1;2.03;0;0;0;6
1976-2;1.06;0;0;0;2
1976-3;2.35;0;0;0;1
1976-4;9.32;0;0;0;0
1976-5;13.8;0;5;0;0
1976-6;17.08;1;15;0;0
1976-7;19.35;6;21;0;0
1976-8;15.83;0;4;0;0
1976-9;13.5;0;0;0;0
1976-10;10.6;0;0;0;0
1976-11;5.43;0;0;0;0
1976-12;-0.57;0;0;0;13
1977-1;-0.82;0;0;0;9
1977-2;2.91;0;0;0;1
1977-3;8.19;0;0;0;0
1977-4;7.94;0;1;0;0
1977-5;14.34;1;6;0;0
1977-6;18.05;1;14;0;0
1977-7;18.57;2;15;0;0
1977-8;17.52;1;11;0;0
1977-9;13.08;0;6;0;0
1977-10;10.6;0;1;0;0
1977-11;5.35;0;0;0;1
1977-12;-0.5;0;0;0;11
1978-1;0.52;0;0;0;1
1978-2;-1.58;0;0;0;14
1978-3;6.24;0;0;0;0
1978-4;8.24;0;0;0;0
1978-5;12.76;0;1;0;0
1978-6;16.09;0;9;0;0
1978-7;17.23;0;12;0;0
1978-8;17.31;2;13;0;0
1978-9;14.3;0;2;0;0
1978-10;10.08;0;0;0;0
1978-11;2.45;0;0;0;1
1978-12;0.48;0;0;0;8
1979-1;-4.62;0;0;0;19
1979-2;0.96;0;0;0;0
1979-3;5.68;0;0;0;0
1979-4;7.82;0;0;0;0
1979-5;14.47;1;15;0;0
1979-6;18.9;3;18;0;0
1979-7;16.66;0;6;0;0
1979-8;17.34;1;11;0;0
1979-9;14.82;0;8;0;0
1979-10;8.48;0;0;0;0
1979-11;3.89;0;0;0;0
1979-12;3.88;0;0;0;0
1980-1;-4.07;0;0;0;23
1980-2;2.65;0;0;0;0
1980-3;4.35;0;0;0;0
1980-4;6.49;0;0;0;0
1980-5;11.34;0;0;0;0
1980-6;16.91;1;7;0;0
1980-7;17.71;0;11;0;0
1980-8;19.05;3;17;0;0
1980-9;14.89;0;2;0;0
1980-10;8.92;0;0;0;0
1980-11;2.79;0;0;0;4
1980-12;-0.3;0;0;0;7
1981-1;-2.88;0;0;0;16
1981-2;0.38;0;0;0;5
1981-3;8.47;0;0;0;0
1981-4;9.25;0;0;0;0
1981-5;14.32;0;7;0;0
1981-6;17.91;4;15;0;0
1981-7;18.51;2;16;0;0
1981-8;18.98;5;17;1;0
1981-9;15.03;0;1;0;0
1981-10;9.95;0;0;0;0
1981-11;5.31;0;0;0;0
1981-12;-1.32;0;0;0;9
1982-1;-4.04;0;0;0;18
1982-2;-0.86;0;0;0;9
1982-3;5.92;0;0;0;0
1982-4;7.49;0;0;0;0
1982-5;14.21;0;5;0;0
1982-6;17.74;2;13;0;0
1982-7;19.81;3;20;0;0
1982-8;19.49;1;16;0;0
1982-9;17.72;0;15;0;0
1982-10;10.38;0;0;0;0
1982-11;4.98;0;0;0;0
1982-12;2.39;0;0;0;1
1983-1;4.01;0;0;0;0
1983-2;-2.37;0;0;0;9
1983-3;6.27;0;0;0;0
1983-4;10.97;0;1;0;0
