year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.44,875.1,18,46,0,147,39,77
1948,7.122,810.4,0,21,0,142,17,42
1949,7.298,676.8,5,35,0,139,19,43
1950,7.202,981.7,4,39,0,157,33,36
1951,6.992,954.3,1,28,0,157,5,53
1952,6.866,1165.8,12,38,0,159,33,108
1953,6.855,777.6,3,31,0,176,32,69
1954,6.262,975.4,0,13,0,160,28,49
1955,6.341,993.4,1,10,0,170,25,61
1956,5.188,944.3,1,11,0,178,49,57
1957,6.748,770.3,7,23,0,156,18,32
1958,6.709,1043.9,0,30,0,159,26,60
1959,7.163,737.6,1,28,0,162,18,56
1960,6.809,949.7,0,12,0,155,24,47
1961,7.666,896.8,0,32,0,134,18,49
1962,5.684,878.1,3,28,0,172,35,92
1963,5.793,833.7,1,18,0,141,51,94
1964,6.943,810.2,7,36,0,133,32,79
1965,6.229,1243.1,1,12,0,138,29,110
1966,7.106,1111.3,2,22,0,124,21,76
1967,7.155,906.0,3,27,0,128,24,55
1968,6.8,1036.1,2,17,0,144,34,102
1969,6.472,988.0,0,27,0,157,44,117
1970,6.488,1048.9,1,25,0,140,33,125
1971,6.577,629.4,2,26,0,156,25,97
1972,6.169,771.2,1,18,0,159,20,76
1973,6.358,884.4,0,32,0,166,24,135
1974,7.362,872.6,2,17,0,130,6,67
1975,7.215,847.6,3,26,0,129,15,52
1976,6.939,674.6,3,32,0,139,27,77
1977,7.356,1092.7,1,13,0,121,20,75
1978,6.277,955.7,0,17,0,147,34,107
1979,6.622,975.7,0,18,0,150,28,90
1980,5.927,891.7,1,13,0,148,37,85
1981,6.343,1150.5,0,20,0,133,37,109
1982,7.253,1003.2,0,29,0,140,15,82
1983,7.226,824.7,7,40,0,133,29,72
1984,6.066,837.3,3,17,0,163,26,88
1985,6.121,657.2,1,30,0,143,51,75
1986,6.581,1152.9,1,23,0,135,44,109
1987,6.457,830.5,0,26,0,130,47,91
1988,7.518,963.7,1,20,0,110,13,73
1989,7.766,779.2,1,18,0,114,5,15
1990,7.734,896.2,2,26,0,125,19,56
1991,6.918,612.3,1,33,0,131,42,69
1992,7.758,873.8,8,33,0,129,22,54
1993,7.234,814.0,1,25,0,114,32,60
1994,8.623,913.1,3,43,0,85,13,50
1995,7.455,1040.4,4,27,0,119,28,69
1996,6.075,904.2,0,12,0,145,41,92
1997,7.529,792.8,0,28,0,124,27,47
1998,7.479,842.5,8,29,0,122,28,75
1999,7.467,1123.3,2,27,0,123,29,101
2000,8.245,909.5,1,30,0,84,12,50
2001,7.594,1122.7,3,35,0,112,23,58
2002,8.203,1127.8,2,25,0,88,12,28
2003,8.099,662.6,18,74,0,138,30,73
2004,7.399,926.8,2,33,0,126,28,78
2005,7.366,743.6,8,39,0,138,43,105
2006,7.866,885.5,12,49,0,122,30,95
2007,8.32,962.0,4,27,0,104,13,43
2008,7.709,842.3,1,33,0,135,19,68
2009,7.719,935.7,7,32,0,126,31,103
2010,6.768,830.6,8,37,0,139,56,117
2011,8.501,706.3,8,32,0,123,20,44
2012,7.839,923.2,9,39,0,121,25,73
2013,7.453,849.6,10,44,0,132,36,72
2014,8.851,800.3,5,27,0,98,4,25
2015,8.725,767.5,23,49,0,135,11,61
2016,8.128,863.8,10,48,0,131,10,55
2017,8.216,791.7,15,52,0,127,26,77
2018,9.147,910.1,12,72,0,108,23,52
2019,8.646,963.5,13,55,0,122,11,59
2020,8.97,765.6,12,50,0,119,5,41
2021,7.568,954.6,2,30,0,150,16,70
2022,9.372,790.1,15,70,0,122,11,55
2023,9.448,1013.8,11,67,0,101,15,40
2024,10.805,946.7,12,48,0,52,8,14
