year,month,averageTemperature,totalPrecipitation,averageSnowCover
1955,1,-2.639,61.1,147.0
1955,2,-3.393,36.1,236.0
1955,3,-0.452,18.3,145.0
1955,4,6.153,37.0,0.0
1955,5,9.871,44.4,0.0
1955,6,14.087,50.3,0.0
1955,7,16.342,142.6,0.0
1955,8,15.394,67.5,0.0
1955,9,12.213,47.3,0.0
1955,10,7.268,45.8,0.0
1955,11,3.517,17.4,4.0
1955,12,1.887,69.9,28.0
1956,1,-0.519,28.4,14.0
1956,2,-11.559,29.1,449.0
1956,3,1.961,37.8,42.0
1956,4,4.517,89.2,27.0
1956,5,11.965,56.5,0.0
1956,6,12.89,125.4,0.0
1956,7,16.555,173.3,0.0
1956,8,13.681,81.2,0.0
1956,9,12.657,31.8,0.0
1956,10,7.497,66.5,0.0
1956,11,1.68,50.2,2.0
1956,12,1.542,37.0,98.0
1957,1,-0.287,36.2,92.0
1957,2,3.511,44.0,11.0
1957,3,5.974,44.5,0.0
1957,4,6.307,34.4,5.0
1957,5,9.055,52.8,0.0
1957,6,16.723,71.4,0.0
1957,7,17.494,104.9,0.0
1957,8,14.506,52.8,0.0
1957,9,11.19,116.3,0.0
1957,10,8.503,26.1,0.0
1957,11,3.94,44.9,0.0
1957,12,-0.055,32.5,54.0
1958,1,-0.471,63.4,82.0
1958,2,2.161,56.9,70.0
1958,3,-1.681,48.3,217.0
1958,4,4.517,35.6,10.0
1958,5,13.152,97.0,0.0
1958,6,14.167,154.7,0.0
1958,7,16.51,77.4,0.0
1958,8,16.539,97.0,0.0
1958,9,14.05,57.8,0.0
1958,10,8.881,70.3,0.0
1958,11,3.573,41.6,0.0
1958,12,2.3,52.7,4.0
1959,1,-0.2,38.4,98.0
1959,2,-1.364,7.3,60.0
1959,3,5.819,19.3,0.0
1959,4,9.377,45.6,0.0
1959,5,11.881,90.8,0.0
1959,6,15.55,85.6,0.0
1959,7,19.235,17.5,0.0
1959,8,16.665,87.3,0.0
1959,9,11.907,1.5,0.0
1959,10,7.252,83.4,0.0
1959,11,2.937,45.5,0.0
1959,12,1.274,16.5,0.0
1960,1,-0.665,88.8,257.0
1960,2,-0.09,15.0,32.0
1960,3,3.055,43.1,24.0
1960,4,6.447,45.0,6.0
1960,5,12.039,74.2,0.0
1960,6,15.87,41.7,0.0
1960,7,15.458,46.9,0.0
1960,8,15.406,78.3,0.0
1960,9,11.843,61.7,0.0
1960,10,8.687,143.7,0.0
1960,11,5.553,39.6,0.0
1960,12,-0.029,62.1,274.0
1961,1,-1.803,36.4,259.0
1961,2,4.186,39.0,10.0
1961,3,5.545,33.7,5.0
1961,4,10.393,68.6,0.0
1961,5,9.355,160.6,0.0
1961,6,15.713,121.6,0.0
1961,7,14.574,75.3,0.0
1961,8,15.281,59.9,0.0
1961,9,15.967,34.1,0.0
1961,10,9.984,11.9,0.0
1961,11,3.27,38.8,0.0
1961,12,-1.581,73.6,31.0
1962,1,1.7,25.7,3.0
1962,2,-0.514,50.0,53.0
1962,3,-1.013,45.4,115.0
1962,4,8.077,35.0,3.0
1962,5,9.423,62.8,0.0
1962,6,14.053,20.0,0.0
1962,7,14.619,85.5,0.0
1962,8,15.468,34.0,0.0
1962,9,11.547,53.9,0.0
1962,10,8.097,10.6,0.0
1962,11,1.577,25.8,54.0
1962,12,-4.374,35.0,95.0
1963,1,-8.529,23.3,432.0
1963,2,-7.1,12.6,637.0
1963,3,2.219,32.8,0.0
1963,4,7.667,58.1,0.0
1963,5,11.968,36.2,0.0
1963,6,15.11,109.5,0.0
1963,7,17.248,44.0,0.0
1963,8,15.552,89.8,0.0
1963,9,13.1,44.2,0.0
1963,10,7.216,18.5,0.0
1963,11,7.22,50.7,0.0
1963,12,-4.329,12.1,135.0
1964,1,-3.613,27.9,93.0
1964,2,-0.469,25.5,60.0
1964,3,-0.826,41.4,25.0
1964,4,7.78,45.9,1.0
1964,5,13.103,81.1,0.0
1964,6,17.26,38.1,0.0
1964,7,18.152,11.6,0.0
1964,8,15.39,47.9,0.0
1964,9,13.127,29.3,0.0
1964,10,6.358,27.4,0.0
1964,11,4.243,32.1,0.0
1964,12,0.09,19.5,37.0
1965,1,0.71,98.4,90.0
1965,2,-2.432,55.4,397.0
1965,3,1.055,56.3,396.0
1965,4,6.18,111.0,0.0
1965,5,11.048,68.3,0.0
1965,6,15.243,103.2,0.0
1965,7,14.939,67.7,0.0
1965,8,14.365,42.6,0.0
1965,9,11.933,48.6,0.0
1965,10,7.219,16.8,0.0
1965,11,0.197,67.9,97.0
1965,12,2.381,86.0,30.0
1966,1,-3.694,35.1,201.0
1966,2,3.2,64.6,99.0
1966,3,2.761,50.2,18.0
1966,4,8.527,78.9,0.0
1966,5,12.552,114.2,0.0
1966,6,16.583,123.1,0.0
1966,7,14.926,106.2,0.0
1966,8,15.303,83.1,0.0
1966,9,12.183,32.2,0.0
1966,10,10.352,128.9,0.0
1966,11,1.567,45.7,36.0
