endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-09;0;19;0;26
1938-08-09;1;28;0;14
1939-08-09;1;16;0;19
1940-08-09;0;4;0;56
1941-08-09;0;8;0;33
1942-08-09;0;15;0;47
1943-08-09;2;20;0;18
1944-08-09;0;7;0;24
1945-08-09;null;null;null;null
1946-08-09;2;27;0;26
1947-08-09;3;31;0;50
1948-08-09;1;18;0;16
1949-08-09;0;16;0;20
1950-08-09;6;32;0;23
1951-08-09;3;25;0;12
1952-08-09;7;33;0;27
1953-08-09;2;23;0;30
1954-08-09;0;18;0;44
1955-08-09;1;17;0;43
1956-08-09;0;20;0;46
1957-08-09;7;29;0;15
1958-08-09;5;32;0;22
1959-08-09;3;20;0;21
1960-08-09;0;13;0;25
1961-08-09;6;25;0;21
1962-08-09;3;32;0;31
1963-08-09;5;37;0;56
1964-08-09;3;38;0;46
1965-08-09;8;22;0;35
1966-08-09;0;18;0;21
1967-08-09;11;37;0;18
1968-08-09;5;34;0;22
1969-08-09;4;32;0;35
1970-08-09;0;29;0;32
1971-08-09;3;24;0;35
1972-08-09;0;17;0;33
1973-08-09;2;19;0;25
1974-08-09;1;12;0;10
1975-08-09;0;20;0;5
1976-08-09;4;23;0;24
1977-08-09;0;22;0;22
1978-08-09;0;14;0;30
1979-08-09;0;23;0;26
1980-08-09;0;11;0;26
1981-08-09;1;26;0;32
1982-08-09;0;14;0;36
1983-08-09;3;29;0;18
1984-08-09;4;13;0;24
1985-08-09;1;19;0;43
1986-08-09;2;26;0;40
1987-08-09;0;17;0;43
1988-08-09;4;19;0;12
1989-08-09;0;10;0;11
1990-08-09;2;21;0;11
1991-08-09;2;19;0;25
1992-08-09;8;26;0;11
1993-08-09;2;27;0;24
1994-08-09;17;41;0;11
1995-08-09;2;31;0;16
1996-08-09;0;20;0;50
1997-08-09;1;15;0;26
1998-08-09;4;29;0;19
1999-08-09;3;19;0;18
2000-08-09;4;28;0;18
2001-08-09;3;22;0;22
2002-08-09;6;33;0;15
2003-08-09;12;46;0;35
2004-08-09;0;21;0;25
2005-08-09;4;24;0;33
2006-08-09;9;38;0;38
2007-08-09;9;43;0;4
2008-08-09;2;31;0;8
2009-08-09;4;27;0;26
2010-08-09;10;28;0;46
2011-08-09;1;27;0;28
2012-08-09;11;40;0;22
2013-08-09;13;39;0;33
2014-08-09;6;34;0;13
2015-08-09;19;41;0;6
2016-08-09;6;35;0;10
2017-08-09;16;52;0;30
2018-08-09;7;50;0;23
2019-08-09;13;45;0;13
2020-08-09;4;26;0;1
2021-08-09;5;38;0;16
2022-08-09;10;40;0;2
2023-08-09;9;35;0;11
