month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;1.75;0;0;0;0
1951-2;3.7;0;0;0;0
1951-3;4.73;0;0;0;0
1951-4;9.88;0;0;0;0
1951-5;13.38;0;4;0;0
1951-6;16.62;1;8;0;0
1951-7;18.54;1;18;0;0
1951-8;18.56;3;13;0;0
1951-9;15.88;1;7;0;0
1951-10;8.65;0;0;0;0
1951-11;7.88;0;0;0;0
1951-12;0.65;0;0;0;4
1952-1;-1;0;0;0;13
1952-2;-1;0;0;0;5
1952-3;6.26;0;0;0;0
1952-4;12.12;0;1;0;0
1952-5;14.37;0;2;0;0
1952-6;17.82;2;11;0;0
1952-7;21.43;11;24;1;0
1952-8;19.6;6;18;0;0
1952-9;12.02;0;0;0;0
1952-10;9.03;0;0;0;0
1952-11;2.85;0;0;0;1
1952-12;-0.13;0;0;0;9
1953-1;-3.43;0;0;0;18
1953-2;-0.72;0;0;0;6
1953-3;6.96;0;0;0;0
1953-4;11.14;0;0;0;0
1953-5;14.52;3;10;0;0
1953-6;15.37;0;4;0;0
1953-7;18.74;1;10;0;0
1953-8;18.05;2;12;0;0
1953-9;16.01;0;9;0;0
1953-10;11.44;0;0;0;0
1953-11;2.86;0;0;0;4
1953-12;1.82;0;0;0;3
1954-1;-3.04;0;0;0;17
1954-2;-1.06;0;0;0;8
1954-3;7.81;0;0;0;0
1954-4;7.52;0;0;0;0
1954-5;12.52;0;5;0;0
1954-6;16.59;1;9;0;0
1954-7;15.81;0;5;0;0
1954-8;16.57;1;8;0;0
1954-9;15.31;0;6;0;0
1954-10;10.39;0;0;0;0
1954-11;5.84;0;0;0;0
1954-12;null;null;null;null;null
1955-1;-0.28;0;0;0;13
1955-2;0.7;0;0;0;6
1955-3;2.87;0;0;0;0
1955-4;8.63;0;3;0;0
1955-5;12.25;0;2;0;0
1955-6;16.04;0;7;0;0
1955-7;17.57;1;9;0;0
1955-8;16.63;0;4;0;0
1955-9;13.74;0;0;0;0
1955-10;8.45;0;0;0;0
1955-11;2.91;0;0;0;5
1955-12;3.08;0;0;0;0
1956-1;1.98;0;0;0;0
1956-2;-9.41;0;0;0;27
1956-3;5.78;0;0;0;0
1956-4;8.12;0;0;0;0
1956-5;13.14;1;5;0;0
1956-6;13.51;0;3;0;0
1956-7;17.69;0;11;0;0
1956-8;15.93;0;4;0;0
1956-9;15.7;0;2;0;0
1956-10;8.27;0;0;0;0
1956-11;2.5;0;0;0;3
1956-12;0.25;0;0;0;7
1957-1;-1.82;0;0;0;12
1957-2;5.61;0;0;0;0
1957-3;9.71;0;0;0;0
1957-4;9.23;0;0;0;0
1957-5;10.14;0;0;0;0
1957-6;16.95;0;10;0;0
1957-7;17.3;7;9;1;0
1957-8;16.25;0;10;0;0
1957-9;13.67;0;1;0;0
1957-10;9.49;0;0;0;0
1957-11;4.94;0;0;0;0
1957-12;1.65;0;0;0;1
1958-1;-0.22;0;0;0;4
1958-2;3.35;0;0;0;5
1958-3;1.01;0;0;0;3
1958-4;6.42;0;0;0;0
1958-5;15.78;0;10;0;0
1958-6;15.62;0;5;0;0
1958-7;18.74;2;13;0;0
1958-8;18.75;5;15;0;0
1958-9;16.27;0;6;0;0
1958-10;8.68;0;0;0;0
1958-11;3.54;0;0;0;0
1958-12;2.68;0;0;0;4
1959-1;-0.28;0;0;0;10
1959-2;1.43;0;0;0;4
1959-3;8.94;0;0;0;0
1959-4;10.58;0;1;0;0
1959-5;13.55;0;3;0;0
1959-6;16.04;0;6;0;0
1959-7;19.65;5;22;0;0
1959-8;17.6;0;9;0;0
1959-9;15.9;0;6;0;0
1959-10;9.86;0;0;0;0
1959-11;2.96;0;0;0;3
1959-12;3.23;0;0;0;0
1960-1;-0.44;0;0;0;9
1960-2;2.9;0;0;0;2
1960-3;7.69;0;0;0;0
1960-4;9.44;0;0;0;0
1960-5;14.18;0;4;0;0
1960-6;17.38;1;10;0;0
1960-7;15.68;0;3;0;0
1960-8;17.13;0;7;0;0
1960-9;13.04;0;0;0;0
1960-10;10.61;0;1;0;0
1960-11;7.25;0;0;0;0
1960-12;-0.32;0;0;0;9
1961-1;-0.38;0;0;0;8
1961-2;5.95;0;0;0;0
1961-3;7.7;0;0;0;0
1961-4;13;0;2;0;0
1961-5;11.75;0;1;0;0
1961-6;17.15;1;10;0;0
1961-7;16.91;3;7;0;0
1961-8;17.05;0;10;0;0
1961-9;18.61;0;17;0;0
1961-10;12.26;0;1;0;0
1961-11;4.16;0;0;0;0
1961-12;1.45;0;0;0;8
1962-1;1.84;0;0;0;4
1962-2;0.43;0;0;0;4
1962-3;2.17;0;0;0;1
1962-4;9.92;0;4;0;0
1962-5;11.45;1;2;0;0
1962-6;15.37;2;10;0;0
1962-7;17.33;2;11;0;0
1962-8;18.89;2;16;0;0
1962-9;15.13;2;8;0;0
1962-10;10.55;0;0;0;0
1962-11;3.99;0;0;0;1
1962-12;-4.34;0;0;0;16
1963-1;-6;0;0;0;22
1963-2;-4.59;0;0;0;13
1963-3;3.81;0;0;0;2
1963-4;10.75;0;0;0;0
1963-5;12.55;0;1;0;0
1963-6;15.97;1;6;0;0
1963-7;19.12;2;15;0;0
1963-8;16.92;4;7;0;0
1963-9;14.88;0;0;0;0
1963-10;9.66;0;0;0;0
1963-11;9.06;0;0;0;0
1963-12;-3.1;0;0;0;18
1964-1;-4.59;0;0;0;18
1964-2;2.37;0;0;0;1
1964-3;3.2;0;0;0;2
1964-4;10.71;0;0;0;0
1964-5;14.7;0;6;0;0
1964-6;18;2;12;0;0
1964-7;19.96;8;20;0;0
1964-8;16.95;0;9;0;0
1964-9;15.07;1;4;0;0
1964-10;8.25;0;0;0;0
1964-11;4.93;0;0;0;0
1964-12;-1.48;0;0;0;11
1965-1;1.08;0;0;0;3
1965-2;-3.43;0;0;0;16
1965-3;4.48;0;0;0;3
1965-4;7.77;0;0;0;0
1965-5;12.33;0;2;0;0
1965-6;16.4;2;9;0;0
1965-7;16.58;0;7;0;0
1965-8;17.03;3;8;0;0
