endDate;heatDays;summerDays;tropicalNights;iceDays
1951-08-09;null;null;null;null
1952-08-09;null;null;null;null
1953-08-09;null;null;null;null
1954-08-09;null;null;null;null
1955-08-09;null;null;null;null
1956-08-09;null;null;null;null
1957-08-09;null;null;null;null
1958-08-09;null;null;null;null
1959-08-09;null;null;null;null
1960-08-09;null;null;null;null
1961-08-09;null;null;null;null
1962-08-09;null;null;null;null
1963-08-09;null;null;null;null
1964-08-09;null;null;null;null
1965-08-09;null;null;null;null
1966-08-09;null;null;null;null
1967-08-09;null;null;null;null
1968-08-09;null;null;null;null
1969-08-09;0;15;0;27
1970-08-09;0;20;0;36
1971-08-09;0;22;0;34
1972-08-09;1;6;0;29
1973-08-09;0;6;0;31
1974-08-09;null;null;null;null
1975-08-09;0;7;0;12
1976-08-09;1;18;0;16
1977-08-09;0;12;0;17
1978-08-09;0;4;0;28
1979-08-09;0;11;0;27
1980-08-09;0;13;0;21
1981-08-09;0;12;0;35
1982-08-09;0;14;0;29
1983-08-09;5;22;0;21
1984-08-09;3;12;0;33
1985-08-09;0;15;0;29
1986-08-09;0;23;0;43
1987-08-09;1;13;0;26
1988-08-09;0;17;0;23
1989-08-09;0;4;0;1
1990-08-09;0;15;0;20
1991-08-09;0;18;0;35
1992-08-09;3;17;0;19
1993-08-09;0;18;0;17
1994-08-09;2;35;0;14
1995-08-09;3;24;0;21
1996-08-09;0;17;0;30
1997-08-09;0;9;0;12
1998-08-09;0;26;0;22
1999-08-09;1;18;0;17
2000-08-09;0;22;0;19
2001-08-09;0;22;0;21
2002-08-09;5;26;0;13
2003-08-09;9;42;0;17
2004-08-09;0;20;0;31
2005-08-09;2;28;0;27
2006-08-09;2;34;0;31
2007-08-09;6;29;0;5
2008-08-09;1;34;0;5
2009-08-09;0;23;0;25
2010-08-09;4;29;0;42
2011-08-09;0;11;0;19
2012-08-09;3;28;0;29
2013-08-09;11;32;0;26
2014-08-09;0;16;0;5
2015-08-09;8;33;0;16
2016-08-09;0;20;0;12
2017-08-09;4;34;0;27
2018-08-09;0;22;0;25
2019-08-09;6;34;0;21
2020-08-09;1;20;0;14
2021-08-09;1;26;0;25
2022-08-09;4;35;0;11
2023-08-09;3;20;0;21
2024-08-09;1;32;0;8
