year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1934,10.405,443.5,6,48,0,50,8,8
1935,9.071,486.0,7,36,1,78,29,34
1936,9.052,477.4,1,25,0,73,17,9
1937,9.217,507.8,3,36,0,82,21,30
1938,9.201,494.1,4,44,0,69,23,27
1939,8.851,621.8,2,35,0,86,20,22
1940,6.835,516.0,0,22,0,113,65,70
1941,7.582,704.0,4,22,0,99,37,49
1942,7.85,494.6,7,32,0,110,51,54
1943,9.509,392.3,13,36,1,86,17,22
1944,8.945,570.7,11,40,0,81,21,28
1945,3.085,179.6,0,0,0,69,24,18
1946,8.848,574.0,9,32,0,101,28,16
1947,8.974,435.2,27,68,1,103,58,69
1948,7.61,510.9,12,30,0,130,76,3
1949,9.875,422.5,9,49,0,77,9,13
1950,3.358,179.8,0,0,0,42,17,15
1972,10.82,334.9,8,31,0,33,5,2
1973,8.793,438.3,11,51,1,83,12,31
1974,9.391,565.7,5,21,0,40,0,6
1975,9.507,396.0,11,50,0,65,10,3
1976,8.885,308.9,13,43,0,91,24,45
1977,9.128,677.6,3,16,0,66,11,26
1978,8.342,523.3,6,21,0,92,24,30
1979,8.287,484.1,5,35,0,96,31,65
1980,8.064,509.7,2,21,0,100,31,54
1981,8.779,628.9,4,32,0,96,31,70
1982,9.818,305.8,12,59,0,73,16,16
1983,9.673,558.9,14,59,0,75,21,36
1984,8.565,486.5,4,20,1,85,16,28
1985,8.136,388.7,3,36,0,95,49,68
1986,8.498,558.2,8,44,0,82,40,53
1987,7.699,587.1,2,21,0,100,47,64
1988,9.779,472.5,9,40,1,68,6,19
1989,10.388,424.0,10,50,0,60,8,4
1990,10.396,459.2,12,41,0,46,4,16
1991,9.123,352.1,6,39,0,86,20,21
1992,10.156,559.3,14,61,1,58,15,10
1993,8.91,627.7,1,32,0,85,29,27
1994,10.42,755.5,20,42,1,50,12,7
1995,9.504,593.6,14,48,0,90,26,35
1996,7.393,410.5,2,24,0,119,51,54
1997,9.454,500.8,7,49,0,79,16,29
1998,9.909,561.1,8,32,1,67,19,24
1999,10.321,538.6,3,47,0,67,9,28
2000,10.61,518.7,9,36,0,46,7,16
2001,9.509,610.1,6,35,0,84,14,29
2002,9.841,669.7,8,44,0,75,17,6
2003,9.794,432.5,21,65,2,107,25,23
2004,9.39,593.7,1,30,0,93,12,22
2005,9.53,528.7,6,45,0,89,23,47
2006,10.156,411.5,18,60,2,83,26,26
2007,10.537,658.9,6,44,1,52,10,4
2008,10.341,490.7,11,42,0,64,8,10
2009,9.821,620.7,5,45,0,78,25,39
2010,8.284,725.0,10,39,3,106,62,92
2011,10.308,552.0,3,44,0,73,15,17
2012,9.871,470.0,10,44,1,68,25,30
2013,9.323,606.7,11,41,0,95,31,52
2014,10.963,518.7,8,37,1,48,13,15
2015,10.771,478.6,21,49,1,65,4,11
2016,10.388,469.3,15,61,0,72,10,14
2017,10.366,542.1,9,48,0,70,14,24
2018,11.265,338.3,29,85,6,76,14,13
2019,11.234,397.1,25,67,1,57,6,8
2020,11.258,425.2,15,59,4,54,1,0
2021,9.755,649.3,6,46,1,79,11,39
2022,11.139,372.6,19,72,2,67,10,8
2023,11.364,650.9,11,72,0,60,7,12
2024,2.661,55.8,0,0,0,17,8,4
