year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1934,11.492,379.9,6,48,0,38,6,8
1935,10.242,446.1,7,36,1,59,21,23
1936,10.283,435.6,1,25,0,46,7,8
1937,10.721,463.7,3,36,0,45,11,21
1938,10.505,416.8,4,44,0,46,8,17
1939,10.209,530.2,2,35,0,55,4,14
1940,7.861,430.3,0,22,0,87,50,65
1941,8.704,636.1,4,22,0,73,30,39
1942,8.809,434.1,7,32,0,84,49,53
1943,11.155,336.3,13,36,1,51,8,15
1944,10.351,497.9,11,40,0,57,10,26
1945,3.335,97.1,0,0,0,45,18,14
1946,10.493,544.7,9,32,0,67,17,14
1947,10.059,280.7,27,68,1,79,53,63
1948,8.475,479.7,12,30,0,101,73,3
1949,11.015,344.9,9,49,0,56,9,12
1950,3.358,179.8,0,0,0,42,17,15
1972,13.442,309.4,8,31,0,4,0,0
1973,10.097,394.5,11,51,1,54,5,11
1974,10.16,481.1,5,21,0,36,0,3
1975,10.924,357.7,11,50,0,38,3,2
1976,10.184,257.7,13,43,0,67,17,30
1977,10.176,584.7,3,16,0,46,7,22
1978,9.566,476.8,6,21,0,63,12,26
1979,9.096,385.4,5,35,0,77,30,63
1980,9.212,444.5,2,21,0,68,19,30
1981,10.348,513.9,4,32,0,61,16,47
1982,10.834,264.2,12,59,0,53,15,16
1983,11.144,488.4,14,59,0,42,12,23
1984,9.658,433.2,4,20,1,60,8,20
1985,9.196,312.3,3,36,0,69,33,50
1986,9.325,488.2,8,44,0,63,35,48
1987,8.503,494.0,2,21,0,78,39,64
1988,11.052,346.2,9,40,1,47,1,15
1989,11.883,338.2,10,50,0,28,0,1
1990,11.829,360.4,12,41,0,24,1,4
1991,10.386,279.2,6,39,0,62,18,19
1992,11.483,484.6,14,61,1,39,9,9
1993,10.382,519.1,1,32,0,60,15,8
1994,11.393,689.2,20,42,1,33,10,7
1995,11.298,530.8,14,48,0,46,5,23
1996,8.738,334.4,2,24,0,87,38,34
1997,10.736,428.2,7,49,0,56,12,22
1998,11.573,520.4,8,32,1,31,6,14
1999,11.722,440.6,3,47,0,41,8,22
2000,11.774,473.6,9,36,0,32,3,11
2001,10.991,536.7,6,35,0,55,9,19
2002,11.439,521.0,8,44,0,44,6,4
2003,10.963,366.6,21,65,2,84,23,18
2004,10.667,500.6,1,30,0,63,10,20
2005,10.868,455.3,6,45,0,59,19,36
2006,10.895,358.1,18,60,2,74,26,26
2007,12.025,578.2,6,44,1,27,4,4
2008,11.697,445.5,11,42,0,37,3,3
2009,10.945,479.9,5,45,0,58,16,25
2010,9.852,595.9,10,39,3,69,38,56
2011,11.488,514.7,3,44,0,59,14,17
2012,11.083,377.8,10,44,1,45,17,19
2013,10.245,527.0,11,41,0,78,31,52
2014,12.223,478.1,8,37,1,30,7,11
2015,11.387,408.3,21,49,1,52,4,10
2016,11.805,421.7,15,61,0,44,10,14
2017,11.528,473.6,9,48,0,53,14,24
2018,12.515,272.0,29,85,6,59,13,13
2019,12.443,340.4,25,67,1,41,6,8
2020,12.509,407.7,15,59,4,37,1,0
2021,10.895,566.1,6,46,1,58,9,33
2022,12.608,293.9,19,72,2,43,0,0
2023,12.584,492.3,11,72,0,45,2,4
2024,13.2,564.6,20,68,0,31,8,4
