month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1967-1;-3.76;0;0;0;15
1967-2;-1.17;0;0;0;7
1967-3;2.64;0;0;0;0
1967-4;5.55;0;0;0;0
1967-5;11.02;0;1;0;0
1967-6;14.13;2;6;0;0
1967-7;17.63;2;15;0;0
1967-8;16.25;0;10;0;0
1967-9;13.07;0;1;0;0
1967-10;9.13;0;0;0;0
1967-11;2.25;0;0;0;0
1967-12;-2.3;0;0;0;12
1968-1;-4.82;0;0;0;17
1968-2;-0.02;0;0;0;1
1968-3;2.24;0;0;0;1
1968-4;9.03;0;3;0;0
1968-5;11.75;0;1;0;0
1968-6;14.7;0;6;0;0
1968-7;15.52;3;13;0;0
1968-8;14.8;0;2;0;0
1968-9;12.55;0;0;0;0
1968-10;8.33;0;0;0;0
1968-11;2.98;0;0;0;3
1968-12;-4.89;0;0;0;21
1969-1;-2.03;0;0;0;11
1969-2;-3.24;0;0;0;10
1969-3;2.61;0;0;0;0
1969-4;6.7;0;1;0;0
1969-5;13.53;1;8;0;0
1969-6;12.85;0;1;0;0
1969-7;16.5;1;14;0;0
1969-8;13.86;0;4;0;0
1969-9;13.47;0;2;0;0
1969-10;8.67;0;0;0;0
1969-11;2.66;0;0;0;3
1969-12;-5.45;0;0;0;28
1970-1;-3.02;0;0;0;15
1970-2;-2.62;0;0;0;10
1970-3;-0.46;0;0;0;7
1970-4;4.66;0;0;0;1
1970-5;9.06;0;0;0;0
1970-6;15.57;0;8;0;0
1970-7;15.47;0;12;0;0
1970-8;15.96;1;10;0;0
1970-9;13.3;0;2;0;0
1970-10;7.17;0;0;0;0
1970-11;3.35;0;0;0;1
1970-12;-3.31;0;0;0;16
1971-1;-4.65;0;0;0;19
1971-2;-1.36;0;0;0;6
1971-3;-1.78;0;0;0;12
1971-4;7.68;0;0;0;0
1971-5;11.86;0;4;0;0
1971-6;12.87;0;0;0;0
1971-7;15.92;0;10;0;0
1971-8;17.29;1;12;0;0
1971-9;10.4;0;0;0;0
1971-10;7.83;0;0;0;0
1971-11;2.01;0;0;0;6
1971-12;0.62;0;0;0;2
1972-1;-4.83;0;0;0;25
1972-2;-0.1;0;0;0;5
1972-3;4.81;0;0;0;0
1972-4;6.35;0;0;0;0
1972-5;10.37;0;0;0;0
1972-6;14.25;0;5;0;0
1972-7;15.85;1;6;0;0
1972-8;15.47;4;11;0;0
1972-9;9.22;0;0;0;0
1972-10;5.33;0;0;0;0
1972-11;1.55;0;0;0;4
1972-12;-4.34;0;0;0;20
1973-1;-3.49;0;0;0;19
1973-2;-1.57;0;0;0;7
1973-3;1.24;0;0;0;3
1973-4;4.06;0;0;0;0
1973-5;11.51;0;3;0;0
1973-6;14.46;0;4;0;0
1973-7;15.96;0;6;0;0
1973-8;16.53;1;9;0;0
1973-9;13.62;0;7;0;0
1973-10;5.97;0;0;0;0
1973-11;0.5;0;0;0;4
1973-12;-3.92;0;0;0;15
1974-1;-0.59;0;0;0;8
1974-2;0.81;0;0;0;2
1974-3;3.66;0;0;0;0
1974-4;5.82;0;0;0;0
1974-5;10.18;0;1;0;0
1974-6;12.65;0;2;0;0
1974-7;15.38;0;10;0;0
1974-8;17.16;4;11;0;0
1974-9;12.58;0;1;0;0
1974-10;3.52;0;0;0;0
1974-11;1.11;0;0;0;0
1974-12;-0.11;0;0;0;8
1975-1;-0.7;0;0;0;7
1975-2;-1.44;0;0;0;2
1975-3;2.36;0;0;0;0
1975-4;6.05;0;0;0;0
1975-5;12.06;0;1;0;0
1975-6;13.06;0;3;0;0
1975-7;16.11;0;9;0;0
1975-8;16;0;1;0;0
1975-9;15.28;0;2;0;0
1975-10;6.95;0;0;0;0
1975-11;0.38;0;0;0;5
1975-12;-1.73;0;0;0;11
1976-1;-0.89;0;0;0;7
1976-2;-0.91;0;0;0;6
1976-3;1.02;0;0;0;5
1976-4;6.13;0;0;0;0
1976-5;10.78;0;0;0;0
1976-6;14.88;0;7;0;0
1976-7;16.73;1;11;0;0
1976-8;13.29;0;0;0;0
1976-9;11.4;0;0;0;0
1976-10;9.52;0;0;0;0
1976-11;2.89;0;0;0;3
