year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.336,662.5,2,17,0,74,7,14
1952,9.169,511.2,2,17,0,66,9,27
1953,10.046,523.9,4,31,0,66,16,32
1954,8.521,699.3,2,13,0,84,29,33
1955,8.462,537.8,0,25,0,84,24,59
1956,7.926,490.1,0,13,0,79,30,48
1957,9.763,541.7,4,22,0,56,3,8
1958,9.066,633.2,0,14,0,79,18,42
1959,10.45,334.0,4,38,0,61,18,21
1960,9.051,549.9,0,12,0,56,19,25
1961,10.261,689.0,2,16,0,36,9,14
1962,8.587,579.5,0,4,0,55,9,23
1963,8.098,470.4,6,18,0,80,49,68
1964,8.873,474.5,4,24,0,69,20,15
1965,8.591,577.5,0,6,0,68,11,31
1966,9.406,661.2,3,20,0,55,31,42
1967,10.281,699.0,0,13,0,35,5,3
1968,9.761,651.5,2,25,0,58,10,28
1969,9.343,495.8,12,40,1,79,25,56
1970,8.178,677.5,1,24,0,88,34,87
1971,9.367,364.2,3,34,0,68,17,33
1972,8.833,503.2,5,24,0,68,16,16
1973,9.867,444.2,8,33,0,53,3,4
1974,9.576,602.9,2,10,0,39,0,2
1975,7.479,201.2,0,9,0,45,1,3
1984,10.626,84.8,0,0,0,1,0,0
1985,8.405,510.1,1,15,0,70,33,43
1986,8.484,550.1,4,24,0,72,28,46
1987,7.755,675.6,1,9,0,84,31,69
1988,10.215,584.6,0,15,0,50,0,15
1989,11.017,553.5,4,34,0,31,2,0
1990,10.898,612.5,3,21,0,28,3,3
1991,9.37,543.9,2,19,0,69,14,19
1992,10.632,514.1,4,41,0,48,4,6
1993,9.579,686.0,0,21,0,65,6,13
1994,10.329,724.5,18,34,1,46,8,14
1995,10.623,656.0,15,45,0,58,5,18
1996,8.151,390.3,3,20,0,99,36,34
1997,10.088,548.0,6,39,0,75,12,15
1998,10.645,835.4,1,14,0,40,4,4
1999,11.053,541.7,6,40,0,45,6,14
2000,10.912,625.9,4,20,0,38,2,6
2001,10.218,666.7,3,29,0,63,12,21
2002,10.909,825.2,6,40,0,43,3,6
2003,9.826,402.5,12,52,0,90,18,24
2004,10.006,621.4,2,23,0,58,11,14
2005,10.363,554.2,3,36,0,65,9,29
2006,10.444,565.3,17,54,0,73,19,51
2007,11.29,805.4,3,26,0,32,1,9
2008,10.97,627.5,13,32,0,42,2,2
2009,10.31,520.4,3,34,0,63,9,19
2010,9.358,673.0,12,32,0,78,31,66
2011,10.611,561.5,3,27,0,72,12,18
2012,10.17,520.5,4,27,0,57,16,18
2013,9.789,532.0,9,36,0,77,18,53
2014,11.636,483.9,4,36,0,41,11,11
2015,10.341,561.0,9,27,0,50,1,3
2016,10.763,533.7,6,39,0,59,10,9
2017,10.568,802.1,0,21,0,54,7,18
2018,11.417,403.3,23,74,1,58,8,23
2019,11.394,577.9,17,38,0,55,5,9
2020,11.451,595.3,15,38,0,38,0,1
2021,10.416,627.6,4,38,0,64,11,23
2022,11.589,536.1,15,49,0,43,0,1
2023,11.55,753.8,6,47,0,49,1,5
2024,12.078,721.9,13,46,0,37,4,16
