year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1890,7.6,566.6,0,14,0,106,38,18
1891,7.739,579.5,0,10,0,103,26,24
1892,7.307,490.5,9,24,0,133,39,27
1893,7.653,600.2,5,29,0,99,32,18
1894,8.309,581.1,4,19,0,85,21,13
1895,7.727,623.5,5,31,2,114,49,91
1896,8.077,571.5,5,27,0,117,50,13
1897,7.774,644.0,2,22,0,102,41,37
1898,8.304,710.7,3,18,0,89,4,12
1899,8.042,508.4,0,28,0,105,23,40
1900,8.222,597.0,7,33,0,97,22,44
1901,7.626,582.7,3,45,0,124,50,43
1902,6.527,580.9,0,14,0,105,38,48
1903,8.231,695.9,1,21,0,88,19,28
1904,7.986,551.8,5,31,0,96,23,23
1905,7.943,643.5,6,29,0,95,16,14
1906,8.432,590.7,6,35,0,91,17,57
1907,7.2,598.9,2,14,0,116,46,39
1908,7.584,486.5,4,25,0,117,23,29
1909,7.387,600.6,0,7,0,123,32,46
1910,8.711,579.5,3,19,0,90,8,12
1911,9.126,426.1,17,50,0,92,10,11
1912,7.636,631.4,1,23,0,90,26,18
1913,8.918,554.0,0,27,0,74,13,10
1914,9.08,742.8,6,36,0,57,18,15
1915,7.615,556.7,3,15,0,104,27,57
1916,8.31,672.5,0,11,0,69,13,16
1917,7.493,509.5,6,41,1,119,58,77
1918,8.478,665.1,1,20,0,86,14,38
1919,7.285,598.0,3,21,0,111,42,54
1920,8.477,634.4,0,21,0,95,24,17
1921,9.128,520.0,9,39,0,75,19,8
1922,7.058,765.7,5,16,0,108,36,53
1923,7.475,534.5,4,13,1,100,27,28
1924,7.234,517.6,0,7,0,135,39,36
1925,8.35,504.4,4,22,0,90,26,43
1926,8.444,674.1,0,9,0,73,20,11
1927,7.741,640.0,0,9,0,88,39,22
1928,7.829,649.1,3,9,0,90,21,14
1929,6.85,506.6,1,23,0,110,58,73
1930,8.472,682.5,0,13,0,84,14,12
1931,7.484,658.3,0,17,0,124,30,41
1932,8.619,559.1,5,25,0,101,15,15
1933,7.663,527.4,1,9,0,94,38,50
1934,9.837,434.8,0,28,0,48,13,10
1935,0.341,122.9,0,0,0,331,291,17
1936,8.209,576.2,3,25,0,88,16,16
1937,8.333,660.8,6,33,0,101,34,55
1938,8.937,484.5,15,40,0,71,18,26
1939,8.272,707.7,14,55,0,86,16,23
1940,5.939,604.1,3,31,0,122,60,72
1941,6.553,736.1,11,23,1,120,44,51
1942,6.828,522.6,10,35,0,116,57,79
1943,8.84,539.8,11,38,1,78,20,33
1944,8.479,612.8,18,48,0,81,10,26
1945,-0.342,88.6,0,0,0,37,17,17
1946,9.821,567.5,4,31,3,93,74,19
1947,7.683,657.5,7,53,1,112,65,54
1948,8.981,514.3,6,22,0,82,14,22
1949,9.317,567.3,2,28,0,71,11,19
1950,8.56,751.5,3,21,0,82,25,25
