year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1890,9.39,527.1,0,14,0,68,17,9
1891,8.741,501.8,0,10,0,79,21,22
1892,8.677,421.1,9,24,0,94,28,20
1893,8.758,497.4,5,29,0,62,28,15
1894,9.343,516.0,4,19,0,63,11,8
1895,8.963,517.0,5,31,2,77,35,76
1896,9.611,502.6,5,27,0,63,16,13
1897,8.904,580.9,2,22,0,70,40,35
1898,9.179,655.5,3,18,0,69,4,11
1899,9.388,429.2,0,28,0,77,9,18
1900,9.154,527.0,7,33,0,81,20,44
1901,8.823,425.5,3,45,0,85,44,31
1902,8.076,519.5,0,14,0,63,16,30
1903,9.596,626.9,1,21,0,52,10,20
1904,8.974,418.2,5,31,0,71,22,18
1905,9.142,561.1,6,29,0,67,11,10
1906,9.719,495.1,6,35,0,61,5,35
1907,8.401,522.7,2,14,0,79,37,33
1908,9.151,439.9,4,25,0,74,12,24
1909,8.479,490.8,0,7,0,90,28,40
1910,10.048,508.0,3,19,0,62,7,12
1911,10.314,356.8,17,50,0,71,3,10
1912,8.499,528.8,1,23,0,72,26,18
1913,9.758,396.8,0,27,0,61,12,9
1914,10.218,657.9,6,36,0,38,14,6
1915,8.853,433.4,3,15,0,81,18,41
1916,9.348,540.8,0,11,0,51,9,8
1917,8.615,419.6,6,41,1,91,44,64
1918,9.604,537.5,1,20,0,64,13,31
1919,8.895,449.2,3,21,0,68,19,23
1920,10.166,588.9,0,21,0,54,7,5
1921,10.966,416.5,9,39,0,37,5,3
1922,7.987,667.0,5,16,0,89,34,52
1923,8.942,475.3,4,13,1,65,14,13
1924,8.149,481.5,0,7,0,97,37,36
1925,9.945,365.5,4,22,0,50,9,13
1926,9.364,574.7,0,9,0,52,15,10
1927,9.48,595.7,0,9,0,41,12,8
1928,8.768,507.2,3,9,0,67,14,10
1929,7.412,422.9,1,23,0,95,52,73
1930,9.562,597.0,0,13,0,64,6,8
1931,8.472,607.1,0,17,0,94,23,34
1932,9.74,528.7,5,25,0,77,13,15
1933,9.235,484.9,1,9,0,60,23,24
1934,10.928,368.1,0,28,0,34,8,8
1935,0.409,122.9,0,0,0,270,230,17
1936,9.325,493.1,3,25,0,57,9,16
1937,9.834,573.1,6,33,0,60,24,31
1938,10.206,424.6,15,40,0,52,3,17
1939,9.689,616.2,14,55,0,55,4,16
1940,6.866,517.4,3,31,0,96,49,70
1941,7.595,639.0,11,23,1,90,35,45
1942,7.58,437.4,10,35,0,94,55,75
1943,10.346,471.6,11,38,1,45,11,22
1944,9.851,493.7,18,48,0,59,1,24
1945,-0.342,88.6,0,0,0,37,17,17
1946,12.103,537.7,4,31,3,64,61,19
1947,8.587,507.4,7,53,1,86,62,52
1948,10.198,483.3,6,22,0,55,10,22
1949,10.412,411.5,2,28,0,53,11,16
1950,9.959,666.6,3,21,0,54,20,22
1951,9.626,446.6,3,26,0,64,14,16
1952,9.178,483.4,2,20,0,65,7,18
1953,10.537,403.4,5,36,0,65,14,34
1954,8.516,528.3,3,11,0,80,38,34
1955,8.512,530.0,0,26,0,93,28,59
1956,7.919,475.5,1,12,0,85,32,38
1957,9.569,499.3,4,29,0,67,3,4
1958,9.028,602.6,0,13,0,83,15,26
1959,10.308,330.6,5,34,1,55,18,18
1960,8.814,535.5,0,10,0,66,21,34
1961,10.137,681.4,1,15,0,46,10,8
1962,8.361,491.0,0,4,0,57,19,22
1963,8.094,403.1,6,22,1,84,51,66
1964,8.787,404.4,5,28,0,81,30,26
1965,8.37,532.5,0,4,0,65,22,48
1966,9.332,533.7,3,24,0,59,32,45
1967,10.378,547.4,0,22,0,41,6,12
1968,9.708,573.0,3,32,0,61,15,24
1969,9.012,372.0,7,40,1,86,29,73
1970,8.32,523.3,1,27,0,89,38,94
1971,9.609,316.0,5,36,1,51,18,39
1972,8.846,440.9,3,23,0,53,23,36
1973,9.772,366.3,6,30,0,55,2,18
1974,9.666,448.7,2,12,0,40,2,5
1975,10.508,365.9,8,45,0,44,2,4
1976,9.31,441.2,7,30,0,67,24,38
1977,9.344,483.2,0,11,0,53,10,33
1978,8.66,503.9,1,15,0,68,23,40
1979,8.057,432.1,2,18,0,91,52,75
1980,8.045,548.6,0,5,0,86,35,44
1981,9.461,658.8,1,17,0,62,22,0
1982,9.828,410.1,9,34,0,58,27,0
1983,10.697,566.4,2,40,1,40,6,0
1984,9.274,495.0,2,13,0,57,10,0
1985,8.409,430.3,0,16,0,69,39,0
1986,8.598,472.6,2,27,1,63,39,0
1987,7.705,475.3,0,10,0,78,40,0
1988,10.102,483.1,0,18,0,48,1,0
1989,11.263,327.0,5,34,0,22,0,0
