year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,10.108,472.6,1,34,0,56,8,16
1937,10.631,617.4,4,42,1,59,17,25
1938,10.646,578.7,7,44,0,74,11,20
1939,10.31,636.4,3,46,0,49,5,10
1940,8.14,583.3,2,40,0,88,49,68
1943,11.327,365.8,15,31,4,53,99,16
1944,10.466,556.4,16,57,2,65,10,45
1945,12.456,126.2,0,5,0,118,104,31
1946,10.162,473.9,5,34,1,62,17,26
1947,9.821,261.3,24,66,7,77,52,52
1948,11.128,646.9,13,43,0,40,12,15
1949,10.681,465.9,6,37,0,62,13,19
1950,10.687,543.7,6,39,1,53,25,14
1951,10.474,403.3,4,42,1,53,17,18
1952,9.796,590.8,9,38,5,74,18,42
1953,1.646,144.6,0,0,0,63,25,46
1955,11.323,613.8,1,31,0,30,5,15
1956,5.977,514.2,0,16,0,68,39,50
1958,9.962,718.9,3,32,0,73,17,35
1959,10.702,447.0,5,37,4,61,14,35
1960,9.697,521.4,4,26,1,56,21,40
1961,11.054,591.9,4,34,0,26,8,27
1962,9.518,508.3,3,26,0,60,16,39
1963,9.127,464.3,11,44,3,74,53,73
1964,10.037,547.3,11,48,2,70,29,27
1965,9.424,718.4,3,19,1,63,23,47
1966,10.501,653.5,2,36,2,49,28,44
1967,11.055,769.7,8,39,1,32,11,14
1968,10.396,608.4,6,38,0,55,17,42
1969,9.875,537.6,8,45,2,73,27,68
1970,9.289,644.8,5,37,1,73,28,82
1971,10.331,441.4,13,44,3,47,18,39
1972,9.732,490.8,13,31,2,48,16,35
1973,10.36,503.9,3,39,0,60,5,16
1974,10.342,724.3,5,17,1,28,1,8
1975,11.224,408.8,6,47,2,43,3,6
1976,10.221,430.7,6,36,2,70,20,38
1977,10.411,711.7,0,22,0,42,10,36
1978,9.845,670.3,0,21,0,48,12,23
1979,9.539,538.8,5,30,0,78,26,63
1980,5.667,605.8,0,5,0,138,88,47
1981,10.15,823.0,0,30,0,68,20,55
1982,10.752,305.9,6,56,1,65,22,13
1983,11.332,545.9,12,56,0,41,13,26
1984,9.384,538.6,3,19,1,74,8,23
1985,8.861,535.3,3,31,1,69,35,58
1986,9.409,614.3,6,38,3,64,39,57
1987,8.373,676.3,1,18,1,84,42,67
1988,10.622,541.7,5,31,3,59,2,23
1989,11.73,436.4,11,50,1,35,0,1
1990,11.511,409.8,11,43,2,30,6,5
1991,10.147,366.8,5,40,3,70,16,23
1992,11.298,524.3,16,66,1,52,7,10
1993,10.14,711.7,4,41,0,71,16,40
1994,10.879,622.0,24,46,5,54,6,15
1995,10.757,724.7,13,56,1,53,11,28
1996,8.381,591.4,2,30,0,93,37,41
1997,9.961,554.4,6,49,0,80,13,34
1998,10.705,462.0,6,26,0,35,7,18
1999,11.134,552.1,2,43,0,45,8,26
2000,11.652,535.0,13,44,2,36,6,23
2001,10.831,669.7,4,32,2,55,8,17
2002,11.52,495.0,7,51,2,44,6,21
2003,10.928,261.0,21,70,4,77,22,20
2004,10.666,456.8,7,34,0,62,15,28
2005,10.673,517.3,5,46,1,66,32,51
2006,10.918,383.5,23,56,1,79,28,67
2007,12.08,502.6,12,51,3,26,4,8
2008,11.383,560.8,11,39,1,26,5,10
2009,10.569,625.2,4,40,0,63,26,38
2010,9.592,815.4,11,35,3,64,36,61
2011,11.206,610.1,2,44,0,57,18,31
2012,10.735,655.4,7,40,1,46,21,23
2013,9.847,702.6,9,39,2,80,36,71
2014,12.01,584.1,13,41,1,25,8,10
2015,11.535,494.7,24,51,4,44,4,9
2016,11.417,633.5,9,54,1,42,10,13
2017,11.238,699.7,7,45,2,52,18,33
2018,12.461,315.4,31,85,5,51,12,8
2019,12.367,496.6,25,68,5,41,6,12
2020,12.177,636.8,12,58,3,27,0,0
2021,10.914,571.9,6,47,4,58,13,42
2022,12.326,514.5,17,61,3,45,1,0
2023,12.428,580.5,16,69,3,43,4,14
2024,13.345,708.1,23,68,4,28,7,7
