endDate;heatDays;summerDays;tropicalNights;iceDays
1952-08-30;0;14;0;41
1953-08-30;0;2;0;38
1954-08-30;0;0;0;41
1955-08-30;0;2;0;28
1956-08-30;0;5;0;46
1957-08-30;1;8;0;19
1958-08-30;null;null;null;null
1959-08-30;null;null;null;null
1960-08-30;null;null;null;null
1961-08-30;0;9;0;19
1962-08-30;0;6;0;29
1963-08-30;0;6;0;38
1964-08-30;0;6;0;17
1965-08-30;0;7;0;42
1966-08-30;0;6;0;26
1967-08-30;0;8;0;26
1968-08-30;1;7;0;28
1969-08-30;0;11;0;29
1970-08-30;0;6;0;46
1971-08-30;0;10;0;33
1972-08-30;1;11;0;34
1973-08-30;0;8;0;26
1974-08-30;0;9;0;13
1975-08-30;0;3;0;12
1976-08-30;0;8;0;27
1977-08-30;0;2;0;26
1978-08-30;0;0;0;40
1979-08-30;0;2;0;36
1980-08-30;0;7;0;39
1981-08-30;0;7;0;38
1982-08-30;0;3;0;28
1983-08-30;3;12;0;24
1984-08-30;1;9;0;43
1985-08-30;0;9;0;36
1986-08-30;0;5;0;44
1987-08-30;0;4;0;40
1988-08-30;0;9;0;26
1989-08-30;0;3;0;3
1990-08-30;0;11;0;7
1991-08-30;0;9;0;24
1992-08-30;null;null;null;null
1993-08-30;null;null;null;null
1994-08-30;0;24;0;14
1995-08-30;0;14;0;22
1996-08-30;0;11;0;31
1997-08-30;0;2;0;12
1998-08-30;0;16;0;11
1999-08-30;0;8;0;24
2000-08-30;0;18;0;15
2001-08-30;0;23;0;18
2002-08-30;0;13;0;8
2003-08-30;2;40;0;26
2004-08-30;0;11;0;38
2005-08-30;0;19;0;36
2006-08-30;1;22;0;35
2007-08-30;1;11;0;6
2008-08-30;0;6;0;12
2009-08-30;0;13;0;29
2010-08-30;0;22;0;41
2011-08-30;0;13;0;20
2012-08-30;0;15;0;29
2013-08-30;1;21;0;32
2014-08-30;0;6;0;10
2015-08-30;0;27;0;18
2016-08-30;0;8;0;15
2017-08-30;0;22;0;21
2018-08-30;0;14;0;29
2019-08-30;2;23;0;23
2020-08-30;0;13;0;8
2021-08-30;0;14;0;32
2022-08-30;0;24;0;10
2023-08-30;2;25;0;17
