year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,9.282,640.8,8,28,1,75,8,40
1953,9.601,448.9,1,23,0,81,18,21
1954,8.575,690.2,0,14,0,69,24,11
1955,8.654,533.0,0,16,0,98,20,42
1956,8.086,746.0,0,8,0,81,28,28
1957,10.032,692.4,8,21,0,57,4,6
1958,9.626,756.8,0,18,0,72,6,20
1959,10.849,417.0,6,48,0,73,7,14
1960,9.931,671.3,0,7,0,46,9,17
1961,10.668,763.0,2,21,0,43,5,5
1962,9.009,540.8,1,16,0,63,7,15
1963,8.407,490.7,2,13,0,80,42,61
1964,9.873,439.3,12,40,0,69,14,24
1965,8.979,868.5,0,8,0,62,11,12
1966,10.329,869.8,2,17,0,40,12,3
1967,10.287,763.0,0,27,0,57,7,10
1968,9.656,793.1,2,10,0,74,8,16
1969,9.911,516.9,2,36,0,66,9,21
1970,9.472,781.8,0,21,0,70,13,44
1971,9.476,456.0,3,27,0,73,14,30
1972,8.982,603.5,2,14,0,67,7,6
1973,9.849,441.0,8,45,0,84,2,10
1974,9.738,663.3,2,17,0,44,1,2
1975,10.476,549.9,9,32,0,67,0,18
1976,10.602,362.5,18,61,0,71,8,18
1977,9.641,784.1,0,15,0,48,5,21
1978,8.844,561.1,1,12,0,63,12,29
1979,8.622,775.7,0,16,0,79,22,63
1980,9.029,748.5,0,15,0,58,11,10
1981,9.703,874.2,1,21,0,64,6,39
1982,9.839,652.2,5,47,0,70,13,26
1983,10.462,711.3,13,54,0,51,10,19
1984,9.118,820.1,4,23,0,74,1,37
1985,8.517,545.4,1,20,0,85,28,46
1986,8.979,759.4,3,33,0,75,24,41
1987,8.647,847.8,1,19,0,83,25,40
1988,10.178,845.0,0,22,0,52,0,21
1989,10.675,717.7,2,39,0,49,3,1
1990,10.735,753.1,7,34,0,48,3,3
1991,9.665,474.3,3,37,0,54,18,23
1992,10.151,636.9,6,36,0,48,4,4
1993,9.802,710.3,0,31,0,56,11,15
1994,10.517,827.2,13,42,1,40,6,8
1995,10.854,796.6,12,45,0,40,5,18
1996,8.83,460.1,1,25,0,72,21,29
1997,9.994,684.5,3,36,0,60,14,20
1998,10.334,687.4,7,24,0,45,1,1
1999,10.874,652.3,3,44,0,41,2,15
2000,10.71,755.0,2,30,0,36,1,2
2001,10.817,858.2,7,39,0,42,0,6
2002,10.805,763.8,5,21,0,42,12,20
2003,11.425,578.1,16,58,0,64,11,15
2005,14.942,279.4,9,43,0,0,0,0
2006,10.688,537.1,12,49,1,67,9,13
2007,11.313,645.1,5,29,0,33,3,0
2008,10.111,653.1,2,19,0,59,9,3
2009,10.385,543.5,5,40,0,69,10,6
2010,9.566,556.3,9,34,0,74,23,30
2011,11.005,410.8,2,38,0,53,5,12
2012,10.12,698.4,4,29,0,46,14,13
2013,9.664,680.0,11,41,0,76,22,0
2014,11.447,594.7,6,26,0,33,0,0
2015,10.484,553.0,18,49,1,58,4,0
2016,10.647,527.3,11,43,0,53,5,0
2017,10.779,564.0,10,40,0,54,10,0
2018,11.645,479.8,14,83,0,51,9,0
2019,10.767,507.1,12,41,1,58,24,0
2020,11.961,601.4,18,57,1,35,0,0
2021,9.973,699.9,2,32,0,56,6,0
2022,12.188,508.1,22,75,0,40,3,0
2023,11.89,720.1,9,55,0,47,3,0
2024,12.476,688.4,9,40,0,26,9,0
