year,month,averageTemperature,totalPrecipitation,averageSnowCover
1952,1,0.3,97.9,51.0
1952,2,-0.355,42.7,281.0
1952,3,4.439,74.9,8.0
1952,4,9.87,24.7,0.0
1952,5,12.403,46.4,0.0
1952,6,14.87,44.5,0.0
1952,7,17.865,47.4,0.0
1952,8,16.674,77.3,0.0
1952,9,9.733,96.9,0.0
1952,10,6.761,79.7,0.0
1952,11,1.987,136.9,0.0
1952,12,0.135,101.8,23.0
1953,1,-1.081,22.5,3.0
1953,2,0.082,40.1,147.0
1953,3,5.303,2.6,0.0
1953,4,8.73,49.9,0.0
1953,5,12.803,35.4,0.0
1953,6,14.76,79.3,0.0
1953,7,15.755,114.9,0.0
1953,8,15.768,25.0,0.0
1953,9,13.083,41.3,0.0
1953,10,10.097,35.2,0.0
1953,11,4.187,14.0,0.0
1953,12,2.832,31.7,0.0
1954,1,-2.339,49.9,58.0
1954,2,-1.225,39.3,3.0
1954,3,5.235,42.1,1.0
1954,4,6.483,19.5,0.0
1954,5,11.648,38.0,0.0
1954,6,14.337,71.7,0.0
1954,7,13.435,99.9,0.0
1954,8,14.981,102.3,0.0
1954,9,12.657,164.5,0.0
1954,10,9.926,63.0,0.0
1954,11,4.85,50.0,0.0
1954,12,3.494,77.8,0.0
1955,1,-0.887,61.5,21.0
1955,2,-0.868,78.3,177.0
1955,3,1.358,27.9,215.0
1955,4,8.013,7.5,0.0
1955,5,10.487,92.5,0.0
1955,6,14.27,78.3,0.0
1955,7,17.242,63.4,0.0
1955,8,16.435,35.7,0.0
1955,9,13.07,43.3,0.0
1955,10,7.029,44.6,0.0
1955,11,4.29,24.1,1.0
1955,12,3.132,111.6,0.0
1956,1,0.884,88.1,15.0
1956,2,-8.548,9.2,122.0
1956,3,4.774,46.8,0.0
1956,4,6.293,59.5,1.0
1956,5,12.706,83.7,0.0
1956,6,12.46,109.2,0.0
1956,7,16.071,131.9,0.0
1956,8,13.474,81.5,0.0
1956,9,14.117,70.9,0.0
1956,10,8.029,65.1,0.0
1956,11,3.293,43.2,2.0
1956,12,3.416,65.7,2.0
1957,1,0.487,45.0,4.0
1957,2,4.511,123.7,5.0
1957,3,7.603,51.0,0.0
1957,4,8.463,19.8,0.0
1957,5,9.855,39.6,0.0
1957,6,16.647,81.5,0.0
1957,7,17.226,108.4,0.0
1957,8,14.91,59.3,0.0
1957,9,11.73,129.2,0.0
1957,10,8.671,32.0,0.0
1957,11,4.227,35.8,3.0
1957,12,0.5,39.4,2.0
1958,1,0.784,84.2,61.0
1958,2,3.104,107.5,23.0
1958,3,1.29,14.0,11.0
1958,4,5.893,50.9,2.0
1958,5,12.871,145.1,0.0
1958,6,14.51,53.8,0.0
1958,7,16.797,70.7,0.0
1958,8,16.739,118.9,0.0
1958,9,14.8,35.1,0.0
