endDate;heatDays;summerDays;tropicalNights;iceDays
1947-09-15;15;57;0;29
1948-09-15;2;33;0;10
1949-09-15;12;51;0;15
1950-09-15;22;72;0;12
1951-09-15;16;57;0;4
1952-09-15;19;66;0;24
1953-09-15;17;50;0;35
1954-09-15;4;41;0;24
1955-09-15;4;39;0;13
1956-09-15;8;38;0;32
1957-09-15;11;35;0;7
1958-09-15;9;65;0;24
1959-09-15;7;50;0;12
1960-09-15;6;37;0;14
1961-09-15;19;49;0;7
1962-09-15;15;52;0;15
1963-09-15;10;46;0;30
1964-09-15;17;57;0;18
1965-09-15;11;32;0;17
1966-09-15;7;43;0;17
1967-09-15;13;49;0;11
1968-09-15;10;44;0;11
1969-09-15;11;60;0;18
1970-09-15;14;45;0;16
1971-09-15;15;51;0;17
1972-09-15;11;42;0;6
1973-09-15;16;59;0;10
1974-09-15;11;50;0;2
1975-09-15;7;50;0;3
1976-09-15;18;59;0;6
1977-09-15;5;41;0;9
1978-09-15;1;43;0;12
1979-09-15;5;51;0;14
1980-09-15;9;32;0;15
1981-09-15;14;47;0;25
1982-09-15;12;57;0;2
1983-09-15;14;58;0;10
1984-09-15;11;43;0;16
1985-09-15;14;57;0;22
1986-09-15;5;56;0;24
1987-09-15;10;41;0;21
1988-09-15;10;45;0;2
1989-09-15;3;31;0;2
1990-09-15;9;51;0;9
1991-09-15;16;64;0;5
1992-09-15;21;60;0;11
1993-09-15;6;48;0;8
1994-09-15;16;59;0;9
1995-09-15;8;41;0;14
1996-09-15;4;36;0;8
1997-09-15;1;44;0;7
1998-09-15;11;52;0;7
1999-09-15;3;37;0;14
2000-09-15;5;45;0;14
2001-09-15;7;43;0;5
2002-09-15;9;45;0;15
2003-09-15;33;81;0;20
2004-09-15;7;48;0;14
2005-09-15;13;50;0;22
2006-09-15;20;57;0;24
2007-09-15;8;52;0;2
2008-09-15;6;52;0;1
2009-09-15;10;56;0;18
2010-09-15;21;52;0;17
2011-09-15;18;71;0;8
2012-09-15;19;73;0;19
2013-09-15;21;66;0;12
2014-09-15;9;34;0;0
2015-09-15;33;69;0;5
2016-09-15;14;60;0;6
2017-09-15;24;73;0;15
2018-09-15;36;89;0;6
2019-09-15;25;67;0;11
2020-09-15;14;60;0;1
2021-09-15;15;60;0;17
2022-09-15;28;87;0;2
2023-09-15;26;72;0;7
