year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1954,8.99,495.5,6,17,0,78,38,22
1955,8.647,478.0,0,32,0,86,29,52
1956,8.186,549.9,0,16,0,68,34,37
1957,10.234,446.6,7,30,0,61,5,4
1958,9.643,499.3,2,16,0,77,11,24
1959,10.82,382.8,6,40,0,63,13,15
1960,9.735,413.6,3,21,0,62,21,21
1961,10.866,577.7,3,25,0,36,9,7
1962,9.217,405.7,2,12,0,54,15,23
1963,8.819,290.6,8,38,0,84,50,66
1964,9.427,324.7,7,37,0,78,25,24
1965,9.169,459.7,0,15,0,67,15,38
1966,10.126,471.4,3,31,0,56,34,42
1967,10.998,456.7,1,23,0,37,7,7
1968,10.372,435.6,6,36,0,67,10,23
1969,9.621,404.0,8,40,1,80,27,30
1970,8.847,455.1,4,32,0,83,33,82
1971,10.041,317.9,10,42,1,68,20,29
1972,9.382,410.0,8,27,0,56,16,12
1973,10.138,380.9,8,36,0,57,5,9
1974,10.327,399.9,2,18,1,47,0,2
1975,11.155,295.5,12,51,0,50,2,1
1976,10.04,292.8,10,44,0,74,16,27
1977,10.07,562.5,3,15,0,51,10,18
1978,9.756,455.1,6,23,0,62,14,23
1979,8.892,374.2,7,28,0,83,33,67
1980,9.01,564.6,2,21,0,83,24,37
1981,10.432,598.4,4,30,0,55,9,32
1982,10.78,319.3,12,57,0,54,21,14
1983,11.407,378.3,13,55,0,44,6,21
1984,9.836,428.4,3,24,0,58,6,9
1985,9.372,318.8,4,28,0,70,33,27
1986,9.494,429.8,10,43,1,62,33,38
1987,8.561,451.9,2,16,0,77,34,66
1988,10.726,360.0,1,30,1,68,31,6
1989,11.982,341.5,10,44,0,31,0,0
1990,11.854,429.8,4,32,0,27,4,1
1991,10.029,358.9,8,35,0,63,15,20
1992,11.447,440.0,15,62,1,36,5,4
1993,10.461,533.6,2,34,0,62,10,25
1994,11.161,535.1,20,42,1,44,7,12
1995,11.496,516.6,19,56,0,43,5,15
1996,9.189,377.5,4,29,0,84,36,30
1997,11.301,357.6,11,61,1,56,12,15
1998,11.619,469.8,7,27,0,30,6,10
1999,11.841,337.5,6,51,1,38,10,11
2000,11.673,431.0,6,35,0,34,6,6
2001,10.791,457.7,10,32,0,58,10,22
2002,11.607,652.3,7,43,0,39,7,10
2003,10.937,292.7,18,62,1,82,20,34
2004,10.63,455.9,5,30,0,52,13,20
2005,10.767,436.8,8,43,1,58,16,29
2006,10.864,336.3,19,60,1,74,24,29
2007,11.919,693.6,4,38,1,24,4,8
2008,11.479,526.3,13,32,0,28,2,8
2009,10.813,349.3,6,45,0,58,15,25
2010,9.959,421.7,13,44,2,73,33,57
2011,11.362,573.0,5,37,0,57,12,10
2012,10.94,429.5,9,36,0,50,19,17
2013,10.348,521.3,9,38,0,75,27,48
2014,12.159,432.0,14,45,0,25,11,11
2015,11.186,462.8,16,48,0,48,2,2
2016,11.646,343.6,12,61,0,41,10,6
2017,11.237,650.6,3,37,0,54,14,11
2018,12.319,252.4,26,84,4,56,8,1
2019,12.023,385.8,24,62,0,46,16,4
2020,12.242,397.7,16,51,0,29,0,0
2021,10.986,403.3,6,45,0,58,12,18
2022,12.399,295.2,18,59,0,42,0,2
2023,12.261,510.7,11,61,0,45,1,6
2024,13.048,479.5,14,65,1,31,6,7
