year,month,averageTemperature,totalPrecipitation,averageSnowCover
1954,1,-3.629,21.1,88.0
1954,2,-5.375,13.7,10.0
1954,3,3.587,25.1,0.0
1954,4,6.0,34.2,0.0
1954,5,13.977,20.9,0.0
1954,6,17.607,35.0,0.0
1954,7,15.197,117.7,0.0
1954,8,16.768,124.0,0.0
1954,9,14.21,57.1,0.0
1954,10,10.535,46.7,0.0
1954,11,3.633,31.8,0.0
1954,12,3.519,57.5,0.0
1955,1,-2.242,18.4,57.0
1955,2,-3.489,33.0,172.0
1955,3,-0.113,29.6,112.0
1955,4,6.66,34.7,0.0
1955,5,10.719,24.9,0.0
1955,6,14.85,85.5,0.0
1955,7,18.387,111.5,0.0
1955,8,17.748,73.5,0.0
1955,9,13.997,10.5,0.0
1955,10,8.861,56.5,0.0
1955,11,4.523,15.1,0.0
1955,12,2.781,66.7,0.0
1956,1,0.003,36.8,4.0
1956,2,-9.979,28.0,349.0
1956,3,2.919,30.8,10.0
1956,4,4.983,75.9,1.0
1956,5,13.029,43.4,0.0
1956,6,14.427,108.7,0.0
1956,7,17.926,69.7,0.0
1956,8,14.565,62.6,0.0
1956,9,13.987,30.8,0.0
1956,10,8.768,63.2,0.0
1956,11,2.513,47.5,0.0
1956,12,2.287,29.5,53.0
1957,1,1.039,28.2,11.0
1957,2,3.732,32.4,0.0
1957,3,5.481,45.1,0.0
1957,4,7.507,13.4,0.0
1957,5,10.477,35.3,0.0
1957,6,17.827,74.7,0.0
1957,7,18.661,70.7,0.0
1957,8,15.784,62.7,0.0
1957,9,11.503,64.4,0.0
1957,10,9.968,19.7,0.0
1957,11,4.95,21.7,0.0
1957,12,0.406,52.5,29.0
1958,1,-0.681,31.6,18.0
1958,2,1.7,57.9,11.0
1958,3,0.219,8.3,5.0
1958,4,5.45,29.2,0.0
1958,5,13.855,114.5,0.0
1958,6,15.007,57.4,0.0
1958,7,17.865,49.1,0.0
1958,8,17.471,67.3,0.0
1958,9,14.63,53.1,0.0
1958,10,10.223,30.9,0.0
1958,11,4.337,12.5,0.0
1958,12,2.497,30.8,9.0
1959,1,0.194,23.2,75.0
1959,2,0.1,2.4,2.0
1959,3,6.384,10.6,0.0
