year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1954,8.087,584.8,6,17,0,101,42,22
1955,7.791,559.9,0,32,0,111,33,52
1956,7.192,626.9,0,16,0,96,43,47
1957,8.971,520.8,7,30,0,86,11,12
1958,8.59,542.6,2,16,0,94,11,26
1959,9.345,462.3,6,40,0,88,23,20
1960,8.761,566.9,3,21,0,81,21,25
1961,9.239,681.7,3,25,0,65,21,16
1962,7.701,450.8,2,12,0,90,33,43
1963,7.727,371.3,8,38,0,115,65,81
1964,8.377,388.9,7,37,0,103,32,32
1965,7.888,574.9,0,15,0,98,27,55
1966,8.827,570.9,3,31,0,84,37,45
1967,9.612,541.4,1,23,0,61,12,16
1968,8.778,531.6,6,36,0,100,30,32
1969,7.972,491.6,8,40,1,118,52,58
1970,7.965,551.2,4,32,0,102,42,87
1971,9.085,392.4,10,42,1,84,20,33
1972,8.325,454.8,8,27,0,77,22,12
1973,8.778,477.5,8,36,0,85,12,20
1974,9.513,555.8,2,18,1,54,0,4
1975,9.705,361.6,12,51,0,73,8,7
1976,8.737,346.7,10,44,0,100,23,40
1977,9.134,669.9,3,15,0,65,12,18
1978,8.519,544.1,6,23,0,89,27,27
1979,8.053,518.5,7,28,0,100,36,70
1980,7.948,635.9,2,21,0,115,32,46
1981,8.818,686.7,4,30,0,92,26,57
1982,9.712,386.8,12,57,0,75,22,15
1983,9.888,481.6,13,55,0,77,14,31
1984,8.602,495.8,3,24,0,89,17,15
1985,8.246,394.7,4,28,0,96,45,40
1986,8.656,538.2,10,43,1,80,37,44
1987,7.82,535.9,2,16,0,97,40,66
1988,9.487,433.0,1,30,1,95,37,12
1989,10.427,437.8,10,44,0,63,9,2
1990,10.395,552.9,4,32,0,53,6,11
1991,8.868,434.0,8,35,0,83,17,20
1992,10.028,542.3,15,62,1,61,13,6
1993,9.025,638.8,2,34,0,89,22,41
1994,10.208,619.8,20,42,1,59,9,12
1995,9.523,589.3,19,56,0,88,24,29
1996,7.877,416.9,4,29,0,117,48,37
1997,9.841,431.1,11,61,1,84,17,15
1998,9.871,543.7,7,27,0,63,22,22
1999,10.404,428.5,6,51,1,66,12,15
2000,10.491,489.2,6,35,0,48,12,13
2001,9.362,535.7,10,32,0,94,16,26
2002,9.844,737.8,7,43,0,70,23,15
2003,9.852,342.5,18,62,1,101,20,34
2004,9.431,520.4,5,30,0,75,14,24
2005,9.445,496.8,8,43,1,92,20,42
2006,10.132,394.7,19,60,1,83,25,29
2007,10.429,764.5,4,38,1,52,9,9
2008,10.165,579.6,13,32,0,52,7,14
2009,9.631,460.5,6,45,0,81,24,35
2010,8.323,531.9,13,44,2,112,60,85
2011,10.239,635.7,5,37,0,71,12,10
2012,9.619,501.0,9,36,0,74,28,29
2013,9.429,615.1,9,38,0,87,27,49
2014,10.928,481.6,14,45,0,42,18,17
2015,10.559,569.9,16,48,0,60,2,3
2016,10.262,408.0,12,61,0,69,13,6
2017,10.136,740.8,3,37,0,67,14,11
2018,11.076,306.5,26,84,4,67,8,1
2019,10.848,453.9,24,62,0,61,16,4
2020,11.081,435.0,16,51,0,43,0,0
2021,9.858,488.9,6,45,0,78,16,20
2022,10.928,355.2,18,59,0,65,12,11
2023,12.259,505.8,11,61,0,45,1,6
