month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1992-1;0.42;0;0;0;7
1992-2;1.08;0;0;0;5
1992-3;2.95;0;0;0;1
1992-4;6.59;0;0;0;0
1992-5;12.23;0;0;0;0
1992-6;14.33;0;1;0;0
1992-7;17.79;1;11;0;0
1992-8;22.05;12;25;5;0
1992-9;13.46;0;0;0;0
1992-10;5.89;0;0;0;0
1992-11;4.1;0;0;0;0
1992-12;-1.76;0;0;0;15
1993-1;2.08;0;0;0;9
1993-2;-0.94;0;0;0;11
1993-3;1.12;0;0;0;14
1993-4;7.07;0;0;0;0
1993-5;14.39;0;2;0;0
1993-6;14.72;0;6;0;0
1993-7;15.32;0;6;0;0
1993-8;16.54;0;9;0;0
1993-9;12.37;0;0;0;0
1993-10;8.32;0;0;0;0
1993-11;-1.47;0;0;0;16
1993-12;1.7;0;0;0;6
1994-1;2.23;0;0;0;5
1994-2;-0.6;0;0;0;10
1994-3;5.35;0;0;0;0
1994-4;6.35;0;0;0;0
1994-5;11.32;0;0;0;0
1994-6;14.88;0;6;0;0
1994-7;19.91;4;15;0;0
1994-8;18.63;4;13;1;0
1994-9;14.81;0;1;0;0
1994-10;6.92;0;0;0;1
1994-11;5.16;0;0;0;0
1994-12;1.28;0;0;0;9
1995-1;-2.17;0;0;0;18
1995-2;3.53;0;0;0;1
1995-3;1.03;0;0;0;7
1995-4;6.51;0;0;0;0
1995-5;11.34;0;0;0;0
1995-6;13.11;0;0;0;0
1995-7;19.75;2;18;1;0
1995-8;16.02;0;5;0;0
1995-9;11.43;0;0;0;0
1995-10;10.84;0;0;0;0
1995-11;-0.03;0;0;0;10
1995-12;-2.16;0;0;0;15
1996-1;-3.65;0;0;0;19
1996-2;-4.08;0;0;0;14
1996-3;-1.97;0;0;0;14
1996-4;6.52;0;0;0;5
1996-5;12.25;0;1;0;0
1996-6;15.75;0;6;0;0
1996-7;14.82;0;0;0;0
1996-8;15.78;0;2;0;0
1996-9;8.33;0;0;0;0
1996-10;8.94;0;0;0;0
1996-11;5.33;0;0;0;3
1996-12;-3.62;0;0;0;14
1997-1;-1.85;0;0;0;13
1997-2;2.74;0;0;0;4
1997-3;2.81;0;0;0;5
1997-4;3.27;0;0;0;4
1997-5;12.73;0;1;0;0
1997-6;14.85;0;3;0;0
1997-7;15.37;0;0;0;0
1997-8;17.35;0;2;0;0
1997-9;14.34;0;4;0;0
1997-10;6.4;0;0;0;3
1997-11;3.13;0;0;0;1
1997-12;0.6;0;0;0;9
1998-1;1.69;0;0;0;10
1998-2;4.65;0;0;0;2
1998-3;1.34;0;0;0;6
1998-4;8.39;0;0;0;0
1998-5;12.03;0;0;0;0
1998-6;15.98;0;6;0;0
1998-7;16.64;0;7;1;0
1998-8;17.89;1;15;1;0
1998-9;12.09;0;0;0;0
1998-10;8.54;0;0;0;0
1998-11;0.31;0;0;0;12
1998-12;-1.22;0;0;0;15
1999-1;2.09;0;0;0;6
1999-2;-2.71;0;0;0;14
1999-3;3.79;0;0;0;1
1999-4;7.89;0;0;0;0
1999-5;12.06;0;1;0;0
1999-6;14.15;0;0;0;0
1999-7;17.02;1;5;0;0
1999-8;15.82;0;4;0;0
1999-9;15.2;0;0;0;0
1999-10;8.5;0;0;0;0
1999-11;1.36;0;0;0;10
1999-12;-0.19;0;0;0;11
2000-1;-2.91;0;0;0;16
2000-2;2.17;0;0;0;3
2000-3;2.6;0;0;0;5
2000-4;10.4;0;0;0;0
2000-5;14.95;0;7;0;0
2000-6;17.4;3;14;1;0
2000-7;15.35;0;5;0;0
2000-8;19.16;3;14;3;0
2000-9;12.6;0;2;0;0
2000-10;11.54;0;0;0;0
2000-11;6.68;0;0;0;0
2000-12;2.04;0;0;0;6
2001-1;-1.39;0;0;0;13
