endDate;heatDays;summerDays;tropicalNights;iceDays
1992-08-31;13;36;5;13
1993-08-31;0;23;0;34
1994-08-31;8;34;1;15
1995-08-31;2;23;1;26
1996-08-31;0;9;0;52
1997-08-31;0;6;0;26
1998-08-31;1;28;2;18
1999-08-31;1;10;0;21
2000-08-31;6;40;4;24
2001-08-31;5;27;1;24
2002-08-31;1;17;1;17
2003-08-31;5;42;2;36
2004-08-31;0;17;0;40
2005-08-31;1;16;2;43
2006-08-31;4;20;1;46
2007-08-31;6;36;4;7
2008-08-31;0;8;1;10
2009-08-31;1;19;1;33
2010-08-31;4;23;2;50
2011-08-31;3;15;2;35
2012-08-31;5;35;3;29
2013-08-31;10;31;6;46
2014-08-31;0;13;0;13
2015-08-31;18;45;13;20
2016-08-31;0;13;1;13
2017-08-31;1;37;3;30
2018-08-31;1;24;1;39
2019-08-31;8;41;4;23
2020-08-31;0;23;0;7
2021-08-31;1;30;1;28
2022-08-31;8;32;3;16
2023-08-31;5;36;5;20
