endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-31;1;38;0;16
1952-10-31;7;28;0;36
1953-10-31;1;30;0;40
1954-10-31;0;25;0;34
1955-10-31;0;11;0;27
1956-10-31;3;32;0;44
1957-10-31;6;34;0;12
1958-10-31;6;49;0;29
1959-10-31;4;38;0;15
1960-10-31;4;25;0;21
1961-10-31;0;32;0;25
1962-10-31;1;21;0;26
1963-10-31;0;23;0;45
1964-10-31;0;26;0;21
1965-10-31;1;16;0;34
1966-10-31;0;21;0;21
1967-10-31;3;25;0;16
1968-10-31;1;14;0;22
1969-10-31;1;20;0;27
1970-10-31;0;26;0;29
1971-10-31;3;29;0;28
1972-10-31;5;18;0;10
1973-10-31;0;27;0;21
1974-10-31;2;24;0;1
1975-10-31;0;23;0;5
1976-10-31;1;20;0;13
1977-10-31;0;15;0;15
1978-10-31;0;12;0;25
1979-10-31;0;19;0;21
1980-10-31;2;14;0;18
1981-10-31;2;27;0;33
1982-10-31;0;32;0;17
1983-10-31;6;37;0;21
1984-10-31;3;15;0;32
1985-10-31;0;28;0;30
1986-10-31;0;34;0;32
1987-10-31;1;32;0;31
1988-10-31;1;27;0;13
1989-10-31;0;12;0;0
1990-10-31;0;20;0;14
1991-10-31;2;21;0;27
1992-10-31;4;34;0;18
1993-10-31;2;22;0;22
1994-10-31;11;43;0;13
1995-10-31;3;27;0;19
1996-10-31;2;19;0;20
1997-10-31;0;24;0;4
1998-10-31;5;34;0;16
1999-10-31;1;28;0;18
2000-10-31;3;35;0;20
2001-10-31;3;30;0;17
2002-10-31;5;31;0;16
2003-10-31;12;61;0;29
2004-10-31;0;29;0;24
2005-10-31;4;30;0;31
2006-10-31;2;45;0;29
2007-10-31;5;35;0;3
2008-10-31;2;36;0;7
2009-10-31;2;36;0;28
2010-10-31;9;38;0;37
2011-10-31;7;34;0;16
2012-10-31;11;48;0;25
2013-10-31;13;44;0;27
2014-10-31;5;26;0;2
2015-10-31;16;55;0;13
2016-10-31;6;40;0;9
2017-10-31;7;54;0;18
2018-10-31;6;53;0;15
2019-10-31;14;53;0;15
2020-10-31;4;39;0;1
2021-10-31;8;39;0;25
2022-10-31;7;52;0;5
2023-10-31;15;52;0;10
2024-10-31;14;59;0;11
