endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-01;null;null;null;null
1952-10-01;null;null;null;null
1953-10-01;null;null;null;null
1954-10-01;null;null;null;null
1955-10-01;null;null;null;null
1956-10-01;null;null;null;null
1957-10-01;null;null;null;null
1958-10-01;null;null;null;null
1959-10-01;null;null;null;null
1960-10-01;null;null;null;null
1961-10-01;null;null;null;null
1962-10-01;19;67;1;13
1963-10-01;19;75;4;46
1964-10-01;18;69;0;32
1965-10-01;8;41;1;9
1966-10-01;5;56;0;21
1967-10-01;22;74;0;8
1968-10-01;13;66;0;12
1969-10-01;13;64;0;23
1970-10-01;null;null;null;null
1971-10-01;null;null;null;null
1972-10-01;13;44;1;20
1973-10-01;11;63;0;5
1974-10-01;null;null;null;null
1975-10-01;null;null;null;null
1976-10-01;9;50;3;21
1977-10-01;4;62;0;10
1978-10-01;2;43;0;13
1979-10-01;7;74;1;19
1980-10-01;null;null;null;null
1981-10-01;null;null;null;null
1982-10-01;null;null;null;null
1983-10-01;35;86;1;8
1984-10-01;8;45;0;9
1985-10-01;8;55;3;34
1986-10-01;17;73;2;28
1987-10-01;11;63;1;34
1988-10-01;21;66;1;4
1989-10-01;null;null;null;null
1990-10-01;26;65;0;12
1991-10-01;13;63;2;19
1992-10-01;35;85;6;3
1993-10-01;22;79;2;16
1994-10-01;42;92;2;8
1995-10-01;33;69;0;11
1996-10-01;7;53;0;38
1997-10-01;10;80;1;20
1998-10-01;26;75;5;6
1999-10-01;12;72;2;13
2000-10-01;31;87;1;13
2001-10-01;31;79;3;4
2002-10-01;null;null;null;null
2003-10-01;null;null;null;null
2004-10-01;null;null;null;null
2005-10-01;18;68;2;21
2006-10-01;28;66;4;24
2007-10-01;33;87;4;1
2008-10-01;13;82;0;5
2009-10-01;19;83;1;19
2010-10-01;22;64;4;21
2011-10-01;20;87;3;12
2012-10-01;41;99;2;15
2013-10-01;34;78;8;17
2014-10-01;16;69;2;8
2015-10-01;42;85;12;3
2016-10-01;20;89;2;10
2017-10-01;41;88;8;23
2018-10-01;41;115;4;12
2019-10-01;42;94;10;3
2020-10-01;29;83;0;5
2021-10-01;33;89;2;7
2022-10-01;44;99;7;1
2023-10-01;null;null;null;null
2024-10-01;null;null;null;null
