month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;-2.75;0;0;0;9
1951-2;-1.92;0;0;0;3
1951-3;0.64;0;0;0;2
1951-4;5.91;0;0;0;0
1951-5;11.57;0;3;0;0
1951-6;16.02;2;11;0;0
1951-7;17.52;5;18;0;0
1951-8;17.65;3;19;0;0
1951-9;14.88;0;9;0;0
1951-10;7.14;0;0;0;0
1951-11;4.75;0;0;0;0
1951-12;0.57;0;0;0;0
1952-1;-4.35;0;0;0;13
1952-2;-2.06;0;0;0;9
1952-3;3.01;0;0;0;1
1952-4;9.71;0;0;0;0
1952-5;11.48;0;0;0;0
1952-6;15.56;0;7;0;0
1952-7;18.07;7;14;0;0
1952-8;16.71;2;14;0;0
1952-9;10.13;0;0;0;0
1952-10;6.41;0;0;0;0
1952-11;-1.04;0;0;0;5
1952-12;-4.19;0;0;0;15
1953-1;-5.12;0;0;0;19
1953-2;-2.23;0;0;0;10
1953-3;4.18;0;0;0;0
1953-4;8.49;0;0;0;0
1953-5;12.49;0;10;0;0
1953-6;14.19;0;1;0;0
1953-7;16.77;1;11;0;0
1953-8;15.98;0;12;0;0
1953-9;14.09;0;5;0;0
1953-10;9.89;0;0;0;0
1953-11;2.37;0;0;0;2
1953-12;-0.55;0;0;0;9
1954-1;-6.86;0;0;0;20
1954-2;-4.72;0;0;0;12
1954-3;3.23;0;0;0;0
1954-4;5.81;0;0;0;0
1954-5;10.29;0;1;0;0
1954-6;15.18;0;7;0;0
1954-7;13.97;0;4;0;0
1954-8;14.5;0;7;0;0
1954-9;13.59;0;4;0;0
1954-10;7.97;0;0;0;0
1954-11;2.48;0;0;0;0
1954-12;-0.04;0;0;0;4
1955-1;-3.86;0;0;0;10
1955-2;-2.54;0;0;0;8
1955-3;0.21;0;0;0;2
1955-4;6.46;0;1;0;0
1955-5;10.41;0;2;0;0
1955-6;14.18;0;6;0;0
1955-7;16.16;2;9;0;0
1955-8;14.13;0;2;0;0
1955-9;12.51;0;3;0;0
1955-10;7.28;0;0;0;0
1955-11;1.79;0;0;0;1
1955-12;0.29;0;0;0;0
1956-1;-2.93;0;0;0;7
1956-2;-10.2;0;0;0;21
1956-3;1.23;0;0;0;6
1956-4;5.57;0;0;0;1
1956-5;11.41;0;2;0;0
1956-6;12.91;0;1;0;0
1956-7;16.1;1;10;0;0
1956-8;16;0;7;0;0
1956-9;13.97;0;3;0;0
